150 16762
0 92 17662
92 0 17662
0 134 12212
134 0 12212
0 90 7735
90 0 7735
0 89 15791
89 0 15791
0 141 22595
141 0 22595
0 77 8689
77 0 8689
0 78 1352
78 0 1352
0 103 1803
103 0 1803
0 118 21805
118 0 21805
0 129 6262
129 0 6262
0 43 20807
43 0 20807
0 128 21359
128 0 21359
0 123 17561
123 0 17561
0 75 21214
75 0 21214
0 114 8653
114 0 8653
0 73 6959
73 0 6959
0 28 10239
28 0 10239
0 113 8032
113 0 8032
0 8 11553
8 0 11553
0 101 10340
101 0 10340
0 34 6825
34 0 6825
0 106 22376
106 0 22376
0 51 13314
51 0 13314
0 132 22972
132 0 22972
0 146 2799
146 0 2799
0 83 5019
83 0 5019
0 135 16143
135 0 16143
0 17 15742
17 0 15742
0 69 4599
69 0 4599
0 58 10028
58 0 10028
0 80 12625
80 0 12625
0 126 7059
126 0 7059
0 97 13851
97 0 13851
0 27 6037
27 0 6037
0 60 17758
60 0 17758
0 3 24219
3 0 24219
0 65 5886
65 0 5886
0 56 21503
56 0 21503
0 104 5690
104 0 5690
0 136 18799
136 0 18799
0 39 7198
39 0 7198
0 98 6700
98 0 6700
0 131 52
131 0 52
0 38 15822
38 0 15822
0 66 13689
66 0 13689
0 7 8707
7 0 8707
0 30 9535
30 0 9535
0 85 4995
85 0 4995
0 139 8361
139 0 8361
0 117 7959
117 0 7959
0 87 2588
87 0 2588
0 71 18289
71 0 18289
0 145 13993
145 0 13993
0 62 4284
62 0 4284
0 68 6311
68 0 6311
0 137 7977
137 0 7977
0 115 14271
115 0 14271
0 63 23055
63 0 23055
0 70 21777
70 0 21777
0 20 23699
20 0 23699
0 22 20341
22 0 20341
0 111 9958
111 0 9958
0 52 20514
52 0 20514
0 140 18757
140 0 18757
0 122 8259
122 0 8259
0 16 7718
16 0 7718
0 143 8796
143 0 8796
0 46 9064
46 0 9064
0 25 1469
25 0 1469
0 88 15291
88 0 15291
0 19 17983
19 0 17983
0 23 7951
23 0 7951
0 24 25041
24 0 25041
0 144 21263
144 0 21263
0 54 9493
54 0 9493
0 33 19993
33 0 19993
0 100 17674
100 0 17674
0 35 24865
35 0 24865
0 32 11993
32 0 11993
0 10 23279
10 0 23279
0 41 6934
41 0 6934
0 127 3324
127 0 3324
0 112 6997
112 0 6997
0 76 14167
76 0 14167
0 53 17545
53 0 17545
0 5 22500
5 0 22500
0 40 17869
40 0 17869
0 147 18360
147 0 18360
0 95 13753
95 0 13753
0 108 22844
108 0 22844
0 142 18833
142 0 18833
0 1 24083
1 0 24083
0 2 10405
2 0 10405
0 107 21916
107 0 21916
0 86 3411
86 0 3411
0 57 22908
57 0 22908
0 12 23546
12 0 23546
0 82 24274
82 0 24274
0 133 3546
133 0 3546
0 116 7702
116 0 7702
0 15 21847
15 0 21847
0 96 2746
96 0 2746
0 110 2432
110 0 2432
0 26 3296
26 0 3296
0 119 16800
119 0 16800
0 47 8353
47 0 8353
0 79 11734
79 0 11734
0 64 21778
64 0 21778
0 109 13761
109 0 13761
0 37 19326
37 0 19326
0 120 19363
120 0 19363
1 30 9261
30 1 9261
1 51 22577
51 1 22577
1 68 15832
68 1 15832
1 49 6930
49 1 6930
1 126 22541
126 1 22541
1 15 19956
15 1 19956
1 19 19233
19 1 19233
1 55 10976
55 1 10976
1 7 25085
7 1 25085
1 59 22511
59 1 22511
1 29 21007
29 1 21007
1 124 11311
124 1 11311
1 72 10060
72 1 10060
1 20 3749
20 1 3749
1 119 13868
119 1 13868
1 116 9087
116 1 9087
1 28 11884
28 1 11884
1 45 17974
45 1 17974
1 138 18731
138 1 18731
1 65 5266
65 1 5266
1 43 12921
43 1 12921
1 143 15408
143 1 15408
1 145 5334
145 1 5334
1 87 23364
87 1 23364
1 94 21347
94 1 21347
1 3 9593
3 1 9593
1 16 19898
16 1 19898
1 93 9812
93 1 9812
1 38 23020
38 1 23020
1 100 11769
100 1 11769
1 149 73
149 1 73
1 98 19062
98 1 19062
1 110 6327
110 1 6327
1 129 3415
129 1 3415
1 79 24929
79 1 24929
1 32 11764
32 1 11764
1 148 2517
148 1 2517
1 54 18356
54 1 18356
1 107 13108
107 1 13108
1 83 24229
83 1 24229
1 33 21683
33 1 21683
1 44 22760
44 1 22760
1 139 17790
139 1 17790
1 120 19411
120 1 19411
1 14 13571
14 1 13571
1 34 10427
34 1 10427
1 73 18112
73 1 18112
1 88 365
88 1 365
1 90 20585
90 1 20585
1 6 10454
6 1 10454
1 85 17240
85 1 17240
1 115 10393
115 1 10393
1 18 3019
18 1 3019
1 42 10248
42 1 10248
1 71 6916
71 1 6916
1 81 24514
81 1 24514
1 132 19401
132 1 19401
1 130 2859
130 1 2859
1 141 6575
141 1 6575
1 89 17461
89 1 17461
1 131 10804
131 1 10804
1 137 11752
137 1 11752
1 9 13336
9 1 13336
1 101 4691
101 1 4691
1 97 17244
97 1 17244
1 22 4829
22 1 4829
1 41 813
41 1 813
1 96 6622
96 1 6622
1 10 19533
10 1 19533
1 128 21734
128 1 21734
1 140 19044
140 1 19044
