15 156
0 3 148
3 0 148
0 13 142
13 0 142
0 5 3
5 0 3
0 6 158
6 0 158
0 12 203
12 0 203
0 1 33
1 0 33
0 9 17
9 0 17
0 4 92
4 0 92
0 2 224
2 0 224
1 6 49
6 1 49
1 5 106
5 1 106
1 10 195
10 1 195
1 8 232
8 1 232
1 13 134
13 1 134
1 2 216
2 1 216
1 14 34
14 1 34
1 11 25
11 1 25
1 3 110
3 1 110
1 12 87
12 1 87
2 5 211
5 2 211
2 14 68
14 2 68
2 3 159
3 2 159
2 7 33
7 2 33
2 9 211
9 2 211
2 4 170
4 2 170
2 8 28
8 2 28
2 10 130
10 2 130
2 13 143
13 2 143
3 4 20
4 3 20
3 8 17
8 3 17
3 5 197
5 3 197
3 11 147
11 3 147
3 10 109
10 3 109
3 6 49
6 3 49
3 14 149
14 3 149
3 12 230
12 3 230
4 6 134
6 4 134
4 14 123
14 4 123
4 7 64
7 4 64
4 13 45
13 4 45
4 5 59
5 4 59
4 10 138
10 4 138
4 11 7
11 4 7
4 8 200
8 4 200
5 14 80
14 5 80
5 12 58
12 5 58
5 9 96
9 5 96
5 8 217
8 5 217
5 10 225
10 5 225
5 11 61
11 5 61
5 7 15
7 5 15
5 6 59
6 5 59
6 7 55
7 6 55
6 14 55
14 6 55
6 11 215
11 6 215
6 13 210
13 6 210
6 9 10
9 6 10
6 12 108
12 6 108
6 8 119
8 6 119
7 9 160
9 7 160
7 14 66
14 7 66
7 13 83
13 7 83
7 10 59
10 7 59
8 9 140
9 8 140
8 13 39
13 8 39
8 12 42
12 8 42
8 11 27
11 8 27
8 10 154
10 8 154
8 14 61
14 8 61
9 11 119
11 9 119
9 14 181
14 9 181
9 10 136
10 9 136
10 11 44
11 10 44
11 12 85
12 11 85
11 14 109
14 11 109
12 13 89
13 12 89
12 14 181
14 12 181
13 14 181
14 13 181
