100 4950
0 32 5133
32 0 5133
0 25 1987
25 0 1987
0 53 3914
53 0 3914
0 49 5612
49 0 5612
0 61 5166
61 0 5166
0 1 155
1 0 155
0 45 7127
45 0 7127
0 84 4728
84 0 4728
0 40 1262
40 0 1262
0 69 4856
69 0 4856
0 23 1376
23 0 1376
0 58 1585
58 0 1585
0 67 7136
67 0 7136
0 66 3329
66 0 3329
0 9 7256
9 0 7256
0 55 1170
55 0 1170
0 42 5106
42 0 5106
0 43 930
43 0 930
0 99 6387
99 0 6387
0 11 1616
11 0 1616
0 90 6915
90 0 6915
0 64 1036
64 0 1036
0 35 4647
35 0 4647
0 96 3551
96 0 3551
0 44 3018
44 0 3018
0 31 6706
31 0 6706
0 98 4966
98 0 4966
0 91 4081
91 0 4081
0 26 207
26 0 207
0 36 6617
36 0 6617
0 21 4856
21 0 4856
0 48 126
48 0 126
0 73 1326
73 0 1326
0 95 6344
95 0 6344
0 20 5922
20 0 5922
0 27 5919
27 0 5919
0 59 5512
59 0 5512
0 3 627
3 0 627
0 7 1209
7 0 1209
0 39 1350
39 0 1350
0 17 6436
17 0 6436
0 88 5018
88 0 5018
0 80 4993
80 0 4993
0 38 1392
38 0 1392
0 71 1096
71 0 1096
0 75 7326
75 0 7326
1 17 2091
17 1 2091
1 7 195
7 1 195
1 96 423
96 1 423
1 8 6581
8 1 6581
1 26 1565
26 1 1565
1 48 6506
48 1 6506
1 57 4543
57 1 4543
1 61 2675
61 1 2675
1 81 4564
81 1 4564
1 42 7168
42 1 7168
1 28 3860
28 1 3860
1 24 3002
24 1 3002
1 86 2070
86 1 2070
1 77 413
77 1 413
1 34 3218
34 1 3218
1 95 2337
95 1 2337
1 21 3930
21 1 3930
1 5 5882
5 1 5882
1 82 6692
82 1 6692
1 44 7057
44 1 7057
1 40 498
40 1 498
1 35 4092
35 1 4092
1 25 3169
25 1 3169
1 85 2951
85 1 2951
1 94 1357
94 1 1357
1 46 256
46 1 256
1 97 3557
97 1 3557
1 31 3962
31 1 3962
1 83 5549
83 1 5549
1 45 2236
45 1 2236
1 74 2430
74 1 2430
1 93 1760
93 1 1760
1 23 6160
23 1 6160
1 72 4515
72 1 4515
1 55 1193
55 1 1193
1 15 2636
15 1 2636
1 92 6816
92 1 6816
1 53 2709
53 1 2709
1 54 5270
54 1 5270
1 38 2765
38 1 2765
1 98 1242
98 1 1242
1 30 5657
30 1 5657
1 65 4492
65 1 4492
1 87 4809
87 1 4809
1 19 3518
19 1 3518
1 63 5008
63 1 5008
1 78 4818
78 1 4818
1 75 4072
75 1 4072
1 90 6786
90 1 6786
1 79 5398
79 1 5398
1 12 3604
12 1 3604
2 20 3240
20 2 3240
2 25 230
25 2 230
2 84 825
84 2 825
2 90 6711
90 2 6711
2 17 1227
17 2 1227
2 19 1583
19 2 1583
2 7 4641
7 2 4641
2 60 2679
60 2 2679
2 57 822
57 2 822
2 36 726
36 2 726
2 68 6554
68 2 6554
2 69 4797
69 2 4797
2 12 3920
12 2 3920
2 91 2652
91 2 2652
2 48 4086
48 2 4086
2 32 2054
32 2 2054
2 71 677
71 2 677
2 44 3506
44 2 3506
2 6 4663
6 2 4663
2 16 3678
16 2 3678
2 53 5194
53 2 5194
2 79 4960
79 2 4960
2 83 3504
83 2 3504
2 93 3033
93 2 3033
2 89 6671
89 2 6671
2 14 1524
14 2 1524
2 8 3044
8 2 3044
2 70 7015
70 2 7015
2 3 1341
3 2 1341
2 51 6057
51 2 6057
2 47 670
47 2 670
2 77 3692
77 2 3692
2 59 4081
59 2 4081
2 98 6715
98 2 6715
2 66 242
66 2 242
2 99 5834
99 2 5834
2 21 4133
21 2 4133
2 10 6615
10 2 6615
2 72 2378
72 2 2378
2 42 6913
42 2 6913
2 67 2776
67 2 2776
2 28 5697
28 2 5697
2 23 6723
23 2 6723
2 80 2173
80 2 2173
2 27 2382
27 2 2382
2 49 2373
49 2 2373
2 38 5101
38 2 5101
3 86 3364
86 3 3364
3 11 522
11 3 522
3 37 1091
37 3 1091
3 80 5916
80 3 5916
3 50 4440
50 3 4440
3 71 5216
71 3 5216
3 12 3208
12 3 3208
3 96 3162
96 3 3162
3 73 5043
73 3 5043
3 78 7003
78 3 7003
3 69 7143
69 3 7143
3 81 3537
81 3 3537
3 66 3714
66 3 3714
3 88 2479
88 3 2479
3 42 4183
42 3 4183
3 65 3140
65 3 3140
3 22 7036
22 3 7036
3 64 4566
64 3 4566
3 91 1762
91 3 1762
3 87 4184
87 3 4184
3 99 4509
99 3 4509
3 46 2635
46 3 2635
3 10 1934
10 3 1934
3 68 2498
68 3 2498
3 20 4442
20 3 4442
3 5 1277
5 3 1277
3 19 1146
