20 190
0 19 263
19 0 263
0 5 144
5 0 144
0 11 198
11 0 198
0 16 103
16 0 103
0 13 222
13 0 222
0 17 118
17 0 118
1 18 176
18 1 176
1 11 183
11 1 183
1 13 258
13 1 258
1 9 34
9 1 34
1 12 269
12 1 269
1 3 250
3 1 250
1 19 95
19 1 95
1 17 104
17 1 104
1 2 209
2 1 209
2 16 192
16 2 192
2 4 107
4 2 107
2 12 13
12 2 13
2 11 251
11 2 251
2 13 216
13 2 216
2 7 5
7 2 5
2 15 133
15 2 133
2 9 45
9 2 45
2 19 93
19 2 93
3 10 39
10 3 39
3 7 100
7 3 100
3 6 146
6 3 146
3 5 72
5 3 72
3 4 201
4 3 201
3 12 113
12 3 113
3 18 192
18 3 192
3 14 260
14 3 260
3 17 255
17 3 255
4 8 211
8 4 211
4 14 176
14 4 176
4 15 61
15 4 61
4 9 206
9 4 206
4 11 10
11 4 10
4 6 106
6 4 106
4 18 47
18 4 47
5 7 256
7 5 256
5 6 124
6 5 124
5 18 105
18 5 105
5 10 259
10 5 259
5 19 14
19 5 14
5 16 191
16 5 191
5 14 65
14 5 65
5 8 207
8 5 207
6 10 230
10 6 230
6 12 42
12 6 42
6 9 71
9 6 71
6 16 152
16 6 152
6 15 244
15 6 244
6 14 241
14 6 241
7 17 59
17 7 59
7 13 35
13 7 35
7 9 125
9 7 125
7 16 102
16 7 102
7 10 278
10 7 278
7 14 39
14 7 39
7 18 80
18 7 80
7 15 68
15 7 68
8 13 81
13 8 81
8 18 137
18 8 137
8 14 118
14 8 118
8 12 280
12 8 280
8 11 131
11 8 131
8 19 54
19 8 54
9 14 82
14 9 82
9 11 119
11 9 119
9 12 59
12 9 59
9 10 178
10 9 178
9 16 112
16 9 112
9 18 179
18 9 179
10 17 148
17 10 148
10 14 271
14 10 271
10 19 124
19 10 124
11 14 2
14 11 2
11 15 4
15 11 4
11 12 69
12 11 69
11 16 11
16 11 11
11 13 188
13 11 188
12 16 210
16 12 210
12 17 218
17 12 218
12 14 91
14 12 91
12 19 65
19 12 65
13 19 115
19 13 115
13 14 75
14 13 75
14 16 215
16 14 215
15 16 71
16 15 71
15 19 12
19 15 12
16 17 92
17 16 92
17 19 36
19 17 36
17 18 188
18 17 188
18 19 36
19 18 36
