15 104
0 11 39
11 0 39
0 6 28
6 0 28
0 10 100
10 0 100
0 9 111
9 0 111
0 2 43
2 0 43
0 12 82
12 0 82
0 3 71
3 0 71
0 1 64
1 0 64
0 13 109
13 0 109
1 4 130
4 1 130
1 6 145
6 1 145
1 7 15
7 1 15
1 10 140
10 1 140
1 11 47
11 1 47
2 11 138
11 2 138
2 8 128
8 2 128
2 6 149
6 2 149
2 14 115
14 2 115
2 5 120
5 2 120
3 13 69
13 3 69
3 14 105
14 3 105
3 8 107
8 3 107
3 10 117
10 3 117
3 11 73
11 3 73
3 9 30
9 3 30
4 14 92
14 4 92
4 5 68
5 4 68
4 10 125
10 4 125
4 9 24
9 4 24
4 13 66
13 4 66
5 10 15
10 5 15
5 7 69
7 5 69
5 13 13
13 5 13
6 9 23
9 6 23
6 10 2
10 6 2
6 7 123
7 6 123
7 9 147
9 7 147
7 14 153
14 7 153
7 13 51
13 7 51
8 14 50
14 8 50
8 10 138
10 8 138
8 9 23
9 8 23
9 13 42
13 9 42
9 12 140
12 9 140
10 11 81
11 10 81
10 12 17
12 10 17
10 13 29
13 10 29
11 14 114
14 11 114
11 13 58
13 11 58
12 14 108
14 12 108
12 13 42
13 12 42
13 14 130
14 13 130
