50 612
0 29 445
29 0 445
0 36 649
36 0 649
0 19 37
19 0 37
0 21 796
21 0 796
0 13 549
13 0 549
0 41 805
41 0 805
0 42 884
42 0 884
0 35 855
35 0 855
0 40 194
40 0 194
0 34 512
34 0 512
1 33 680
33 1 680
1 6 519
6 1 519
1 20 122
20 1 122
1 45 865
45 1 865
1 15 552
15 1 552
1 31 119
31 1 119
1 32 440
32 1 440
1 7 373
7 1 373
1 29 178
29 1 178
1 8 549
8 1 549
1 21 796
21 1 796
1 13 81
13 1 81
1 19 305
19 1 305
1 34 685
34 1 685
1 42 463
42 1 463
1 30 43
30 1 43
1 12 357
12 1 357
2 17 808
17 2 808
2 32 481
32 2 481
2 41 216
41 2 216
2 38 434
38 2 434
2 43 281
43 2 281
2 12 683
12 2 683
2 49 837
49 2 837
2 28 457
28 2 457
2 30 509
30 2 509
2 48 512
48 2 512
2 23 382
23 2 382
2 8 371
8 2 371
2 22 650
22 2 650
2 27 29
27 2 29
2 40 315
40 2 315
2 4 36
4 2 36
2 46 693
46 2 693
3 20 501
20 3 501
3 10 82
10 3 82
3 22 748
22 3 748
3 6 863
6 3 863
3 16 618
16 3 618
3 7 616
7 3 616
3 4 400
4 3 400
3 9 335
9 3 335
4 24 853
24 4 853
4 22 574
22 4 574
4 16 524
16 4 524
4 6 616
6 4 616
4 26 174
26 4 174
4 34 318
34 4 318
4 25 615
25 4 615
4 23 661
23 4 661
4 31 581
31 4 581
4 28 835
28 4 835
4 29 705
29 4 705
5 12 874
12 5 874
5 21 883
21 5 883
5 32 163
32 5 163
5 22 783
22 5 783
5 25 476
25 5 476
5 49 410
49 5 410
5 37 782
37 5 782
5 24 269
24 5 269
5 16 198
16 5 198
5 38 366
38 5 366
6 17 341
17 6 341
6 12 214
12 6 214
6 8 662
8 6 662
6 41 394
41 6 394
6 49 718
49 6 718
6 35 641
35 6 641
6 44 592
44 6 592
6 14 889
14 6 889
6 32 72
32 6 72
6 45 163
45 6 163
6 48 669
48 6 669
6 13 91
13 6 91
7 12 72
12 7 72
7 36 263
36 7 263
7 15 883
15 7 883
7 11 272
11 7 272
7 32 431
32 7 431
7 8 9
8 7 9
7 22 292
22 7 292
7 33 45
33 7 45
7 31 871
31 7 871
7 42 899
42 7 899
7 17 540
17 7 540
7 41 771
41 7 771
7 9 799
9 7 799
7 40 507
40 7 507
8 40 115
40 8 115
8 12 418
12 8 418
8 37 774
37 8 774
8 41 494
41 8 494
8 27 765
27 8 765
8 48 841
48 8 841
8 10 578
10 8 578
8 24 693
24 8 693
8 45 132
45 8 132
8 43 780
43 8 780
8 42 91
42 8 91
8 21 191
21 8 191
8 47 307
47 8 307
8 23 215
23 8 215
9 27 743
27 9 743
9 38 101
38 9 101
9 30 495
30 9 495
9 17 622
17 9 622
9 41 240
41 9 240
9 19 152
19 9 152
9 35 458
35 9 458
9 34 71
34 9 71
9 28 517
28 9 517
9 47 145
47 9 145
9 12 166
12 9 166
9 32 568
32 9 568
10 32 217
32 10 217
10 44 179
44 10 179
10 18 24
18 10 24
10 28 264
28 10 264
10 24 170
24 10 170
10 25 36
25 10 36
10 46 522
46 10 522
10 14 12
14 10 12
11 36 415
36 11 415
11 21 655
21 11 655
11 33 180
33 11 180
11 20 445
20 11 445
11 48 578
48 11 578
11 18 503
18 11 503
11 32 31
32 11 31
11 30 322
30 11 322
11 44 770
44 11 770
11 41 113
41 11 113
11 38 906
38 11 906
12 23 131
23 12 131
12 27 460
27 12 460
12 43 771
43 12 771
12 31 399
31 12 399
12 17 829
17 12 829
12 32 285
