30 434
0 20 240
20 0 240
0 7 324
7 0 324
0 4 517
4 0 517
0 16 126
16 0 126
0 19 513
19 0 513
0 5 222
5 0 222
0 17 260
17 0 260
0 28 457
28 0 457
0 9 427
9 0 427
0 13 271
13 0 271
0 1 468
1 0 468
0 21 267
21 0 267
0 27 268
27 0 268
0 3 48
3 0 48
0 10 566
10 0 566
1 13 554
13 1 554
1 9 175
9 1 175
1 27 629
27 1 629
1 14 455
14 1 455
1 5 544
5 1 544
1 23 234
23 1 234
1 21 278
21 1 278
1 22 326
22 1 326
1 24 424
24 1 424
1 10 107
10 1 107
1 16 496
16 1 496
1 17 534
17 1 534
1 29 464
29 1 464
1 8 352
8 1 352
1 26 371
26 1 371
2 29 494
29 2 494
2 16 22
16 2 22
2 8 40
8 2 40
2 5 188
5 2 188
2 12 234
12 2 234
2 15 242
15 2 242
2 19 620
19 2 620
2 18 638
18 2 638
2 7 246
7 2 246
2 17 444
17 2 444
2 14 612
14 2 612
3 10 388
10 3 388
3 17 244
17 3 244
3 29 347
29 3 347
3 22 222
22 3 222
3 4 191
4 3 191
3 21 239
21 3 239
3 18 78
18 3 78
3 6 263
6 3 263
3 15 167
15 3 167
3 23 608
23 3 608
3 12 407
12 3 407
4 16 126
16 4 126
4 6 429
6 4 429
4 20 641
20 4 641
4 14 512
14 4 512
4 19 210
19 4 210
4 22 55
22 4 55
4 10 394
10 4 394
4 11 332
11 4 332
4 8 299
8 4 299
4 7 110
7 4 110
4 15 554
15 4 554
4 24 227
24 4 227
5 9 345
9 5 345
5 24 93
24 5 93
5 8 538
8 5 538
5 23 481
23 5 481
5 25 193
25 5 193
5 11 312
11 5 312
5 20 9
20 5 9
5 16 473
16 5 473
5 26 341
26 5 341
5 12 9
12 5 9
5 7 8
7 5 8
6 25 399
25 6 399
6 15 321
15 6 321
6 12 321
12 6 321
6 24 489
24 6 489
6 27 86
27 6 86
6 28 127
28 6 127
6 7 14
7 6 14
6 20 490
20 6 490
6 21 122
21 6 122
6 19 350
19 6 350
6 10 153
10 6 153
6 9 581
9 6 581
7 22 276
22 7 276
7 24 109
24 7 109
7 25 187
25 7 187
7 26 252
26 7 252
7 14 514
14 7 514
7 21 446
21 7 446
7 20 430
20 7 430
7 19 483
19 7 483
7 17 288
17 7 288
7 15 630
15 7 630
8 11 548
11 8 548
8 28 177
28 8 177
8 27 193
27 8 193
8 24 189
24 8 189
8 16 13
16 8 13
8 29 435
29 8 435
8 17 331
17 8 331
8 26 379
26 8 379
8 9 503
9 8 503
8 18 244
18 8 244
8 15 187
15 8 187
8 22 332
22 8 332
9 15 57
15 9 57
9 10 254
10 9 254
9 28 596
28 9 596
9 20 316
20 9 316
9 26 486
26 9 486
9 14 387
14 9 387
9 29 131
29 9 131
9 25 254
25 9 254
9 18 151
18 9 151
9 11 600
11 9 600
9 23 583
23 9 583
10 16 213
16 10 213
10 21 58
21 10 58
10 28 311
28 10 311
10 23 237
23 10 237
10 12 370
12 10 370
10 27 36
27 10 36
10 18 102
18 10 102
10 19 500
19 10 500
10 20 253
20 10 253
10 24 100
24 10 100
10 25 436
25 10 436
10 22 584
22 10 584
11 13 493
13 11 493
11 25 83
25 11 83
11 22 109
22 11 109
11 12 75
12 11 75
11 18 412
18 11 412
11 16 69
16 11 69
11 19 640
19 11 640
11 17 459
17 11 459
12 14 386
14 12 386
12 17 638
17 12 638
12 29 523
29 12 523
12 28 533
28 12 533
12 23 250
23 12 250
12 18 555
18 12 555
12 16 524
16 12 524
12 24 613
24 12 613
13 28 646
28 13 646
13 22 5
22 13 5
13 29 359
29 13 359
13 25 109
25 13 109
13 26 12
26 13 12
13 24 218
24 13 218
13 14 358
14 13 358
14 28 340
28 14 340
14 27 417
27 14 417
14 15 325
15 14 325
14 25 1
25 14 1
14 17 463
17 14 463
14 29 158
29 14 158
14 20 392
20 14 392
14 26 402
26 14 402
15 26 402
26 15 402
15 17 559
17 15 559
15 28 308
28 15 308
15 19 470
19 15 470
15 25 499
25 15 499
15 21 227
21 15 227
16 29 21
29 16 21
16 20 619
20 16 619
16 19 362
19 16 362
16 23 425
23 16 425
16 21 369
21 16 369
16 25 531
25 16 531
16 24 115
24 16 115
17 20 219
20 17 219
17 19 338
19 17 338
17 24 221
24 17 221
17 29 572
29 17 572
17 27 560
27 17 560
17 18 284
18 17 284
17 21 34
21 17 34
17 28 108
28 17 108
18 21 281
21 18 281
18 28 443
28 18 443
18 29 411
29 18 411
18 20 407
20 18 407
19 25 330
25 19 330
19 20 135
20 19 135
19 27 342
27 19 342
19 23 264
23 19 264
19 22 352
22 19 352
19 24 123
24 19 123
20 23 272
23 20 272
20 28 136
28 20 136
20 27 265
27 20 265
20 29 102
29 20 102
20 22 222
22 20 222
20 26 185
26 20 185
21 28 555
28 21 555
21 23 104
23 21 104
21 29 121
29 21 121
21 24 93
24 21 93
22 23 574
23 22 574
22 29 93
29 22 93
23 29 64
29 23 64
23 28 321
28 23 321
24 27 414
27 24 414
24 25 422
25 24 422
24 28 117
28 24 117
25 26 283
26 25 283
25 27 262
27 25 262
25 29 559
29 25 559
26 28 428
28 26 428
26 29 191
29 26 191
27 28 197
28 27 197
