30 216
0 18 123
18 0 123
0 19 270
19 0 270
0 22 286
22 0 286
0 14 257
14 0 257
0 1 167
1 0 167
0 13 122
13 0 122
0 23 267
23 0 267
0 8 77
8 0 77
1 19 90
19 1 90
1 7 105
7 1 105
1 12 255
12 1 255
1 13 133
13 1 133
1 20 115
20 1 115
1 17 50
17 1 50
1 11 132
11 1 132
1 8 103
8 1 103
2 6 75
6 2 75
2 12 62
12 2 62
2 14 68
14 2 68
2 25 97
25 2 97
2 24 311
24 2 311
2 21 34
21 2 34
3 25 307
25 3 307
3 10 162
10 3 162
3 24 158
24 3 158
3 12 101
12 3 101
3 26 110
26 3 110
3 27 217
27 3 217
3 9 11
9 3 11
3 4 70
4 3 70
4 23 25
23 4 25
4 7 220
7 4 220
4 8 118
8 4 118
4 15 266
15 4 266
4 6 64
6 4 64
4 20 184
20 4 184
4 10 113
10 4 113
4 12 149
12 4 149
5 26 227
26 5 227
5 29 94
29 5 94
5 23 131
23 5 131
5 20 133
20 5 133
6 18 228
18 6 228
6 14 26
14 6 26
6 28 317
28 6 317
6 16 317
16 6 317
6 24 28
24 6 28
6 19 87
19 6 87
7 17 226
17 7 226
7 27 176
27 7 176
7 20 210
20 7 210
8 21 42
21 8 42
8 23 199
23 8 199
8 11 56
11 8 56
8 19 203
19 8 203
8 29 28
29 8 28
8 14 219
14 8 219
8 24 193
24 8 193
9 25 159
25 9 159
9 10 157
10 9 157
9 19 311
19 9 311
10 19 221
19 10 221
10 26 272
26 10 272
11 25 16
25 11 16
11 27 258
27 11 258
11 13 121
13 11 121
11 28 162
28 11 162
11 17 72
17 11 72
11 12 255
12 11 255
11 18 91
18 11 91
11 22 247
22 11 247
12 21 234
21 12 234
12 19 106
19 12 106
12 23 23
23 12 23
12 17 213
17 12 213
12 25 73
25 12 73
13 27 100
27 13 100
13 16 305
16 13 305
14 22 108
22 14 108
14 17 82
17 14 82
14 20 318
20 14 318
14 15 272
15 14 272
14 27 139
27 14 139
14 16 204
16 14 204
15 29 323
29 15 323
15 23 13
23 15 13
15 25 227
25 15 227
15 20 318
20 15 318
15 22 102
22 15 102
16 29 135
29 16 135
16 21 273
21 16 273
16 19 123
19 16 123
16 22 167
22 16 167
17 29 244
29 17 244
17 22 153
22 17 153
18 21 278
21 18 278
18 27 140
27 18 140
19 20 257
20 19 257
19 24 143
24 19 143
19 22 49
22 19 49
19 27 292
27 19 292
20 25 323
25 20 323
21 25 116
25 21 116
21 27 118
27 21 118
21 26 303
26 21 303
22 23 107
23 22 107
25 27 183
27 25 183
26 28 2
28 26 2
