70 1206
0 35 1655
35 0 1655
0 24 773
24 0 773
0 57 1653
57 0 1653
0 51 1041
51 0 1041
0 9 403
9 0 403
0 31 186
31 0 186
0 33 1387
33 0 1387
0 63 704
63 0 704
0 25 1327
25 0 1327
0 69 420
69 0 420
0 21 1571
21 0 1571
0 50 1398
50 0 1398
0 32 25
32 0 25
0 58 1261
58 0 1261
0 8 360
8 0 360
0 52 1451
52 0 1451
0 11 773
11 0 773
0 46 1580
46 0 1580
0 59 1440
59 0 1440
1 42 840
42 1 840
1 5 478
5 1 478
1 45 1269
45 1 1269
1 13 1110
13 1 1110
1 49 573
49 1 573
1 55 440
55 1 440
1 44 489
44 1 489
1 2 536
2 1 536
1 17 65
17 1 65
1 52 954
52 1 954
1 21 297
21 1 297
1 28 835
28 1 835
1 62 594
62 1 594
1 60 1113
60 1 1113
1 50 1354
50 1 1354
1 32 229
32 1 229
1 23 735
23 1 735
1 8 732
8 1 732
1 10 1146
10 1 1146
2 9 1111
9 2 1111
2 61 607
61 2 607
2 49 1494
49 2 1494
2 40 97
40 2 97
2 20 143
20 2 143
2 64 1146
64 2 1146
2 36 333
36 2 333
2 52 84
52 2 84
2 54 561
54 2 561
2 29 1181
29 2 1181
2 30 1077
30 2 1077
3 49 827
49 3 827
3 48 346
48 3 346
3 23 300
23 3 300
3 19 63
19 3 63
3 6 1476
6 3 1476
3 64 1195
64 3 1195
3 10 347
10 3 347
3 27 1392
27 3 1392
4 32 1008
32 4 1008
4 46 909
46 4 909
4 58 1007
58 4 1007
4 11 1663
11 4 1663
4 10 418
10 4 418
4 52 1638
52 4 1638
4 61 630
61 4 630
4 67 656
67 4 656
4 17 1547
17 4 1547
4 15 816
15 4 816
4 47 289
47 4 289
4 43 852
43 4 852
4 13 634
13 4 634
4 53 1234
53 4 1234
4 62 1388
62 4 1388
4 51 576
51 4 576
4 38 1806
38 4 1806
4 5 1096
5 4 1096
4 26 423
26 4 423
4 34 1347
34 4 1347
4 44 613
44 4 613
5 49 198
49 5 198
5 54 1266
54 5 1266
5 30 841
30 5 841
5 25 1600
25 5 1600
5 65 1717
65 5 1717
5 43 1559
43 5 1559
5 68 1459
68 5 1459
5 60 670
60 5 670
5 31 242
31 5 242
5 28 125
28 5 125
5 8 570
8 5 570
5 69 170
69 5 170
5 21 958
21 5 958
5 64 1087
64 5 1087
5 11 979
11 5 979
6 43 1275
43 6 1275
6 64 180
64 6 180
6 39 575
39 6 575
6 69 764
69 6 764
6 60 359
60 6 359
6 29 1697
29 6 1697
6 42 830
42 6 830
6 20 161
20 6 161
6 22 789
22 6 789
6 30 700
30 6 700
6 28 101
28 6 101
6 51 1093
51 6 1093
6 33 1481
33 6 1481
6 37 1523
37 6 1523
6 47 1160
47 6 1160
6 18 1298
18 6 1298
6 21 773
21 6 773
7 12 1029
12 7 1029
7 18 1594
18 7 1594
7 56 606
56 7 606
7 47 1722
47 7 1722
7 64 1539
64 7 1539
7 14 72
14 7 72
7 37 1297
37 7 1297
7 28 747
28 7 747
7 53 1115
53 7 1115
7 45 1321
45 7 1321
7 30 1057
30 7 1057
7 69 1343
69 7 1343
7 54 333
54 7 333
7 16 1636
16 7 1636
7 43 980
43 7 980
7 65 1506
65 7 1506
7 15 75
15 7 75
7 48 425
48 7 425
8 9 277
9 8 277
8 23 687
23 8 687
8 33 858
33 8 858
8 22 1523
22 8 1523
8 13 1238
13 8 1238
8 27 551
27 8 551
8 11 499
11 8 499
8 65 1363
65 8 1363
8 44 1187
44 8 1187
8 48 240
48 8 240
8 18 326
18 8 326
8 31 19
31 8 19
8 19 964
19 8 964
9 53 80
53 9 80
9 29 233
29 9 233
9 24 852
24 9 852
9 46 950
46 9 950
9 39 1549
39 9 1549
9 18 1427
18 9 1427
9 42 955
42 9 955
9 52 1402
52 9 1402
9 28 300
28 9 300
9 17 1544
17 9 1544
9 55 184
55 9 184
9 51 930
51 9 930
9 20 1626
20 9 1626
9 44 234
44 9 234
9 59 331
59 9 331
10 63 1768
63 10 1768
10 59 1525
59 10 1525
10 58 1121
58 10 1121
10 18 157
18 10 157
10 26 1380
26 10 1380
10 14 1004
14 10 1004
10 38 939
38 10 939
10 35 1236
35 10 1236
10 39 68
39 10 68
10 31 677
31 10 677
10 12 907
12 10 907
10 48 952
48 10 952
10 33 1216
33 10 1216
10 55 171
55 10 171
10 19 767
19 10 767
10 23 23
23 10 23
10 13 1723
13 10 1723
10 62 1482
62 10 1482
10 34 153
34 10 153
11 26 1139
26 11 1139
11 17 255
17 11 255
11 32 298
32 11 298
11 27 575
27 11 575
11 20 440
20 11 440
11 55 949
55 11 949
11 12 730
12 11 730
11 29 838
29 11 838
11 13 1375
13 11 1375
11 40 4
40 11 4
11 21 860
21 11 860
11 56 1531
56 11 1531
11 58 825
58 11 825
11 45 87
45 11 87
11 64 66
64 11 66
11 37 1511
37 11 1511
11 65 1287
65 11 1287
11 43 370
43 11 370
11 31 145
31 11 145
12 34 368
34 12 368
12 66 1358
66 12 1358
12 33 1196
33 12 1196
12 37 178
37 12 178
12 44 905
44 12 905
12 68 785
68 12 785
12 31 238
31 12 238
12 56 1731
56 12 1731
13 66 132
66 13 132
13 28 913
28 13 913
13 32 1687
32 13 1687
13 47 1660
47 13 1660
13 69 299
69 13 299
13 41 273
41 13 273
13 43 391
43 13 391
13 63 1796
63 13 1796
13 16 1632
16 13 1632
13 48 1546
48 13 1546
13 65 911
65 13 911
13 58 1272
58 13 1272
13 29 1335
29 13 1335
13 19 192
19 13 192
13 23 1233
23 13 1233
13 51 584
51 13 584
14 52 752
52 14 752
14 21 685
21 14 685
14 63 847
63 14 847
14 49 36
49 14 36
14 41 1479
41 14 1479
14 16 1275
16 14 1275
14 40 1106
40 14 1106
14 48 1629
48 14 1629
14 64 666
64 14 666
14 51 1704
51 14 1704
14 58 86
58 14 86
14 55 1752
55 14 1752
14 39 1591
39 14 1591
14 29 814
29 14 814
15 54 1160
54 15 1160
15 62 294
62 15 294
15 25 1092
25 15 1092
15 19 1285
19 15 1285
15 58 1276
58 15 1276
15 45 1413
45 15 1413
15 63 764
63 15 764
15 22 314
22 15 314
15 59 182
59 15 182
15 30 245
30 15 245
15 41 1748
41 15 1748
15 31 1046
31 15 1046
15 52 58
52 15 58
15 18 486
18 15 486
16 33 1562
33 16 1562
16 19 430
19 16 430
16 61 854
61 16 854
16 18 1159
