50 1224
0 15 1314
15 0 1314
0 45 282
45 0 282
0 23 976
23 0 976
0 29 1606
29 0 1606
0 6 1101
6 0 1101
0 11 1705
11 0 1705
0 9 809
9 0 809
0 1 481
1 0 481
0 2 1759
2 0 1759
0 7 1752
7 0 1752
0 40 361
40 0 361
0 22 1165
22 0 1165
0 4 969
4 0 969
0 8 771
8 0 771
0 36 1610
36 0 1610
0 21 461
21 0 461
0 42 1295
42 0 1295
0 41 734
41 0 734
0 31 267
31 0 267
0 10 718
10 0 718
0 13 344
13 0 344
0 49 1694
49 0 1694
0 43 487
43 0 487
0 30 855
30 0 855
0 38 1526
38 0 1526
0 3 658
3 0 658
0 44 113
44 0 113
0 17 299
17 0 299
0 24 295
24 0 295
1 14 1210
14 1 1210
1 36 1198
36 1 1198
1 23 1276
23 1 1276
1 19 1553
19 1 1553
1 20 918
20 1 918
1 16 1439
16 1 1439
1 22 1574
22 1 1574
1 34 204
34 1 204
1 45 157
45 1 157
1 3 769
3 1 769
1 5 629
5 1 629
1 32 1414
32 1 1414
1 40 1689
40 1 1689
1 13 134
13 1 134
1 25 370
25 1 370
1 29 1559
29 1 1559
1 30 597
30 1 597
1 44 751
44 1 751
1 37 929
37 1 929
1 27 1554
27 1 1554
1 7 582
7 1 582
1 12 971
12 1 971
1 9 1528
9 1 1528
2 42 1229
42 2 1229
2 37 638
37 2 638
2 21 1518
21 2 1518
2 8 1413
8 2 1413
2 17 706
17 2 706
2 25 1119
25 2 1119
2 48 37
48 2 37
2 10 247
10 2 247
2 27 1307
27 2 1307
2 3 119
3 2 119
2 14 170
14 2 170
2 29 257
29 2 257
2 34 160
34 2 160
2 15 47
15 2 47
2 23 1366
23 2 1366
2 28 1282
28 2 1282
2 22 308
22 2 308
2 35 1814
35 2 1814
2 6 642
6 2 642
2 20 1700
20 2 1700
2 46 125
46 2 125
3 5 1084
5 3 1084
3 22 372
22 3 372
3 7 1354
7 3 1354
3 34 1193
34 3 1193
3 37 281
37 3 281
3 39 243
39 3 243
3 36 1254
36 3 1254
3 18 41
18 3 41
3 4 1546
4 3 1546
3 40 280
40 3 280
3 42 753
42 3 753
3 28 611
28 3 611
3 38 250
38 3 250
3 16 618
16 3 618
3 19 1208
19 3 1208
3 20 872
20 3 872
3 32 302
32 3 302
3 35 1009
35 3 1009
3 13 79
13 3 79
3 14 1293
14 3 1293
4 15 270
15 4 270
4 28 337
28 4 337
4 6 1272
6 4 1272
4 12 1061
12 4 1061
4 24 1834
24 4 1834
4 48 347
48 4 347
4 45 1372
45 4 1372
4 40 104
40 4 104
4 34 1343
34 4 1343
4 42 989
42 4 989
4 11 1763
11 4 1763
4 32 1703
32 4 1703
4 26 266
26 4 266
4 7 974
7 4 974
4 47 851
47 4 851
4 21 806
21 4 806
4 44 1140
44 4 1140
4 35 1
35 4 1
4 5 705
5 4 705
4 43 16
43 4 16
4 38 879
38 4 879
4 8 222
8 4 222
4 36 833
36 4 833
4 14 991
14 4 991
4 49 939
49 4 939
5 26 886
26 5 886
5 49 1743
49 5 1743
5 39 1559
39 5 1559
5 18 83
18 5 83
5 46 485
46 5 485
5 6 1727
6 5 1727
5 10 1544
10 5 1544
5 14 388
14 5 388
5 33 660
33 5 660
5 30 1554
30 5 1554
5 29 947
29 5 947
5 7 1009
7 5 1009
5 25 76
25 5 76
5 31 982
31 5 982
5 11 726
11 5 726
5 28 891
28 5 891
5 24 754
24 5 754
5 8 899
8 5 899
6 36 1163
36 6 1163
6 23 1635
23 6 1635
6 47 163
47 6 163
6 41 1362
41 6 1362
6 46 1748
46 6 1748
6 13 861
13 6 861
6 17 1588
17 6 1588
6 26 1431
26 6 1431
6 20 1718
20 6 1718
6 31 1807
