150 5586
0 3 5919
3 0 5919
0 146 3043
146 0 3043
0 52 3399
52 0 3399
0 43 1706
43 0 1706
0 107 7721
107 0 7721
0 54 4269
54 0 4269
0 65 2082
65 0 2082
0 141 4079
141 0 4079
0 127 2450
127 0 2450
0 46 3589
46 0 3589
0 136 1992
136 0 1992
0 51 2824
51 0 2824
0 129 363
129 0 363
0 122 1503
122 0 1503
0 33 2154
33 0 2154
0 96 5625
96 0 5625
0 2 453
2 0 453
0 121 4036
121 0 4036
0 48 3022
48 0 3022
0 92 1756
92 0 1756
0 118 1803
118 0 1803
0 82 3952
82 0 3952
0 95 971
95 0 971
0 112 4237
112 0 4237
0 81 6367
81 0 6367
0 120 4452
120 0 4452
0 21 5671
21 0 5671
0 11 1977
11 0 1977
0 128 6609
128 0 6609
0 137 6363
137 0 6363
0 35 6439
35 0 6439
0 106 5243
106 0 5243
0 111 305
111 0 305
0 113 1176
113 0 1176
0 49 5455
49 0 5455
0 144 7567
144 0 7567
0 68 4212
68 0 4212
0 12 4305
12 0 4305
0 14 3365
14 0 3365
0 100 7027
100 0 7027
0 98 8209
98 0 8209
0 16 731
16 0 731
1 55 5157
55 1 5157
1 5 6433
5 1 6433
1 95 7683
95 1 7683
1 44 1754
44 1 1754
1 41 2569
41 1 2569
1 91 5762
91 1 5762
1 119 1426
119 1 1426
1 142 804
142 1 804
1 136 1252
136 1 1252
1 18 3922
18 1 3922
1 94 4288
94 1 4288
1 101 5528
101 1 5528
1 57 7883
57 1 7883
1 40 5642
40 1 5642
1 118 962
118 1 962
1 140 4695
140 1 4695
1 59 3398
59 1 3398
1 121 2485
121 1 2485
1 15 7033
15 1 7033
1 60 6333
60 1 6333
1 78 5842
78 1 5842
1 61 8021
61 1 8021
1 148 6290
148 1 6290
1 69 7398
69 1 7398
1 65 3109
65 1 3109
1 76 5238
76 1 5238
1 135 1219
135 1 1219
1 103 7517
103 1 7517
1 80 2988
80 1 2988
1 9 8030
9 1 8030
1 131 6437
131 1 6437
1 125 6200
125 1 6200
1 112 7230
112 1 7230
1 46 6329
46 1 6329
1 62 7863
62 1 7863
1 84 8328
84 1 8328
2 70 3262
70 2 3262
2 17 4107
17 2 4107
2 58 3313
58 2 3313
2 60 8214
60 2 8214
2 47 4071
47 2 4071
2 97 3681
97 2 3681
2 105 1138
105 2 1138
2 121 8357
121 2 8357
2 104 6517
104 2 6517
2 46 5873
46 2 5873
2 82 2019
82 2 2019
2 93 1739
93 2 1739
2 48 6320
48 2 6320
2 144 5859
144 2 5859
2 133 841
133 2 841
2 50 4990
50 2 4990
2 140 6693
140 2 6693
2 108 4662
108 2 4662
2 44 2457
44 2 2457
2 109 1111
109 2 1111
2 59 5473
59 2 5473
2 57 1029
57 2 1029
2 29 5409
29 2 5409
2 95 6358
95 2 6358
2 124 3017
124 2 3017
2 87 6957
87 2 6957
2 16 949
16 2 949
2 126 6607
126 2 6607
2 31 5004
31 2 5004
2 36 3097
36 2 3097
2 138 3039
138 2 3039
2 96 1149
96 2 1149
2 43 3457
43 2 3457
2 145 2387
145 2 2387
2 125 2472
125 2 2472
3 103 3662
103 3 3662
3 5 6889
5 3 6889
3 16 916
16 3 916
3 119 8031
119 3 8031
3 124 5880
124 3 5880
3 120 3846
120 3 3846
3 105 4316
105 3 4316
3 126 719
126 3 719
3 14 6205
14 3 6205
3 41 7798
41 3 7798
3 19 2147
19 3 2147
3 67 3514
67 3 3514
3 140 869
140 3 869
3 9 2816
9 3 2816
3 101 2917
101 3 2917
3 148 390
148 3 390
3 130 2561
130 3 2561
3 149 5291
149 3 5291
3 87 5551
87 3 5551
3 58 7557
58 3 7557
3 96 6617
96 3 6617
3 36 508
36 3 508
3 8 177
8 3 177
3 95 6027
95 3 6027
3 80 2125
80 3 2125
3 90 3299
90 3 3299
3 78 1521
78 3 1521
3 61 6531
61 3 6531
3 42 1570
42 3 1570
3 125 1721
125 3 1721
3 33 1642
33 3 1642
3 115 6184
115 3 6184
3 30 5239
30 3 5239
3 88 4506
88 3 4506
3 23 3218
23 3 3218
3 53 6243
53 3 6243
3 12 2078
12 3 2078
4 112 239
112 4 239
4 24 2171
24 4 2171
4 26 4171
26 4 4171
4 62 6049
62 4 6049
4 75 4013
75 4 4013
4 127 664
127 4 664
4 110 6294
110 4 6294
4 11 4906
11 4 4906
4 47 3692
47 4 3692
4 103 7472
103 4 7472
4 66 2915
66 4 2915
4 52 1675
52 4 1675
4 37 2476
37 4 2476
4 105 213
105 4 213
4 48 1637
48 4 1637
4 88 7717
88 4 7717
4 9 5084
9 4 5084
4 85 1698
85 4 1698
4 100 3735
100 4 3735
4 126 2764
126 4 2764
4 6 7359
6 4 7359
4 19 7361
19 4 7361
4 138 2229
138 4 2229
4 81 6418
81 4 6418
4 84 7790
84 4 7790
4 5 1349
5 4 1349
4 28 7259
28 4 7259
4 23 6085
23 4 6085
4 120 8310
120 4 8310
4 61 1402
61 4 1402
4 111 7333
111 4 7333
4 74 3607
74 4 3607
4 113 3341
113 4 3341
4 36 5136
36 4 5136
4 17 5165
17 4 5165
4 116 5904
116 4 5904
4 144 6182
144 4 6182
4 147 3434
147 4 3434
4 130 3975
130 4 3975
4 8 472
8 4 472
4 92 7665
92 4 7665
4 125 6020
125 4 6020
5 93 4798
93 5 4798
5 115 6461
115 5 6461
5 74 5423
74 5 5423
5 16 2783
16 5 2783
5 12 4303
12 5 4303
5 68 5762
68 5 5762
5 83 2246
83 5 2246
5 135 1289
135 5 1289
5 24 6465
24 5 6465
5 91 5602
91 5 5602
5 15 3607
15 5 3607
5 146 3110
146 5 3110
5 94 1743
94 5 1743
5 8 8151
8 5 8151
5 34 4669
34 5 4669
5 139 7737
139 5 7737
5 49 820
49 5 820
5 98 1032
98 5 1032
5 118 3165
118 5 3165
5 141 69
141 5 69
5 116 165
116 5 165
5 104 8183
104 5 8183
5 136 5722
136 5 5722
5 21 3454
21 5 3454
5 69 868
69 5 868
5 134 8092
134 5 8092
5 90 5001
90 5 5001
5 96 5236
96 5 5236
5 62 5104
62 5 5104
5 50 3179
50 5 3179
5 20 1300
20 5 1300
5 60 6354
60 5 6354
5 36 2010
36 5 2010
5 6 6375
6 5 6375
5 18 4262
18 5 4262
5 113 1728
113 5 1728
5 25 1392
25 5 1392
6 73 3349
73 6 3349
6 40 6084
40 6 6084
6 47 7281
47 6 7281
6 112 3574
112 6 3574
6 82 1402
82 6 1402
6 95 1919
95 6 1919
6 129 5337
129 6 5337
6 94 2081
94 6 2081
6 108 4922
108 6 4922
6 136 7381
136 6 7381
6 21 2411
21 6 2411
6 89 1214
89 6 1214
6 75 5989
75 6 5989
6 60 7459
60 6 7459
6 24 5939
24 6 5939
6 19 6859
19 6 6859
6 77 6868
77 6 6868
6 133 4387
133 6 4387
6 62 2226
62 6 2226
6 17 1055
17 6 1055
6 14 4503
14 6 4503
6 54 1276
54 6 1276
6 33 4947
33 6 4947
6 25 2937
25 6 2937
6 139 3028
139 6 3028
6 101 7412
101 6 7412
6 121 1219
121 6 1219
6 91 598
91 6 598
6 46 3112
46 6 3112
6 142 752
142 6 752
6 122 694
122 6 694
6 145 2542
145 6 2542
6 72 7353
72 6 7353
6 127 4548
127 6 4548
6 85 2028
85 6 2028
7 61 2430
61 7 2430
7 18 7575
18 7 7575
7 51 6617
51 7 6617
7 127 1409
127 7 1409
7 44 2266
44 7 2266
7 31 8294
31 7 8294
7 11 3436
11 7 3436
7 57 60
57 7 60
7 89 5128
89 7 5128
7 95 4866
95 7 4866
7 78 5046
78 7 5046
7 13 639
13 7 639
7 40 5682
40 7 5682
7 68 7396
68 7 7396
7 22 1460
22 7 1460
7 98 6150
98 7 6150
7 141 5919
141 7 5919
7 135 5085
135 7 5085
7 90 5779
90 7 5779
7 27 1245
27 7 1245
7 38 3143
38 7 3143
7 76 2536
76 7 2536
7 87 7393
87 7 7393
7 101 6916
101 7 6916
7 121 7197
121 7 7197
7 10 2959
10 7 2959
7 59 3817
59 7 3817
7 48 5024
48 7 5024
7 97 3939
97 7 3939
7 93 4389
93 7 4389
7 82 2108
82 7 2108
7 8 4382
8 7 4382
7 140 5366
140 7 5366
7 25 496
25 7 496
7 100 4101
100 7 4101
7 75 2776
75 7 2776
7 137 3450
137 7 3450
8 78 2194
78 8 2194
8 113 7308
113 8 7308
