20 284
0 10 403
10 0 403
0 2 134
2 0 134
0 14 71
14 0 71
0 12 245
12 0 245
0 16 129
16 0 129
0 7 369
7 0 369
0 11 238
11 0 238
0 17 382
17 0 382
0 5 213
5 0 213
0 13 171
13 0 171
0 15 281
15 0 281
0 3 216
3 0 216
0 4 34
4 0 34
0 8 357
8 0 357
0 9 193
9 0 193
0 6 335
6 0 335
1 14 332
14 1 332
1 11 272
11 1 272
1 6 191
6 1 191
1 19 76
19 1 76
1 7 199
7 1 199
1 13 94
13 1 94
1 5 288
5 1 288
1 8 292
8 1 292
1 2 9
2 1 9
1 9 308
9 1 308
1 16 264
16 1 264
1 10 92
10 1 92
1 4 105
4 1 105
2 3 277
3 2 277
2 7 168
7 2 168
2 6 214
6 2 214
2 11 223
11 2 223
2 17 11
17 2 11
2 10 87
10 2 87
2 8 130
8 2 130
2 4 42
4 2 42
2 18 282
18 2 282
2 19 354
19 2 354
2 12 45
12 2 45
2 15 237
15 2 237
2 13 139
13 2 139
3 11 203
11 3 203
3 14 398
14 3 398
3 5 134
5 3 134
3 16 159
16 3 159
3 4 386
4 3 386
3 9 102
9 3 102
3 15 378
15 3 378
3 10 110
10 3 110
3 18 189
18 3 189
3 8 330
8 3 330
3 13 149
13 3 149
3 12 344
12 3 344
3 17 414
17 3 414
3 7 156
7 3 156
4 10 194
10 4 194
4 16 125
16 4 125
4 8 175
8 4 175
4 15 172
15 4 172
4 13 213
13 4 213
4 5 177
5 4 177
4 14 173
14 4 173
4 11 88
11 4 88
4 18 360
18 4 360
5 13 199
13 5 199
5 8 100
8 5 100
5 14 155
14 5 155
5 7 67
7 5 67
5 10 130
10 5 130
5 12 258
12 5 258
5 19 341
19 5 341
5 6 414
6 5 414
5 11 248
11 5 248
5 9 259
9 5 259
6 16 102
16 6 102
6 10 93
10 6 93
6 19 267
19 6 267
6 8 129
8 6 129
6 7 44
7 6 44
6 13 27
13 6 27
6 14 301
14 6 301
6 11 140
11 6 140
6 17 306
17 6 306
6 12 138
12 6 138
7 11 138
11 7 138
7 8 246
8 7 246
7 16 368
16 7 368
7 19 213
19 7 213
7 18 296
18 7 296
7 15 190
15 7 190
7 9 205
9 7 205
7 17 289
17 7 289
8 10 277
10 8 277
8 12 79
12 8 79
8 15 205
15 8 205
8 19 152
19 8 152
8 13 167
13 8 167
8 11 134
11 8 134
8 17 127
17 8 127
8 16 55
16 8 55
8 14 259
14 8 259
8 18 199
18 8 199
8 9 411
9 8 411
9 11 57
11 9 57
9 17 1
17 9 1
9 19 360
19 9 360
9 18 342
18 9 342
9 14 207
14 9 207
10 17 414
17 10 414
10 16 141
16 10 141
10 11 60
11 10 60
10 13 130
13 10 130
10 18 178
18 10 178
11 14 77
14 11 77
11 13 328
13 11 328
11 17 231
17 11 231
11 12 367
12 11 367
11 16 129
16 11 129
11 15 129
15 11 129
11 18 101
18 11 101
12 13 412
13 12 412
12 16 298
16 12 298
12 15 228
15 12 228
12 17 177
17 12 177
13 16 252
16 13 252
13 17 100
17 13 100
13 15 361
15 13 361
13 14 329
14 13 329
13 19 398
19 13 398
13 18 412
18 13 412
14 16 169
16 14 169
14 15 416
15 14 416
14 19 278
19 14 278
15 18 259
18 15 259
15 16 31
16 15 31
15 19 332
19 15 332
16 18 415
18 16 415
16 17 176
17 16 176
16 19 47
19 16 47
17 18 398
18 17 398
17 19 43
19 17 43
