200 29850
0 3 857
3 0 857
0 42 42299
42 0 42299
0 140 3120
140 0 3120
0 90 11964
90 0 11964
0 139 29316
139 0 29316
0 88 3918
88 0 3918
0 146 2447
146 0 2447
0 189 11796
189 0 11796
0 18 34579
18 0 34579
0 50 34457
50 0 34457
0 167 12829
167 0 12829
0 92 1675
92 0 1675
0 193 39470
193 0 39470
0 136 9073
136 0 9073
0 57 42839
57 0 42839
0 63 16874
63 0 16874
0 114 35114
114 0 35114
0 165 35694
165 0 35694
0 69 29008
69 0 29008
0 102 39189
102 0 39189
0 117 14232
117 0 14232
0 77 32062
77 0 32062
0 13 11758
13 0 11758
0 123 15156
123 0 15156
0 4 38933
4 0 38933
0 186 18540
186 0 18540
0 38 6206
38 0 6206
0 164 9
164 0 9
0 121 40293
121 0 40293
0 135 37621
135 0 37621
0 106 40471
106 0 40471
0 120 9182
120 0 9182
0 156 21411
156 0 21411
0 197 32071
197 0 32071
0 64 13971
64 0 13971
0 28 7259
28 0 7259
0 107 36696
107 0 36696
0 7 18401
7 0 18401
0 138 34940
138 0 34940
0 110 26337
110 0 26337
0 23 28153
23 0 28153
0 105 43804
105 0 43804
0 86 37391
86 0 37391
0 170 20619
170 0 20619
0 82 13372
82 0 13372
0 45 42516
45 0 42516
0 29 8916
29 0 8916
0 113 1071
113 0 1071
0 12 390
12 0 390
0 153 17219
153 0 17219
0 51 40467
51 0 40467
0 11 12486
11 0 12486
0 169 36287
169 0 36287
0 177 41945
177 0 41945
0 79 20380
79 0 20380
0 129 9789
129 0 9789
0 80 33335
80 0 33335
0 68 25082
68 0 25082
0 188 34961
188 0 34961
0 27 12589
27 0 12589
0 194 14204
194 0 14204
0 143 38366
143 0 38366
0 22 8075
22 0 8075
0 17 10224
17 0 10224
0 66 17251
66 0 17251
0 130 30792
130 0 30792
0 184 23317
184 0 23317
0 70 36596
70 0 36596
0 47 6859
47 0 6859
0 100 24821
100 0 24821
0 166 4017
166 0 4017
0 52 37176
52 0 37176
0 2 8530
2 0 8530
0 48 21010
48 0 21010
0 198 7529
198 0 7529
0 180 7063
180 0 7063
0 116 41606
116 0 41606
0 112 34991
112 0 34991
0 132 41791
132 0 41791
0 72 7624
72 0 7624
0 195 33592
195 0 33592
0 74 2448
74 0 2448
0 149 32369
149 0 32369
0 75 17512
75 0 17512
0 25 34578
25 0 34578
0 81 31157
81 0 31157
0 9 42831
9 0 42831
0 65 6188
65 0 6188
0 118 39056
118 0 39056
0 26 11554
26 0 11554
0 44 1188
44 0 1188
0 182 34367
182 0 34367
0 73 20376
73 0 20376
0 133 44353
133 0 44353
0 147 36455
147 0 36455
0 39 4965
39 0 4965
0 137 31913
137 0 31913
0 84 26522
84 0 26522
0 37 32647
37 0 32647
0 115 7928
115 0 7928
0 10 1389
10 0 1389
0 152 4960
152 0 4960
0 109 23667
109 0 23667
0 190 11376
190 0 11376
0 91 7805
91 0 7805
0 125 16035
125 0 16035
0 20 35334
20 0 35334
0 134 15827
134 0 15827
0 158 16025
158 0 16025
0 56 724
56 0 724
0 151 6123
151 0 6123
0 93 10860
93 0 10860
0 1 10551
1 0 10551
0 196 40978
196 0 40978
0 111 34230
111 0 34230
0 58 40531
58 0 40531
0 59 26801
59 0 26801
0 94 8458
94 0 8458
0 87 44205
87 0 44205
0 43 5404
43 0 5404
0 131 40378
131 0 40378
0 119 28844
119 0 28844
0 60 4297
60 0 4297
0 21 35317
21 0 35317
0 49 11380
49 0 11380
0 32 18515
32 0 18515
0 6 23582
6 0 23582
0 127 43085
127 0 43085
0 34 44400
34 0 44400
0 172 31298
172 0 31298
0 122 17258
122 0 17258
0 8 24321
8 0 24321
0 174 18371
174 0 18371
0 183 34763
183 0 34763
0 30 5823
30 0 5823
0 181 25111
181 0 25111
0 5 33671
5 0 33671
0 104 6293
104 0 6293
0 103 35520
103 0 35520
0 61 20834
61 0 20834
0 179 36237
179 0 36237
0 36 4218
36 0 4218
0 62 34717
62 0 34717
0 144 33647
144 0 33647
0 19 27391
19 0 27391
0 142 14409
142 0 14409
0 76 11573
76 0 11573
0 71 19268
71 0 19268
0 55 33684
55 0 33684
0 53 23250
53 0 23250
0 128 3079
128 0 3079
0 162 343
162 0 343
0 99 17602
99 0 17602
0 199 37040
199 0 37040
1 164 2192
164 1 2192
1 56 18021
56 1 18021
1 76 1082
76 1 1082
1 37 38470
37 1 38470
1 99 28775
99 1 28775
1 122 44717
122 1 44717
1 149 27512
149 1 27512
1 42 5708
42 1 5708
1 25 17081
25 1 17081
1 30 115
30 1 115
1 62 1703
62 1 1703
1 197 9736
197 1 9736
1 141 31571
141 1 31571
1 171 43639
171 1 43639
1 181 33380
181 1 33380
1 6 935
6 1 935
1 92 37532
92 1 37532
1 140 15467
140 1 15467
1 168 14600
168 1 14600
1 78 2860
78 1 2860
1 39 3662
39 1 3662
1 138 28052
138 1 28052
1 79 17870
79 1 17870
1 136 39082
136 1 39082
1 15 12397
15 1 12397
1 139 40926
139 1 40926
1 185 16350
185 1 16350
1 85 40126
85 1 40126
1 106 4919
106 1 4919
1 137 7969
137 1 7969
1 189 40836
189 1 40836
1 184 41649
184 1 41649
1 50 2910
50 1 2910
1 192 27633
192 1 27633
1 11 2735
11 1 2735
1 129 36147
129 1 36147
1 151 16007
151 1 16007
1 28 24215
28 1 24215
1 196 10285
196 1 10285
1 35 3279
35 1 3279
1 183 29488
183 1 29488
1 20 13522
20 1 13522
1 121 37070
121 1 37070
1 55 34492
55 1 34492
1 103 13766
103 1 13766
1 73 18588
73 1 18588
1 90 29381
90 1 29381
1 83 15196
83 1 15196
1 105 4421
105 1 4421
1 38 1608
38 1 1608
1 23 24034
23 1 24034
1 33 40209
33 1 40209
1 87 28219
87 1 28219
1 175 32438
175 1 32438
1 7 26582
7 1 26582
1 172 39471
172 1 39471
1 88 31153
88 1 31153
1 166 43398
166 1 43398
1 80 24852
80 1 24852
1 107 40780
107 1 40780
1 32 1399
32 1 1399
1 54 17246
54 1 17246
1 119 40526
119 1 40526
1 158 17144
158 1 17144
1 46 29966
46 1 29966
1 104 40832
104 1 40832
1 167 7755
167 1 7755
1 31 4012
31 1 4012
1 157 22076
157 1 22076
1 45 9777
45 1 9777
1 72 40215
72 1 40215
1 118 7577
118 1 7577
1 187 16045
187 1 16045
1 153 31219
153 1 31219
1 173 34372
173 1 34372
1 86 2140
86 1 2140
1 132 12133
132 1 12133
1 67 26821
67 1 26821
1 5 8084
5 1 8084
1 4 14783
4 1 14783
1 177 34017
177 1 34017
1 113 40171
113 1 40171
1 110 7840
110 1 7840
1 68 1199
68 1 1199
1 165 33088
165 1 33088
1 96 6432
96 1 6432
1 160 23088
160 1 23088
1 84 3093
84 1 3093
1 97 30121
97 1 30121
1 101 2067
101 1 2067
1 19 35795
19 1 35795
1 61 29470
61 1 29470
1 144 37695
144 1 37695
1 70 26866
70 1 26866
1 135 32652
135 1 32652
1 59 31204
59 1 31204
1 124 1090
124 1 1090
1 162 35050
162 1 35050
1 48 41006
48 1 41006
1 114 15921
114 1 15921
1 13 18897
13 1 18897
1 180 39690
180 1 39690
1 49 14425
49 1 14425
1 98 14065
98 1 14065
1 115 26559
115 1 26559
1 186 24072
186 1 24072
1 51 15094
51 1 15094
1 142 38353
142 1 38353
1 58 32693
58 1 32693
1 64 38037
64 1 38037
1 163 1752
163 1 1752
1 81 1381
81 1 1381
1 131 29655
131 1 29655
1 57 36789
57 1 36789
1 133 25662
133 1 25662
1 182 19790
182 1 19790
1 29 11541
29 1 11541
1 179 8778
179 1 8778
1 109 34074
