100 2474
0 77 3256
77 0 3256
0 65 1711
65 0 1711
0 93 3005
93 0 3005
0 10 1704
10 0 1704
0 89 3288
89 0 3288
0 94 2114
94 0 2114
0 61 1839
61 0 1839
0 18 1713
18 0 1713
0 69 955
69 0 955
0 7 1137
7 0 1137
0 91 1769
91 0 1769
0 99 1118
99 0 1118
0 87 1108
87 0 1108
0 71 2310
71 0 2310
0 35 416
35 0 416
0 75 1623
75 0 1623
0 1 991
1 0 991
0 22 1618
22 0 1618
0 16 5
16 0 5
0 47 1641
47 0 1641
0 38 2654
38 0 2654
0 52 2482
52 0 2482
0 13 554
13 0 554
0 45 1966
45 0 1966
0 31 1210
31 0 1210
0 29 1480
29 0 1480
0 3 287
3 0 287
1 67 2097
67 1 2097
1 4 1023
4 1 1023
1 34 413
34 1 413
1 16 3231
16 1 3231
1 12 1266
12 1 1266
1 71 3382
71 1 3382
1 52 2313
52 1 2313
1 49 2122
49 1 2122
1 95 723
95 1 723
1 42 2612
42 1 2612
1 61 2550
61 1 2550
1 23 3561
23 1 3561
1 60 3532
60 1 3532
1 25 1188
25 1 1188
1 45 2192
45 1 2192
1 27 2922
27 1 2922
1 80 1881
80 1 1881
1 44 1789
44 1 1789
1 55 1647
55 1 1647
1 56 1894
56 1 1894
1 76 1309
76 1 1309
1 59 2318
59 1 2318
1 28 3602
28 1 3602
1 64 661
64 1 661
1 66 3587
66 1 3587
1 17 2530
17 1 2530
1 11 2350
11 1 2350
1 72 2304
72 1 2304
1 39 3073
39 1 3073
1 86 2104
86 1 2104
2 17 240
17 2 240
2 27 606
27 2 606
2 88 1400
88 2 1400
2 83 3295
83 2 3295
2 59 422
59 2 422
2 14 2215
14 2 2215
2 72 519
72 2 519
2 46 2095
46 2 2095
2 30 472
30 2 472
2 76 2844
76 2 2844
2 37 2159
37 2 2159
2 84 1893
84 2 1893
2 4 1196
4 2 1196
2 90 1596
90 2 1596
2 89 2278
89 2 2278
2 42 2034
42 2 2034
2 69 1952
69 2 1952
2 78 2002
78 2 2002
2 98 3110
98 2 3110
2 26 3007
26 2 3007
2 16 323
16 2 323
2 99 473
99 2 473
2 57 1388
57 2 1388
2 68 2906
68 2 2906
3 35 935
35 3 935
3 15 558
15 3 558
3 71 3138
71 3 3138
3 7 1283
7 3 1283
3 17 35
17 3 35
3 46 2174
46 3 2174
3 47 3709
47 3 3709
3 56 2219
56 3 2219
3 92 217
92 3 217
3 29 1653
29 3 1653
3 25 992
25 3 992
3 51 2244
51 3 2244
3 58 2370
58 3 2370
3 4 1527
4 3 1527
3 28 3110
28 3 3110
3 26 3196
26 3 3196
3 79 1915
79 3 1915
3 43 3683
43 3 3683
3 90 133
90 3 133
3 86 1831
86 3 1831
3 73 2791
73 3 2791
3 8 3152
8 3 3152
