10 90
0 1 267
0 2 103
0 3 11
0 4 51
0 5 179
0 6 31
0 7 128
0 8 65
0 9 75
1 0 147
1 2 215
1 3 38
1 4 146
1 5 232
1 6 247
1 7 115
1 8 188
1 9 194
2 0 163
2 1 161
2 3 109
2 4 197
2 5 194
2 6 79
2 7 66
2 8 -6
2 9 229
3 0 -4
3 1 162
3 2 86
3 4 4
3 5 57
3 6 73
3 7 209
3 8 18
3 9 -3
4 0 216
4 1 92
4 2 -3
4 3 195
4 5 108
4 6 30
4 7 104
4 8 202
4 9 224
5 0 143
5 1 83
5 2 244
5 3 81
5 4 89
5 6 160
5 7 186
5 8 172
5 9 255
6 0 241
6 1 188
6 2 53
6 3 40
6 4 77
6 5 182
6 7 251
6 8 268
6 9 206
7 0 247
7 1 127
7 2 178
7 3 173
7 4 82
7 5 216
7 6 211
7 8 267
7 9 190
8 0 246
8 1 172
8 2 237
8 3 31
8 4 37
8 5 54
8 6 149
8 7 208
8 9 107
9 0 181
9 1 230
9 2 87
9 3 183
9 4 92
9 5 243
9 6 182
9 7 42
9 8 -8
4
