20 95
0 4 38
0 6 273
0 18 17
0 19 151
0 3 185
0 14 80
1 7 260
1 10 176
1 4 118
1 15 65
1 16 53
1 5 54
1 18 240
2 16 97
2 15 283
2 12 110
2 9 42
3 7 135
3 4 207
3 12 59
3 18 271
3 14 212
4 16 178
4 13 58
4 3 163
5 10 45
5 7 254
5 9 257
5 11 256
6 16 219
6 0 249
6 18 97
6 4 56
7 1 20
7 4 95
8 2 22
8 0 28
8 16 50
8 3 180
9 3 66
9 0 220
9 2 69
9 8 106
9 18 194
10 11 186
10 1 5
10 3 76
10 4 249
11 4 253
11 7 250
11 18 116
11 12 96
12 14 197
12 15 158
12 8 23
13 10 215
13 16 171
13 2 77
13 7 280
13 15 185
14 12 102
14 5 171
14 16 44
14 15 127
14 8 265
15 1 97
15 7 125
15 18 80
15 8 17
15 19 31
15 2 31
16 10 31
16 6 172
16 11 238
16 0 176
16 19 96
17 13 249
17 11 34
17 14 6
17 5 187
17 2 257
18 17 104
18 14 37
18 3 220
18 0 98
18 8 233
18 12 141
18 1 41
19 1 268
19 11 144
19 3 104
19 9 280
19 7 5
19 0 172
19 2 274
18
