15 210
0 1 443
0 2 251
0 3 622
0 4 425
0 5 401
0 6 361
0 7 182
0 8 394
0 9 481
0 10 128
0 11 176
0 12 276
0 13 325
0 14 20
1 0 18
1 2 463
1 3 140
1 4 363
1 5 519
1 6 527
1 7 418
1 8 248
1 9 115
1 10 221
1 11 597
1 12 419
1 13 96
1 14 585
2 0 300
2 1 527
2 3 330
2 4 422
2 5 248
2 6 382
2 7 305
2 8 450
2 9 591
2 10 58
2 11 179
2 12 420
2 13 214
2 14 497
3 0 333
3 1 325
3 2 434
3 4 402
3 5 516
3 6 209
3 7 405
3 8 44
3 9 460
3 10 152
3 11 184
3 12 262
3 13 587
3 14 49
4 0 516
4 1 535
4 2 209
4 3 342
4 5 329
4 6 582
4 7 71
4 8 161
4 9 227
4 10 592
4 11 283
4 12 472
4 13 8
4 14 189
5 0 30
5 1 170
5 2 232
5 3 275
5 4 428
5 6 528
5 7 133
5 8 128
5 9 387
5 10 489
5 11 431
5 12 363
5 13 458
5 14 351
6 0 389
6 1 446
6 2 448
6 3 39
6 4 129
6 5 266
6 7 395
6 8 60
6 9 342
6 10 220
6 11 506
6 12 381
6 13 493
6 14 399
7 0 -6
7 1 626
7 2 399
7 3 362
7 4 92
7 5 263
7 6 314
7 8 619
7 9 243
7 10 200
7 11 591
7 12 625
7 13 526
7 14 -4
8 0 148
8 1 53
8 2 583
8 3 329
8 4 325
8 5 612
8 6 461
8 7 208
8 9 559
8 10 141
8 11 346
8 12 101
8 13 265
8 14 602
9 0 232
9 1 122
9 2 504
9 3 530
9 4 536
9 5 372
9 6 390
9 7 369
9 8 615
9 10 440
9 11 273
9 12 335
9 13 330
9 14 343
10 0 576
10 1 274
10 2 609
10 3 607
10 4 412
10 5 379
10 6 139
10 7 150
10 8 598
10 9 524
10 11 305
10 12 90
10 13 412
10 14 527
11 0 187
11 1 258
11 2 295
11 3 423
11 4 134
11 5 345
11 6 337
11 7 -11
11 8 22
11 9 541
11 10 293
11 12 17
11 13 321
11 14 626
12 0 192
12 1 422
12 2 -5
12 3 66
12 4 385
12 5 626
12 6 319
12 7 257
12 8 10
12 9 82
12 10 295
12 11 85
12 13 67
12 14 312
13 0 354
13 1 133
13 2 388
13 3 -8
13 4 419
13 5 556
13 6 342
13 7 268
13 8 484
13 9 535
13 10 538
13 11 453
13 12 588
13 14 575
14 0 84
14 1 20
14 2 241
14 3 71
14 4 367
14 5 21
14 6 610
14 7 545
14 8 243
14 9 80
14 10 576
14 11 529
14 12 219
14 13 357
2
