200 19900
0 39 10960
0 92 58379
0 10 55199
0 142 58158
0 114 22625
0 175 25900
0 73 3032
0 171 17788
0 56 57701
0 164 36251
0 65 14739
0 120 31005
0 50 8427
0 19 53185
0 127 48607
0 5 55447
0 82 3118
0 178 31292
0 97 38181
0 64 32030
0 27 15519
0 12 43242
0 16 51955
0 90 46003
0 9 57359
0 197 44464
0 33 12753
0 71 18384
0 129 18106
0 118 3681
0 35 4957
0 184 1740
0 47 18863
0 146 56181
0 138 4368
0 7 8401
0 45 2383
0 166 21176
0 98 4738
0 6 34697
0 183 57238
0 169 16445
0 109 13825
0 3 25552
0 123 52079
0 153 31186
0 102 44706
0 36 11411
0 1 14556
0 52 2969
0 18 58702
0 162 47761
0 117 2267
0 124 17844
0 172 18984
0 190 28391
0 160 3926
0 42 8575
0 22 52336
0 76 58191
0 43 19616
0 94 52811
0 23 9857
0 193 43179
0 196 53149
0 106 42628
0 173 28757
0 84 15321
0 191 22377
0 91 18060
0 157 41113
0 96 23772
0 181 9932
0 187 35230
0 140 46196
0 195 5619
0 40 18259
0 11 20734
0 17 39994
0 116 15821
0 63 49275
0 167 31172
0 131 45613
0 93 10109
0 135 26574
0 60 35039
0 155 22800
0 108 27978
0 186 39822
0 136 51060
0 185 57706
0 57 26896
0 100 15083
0 86 38268
0 151 14905
0 170 29996
0 199 33258
0 88 3901
0 101 31750
0 149 49838
0 133 39896
0 177 43275
0 125 51067
0 81 35438
0 163 42734
0 134 53021
0 189 19620
0 194 26656
0 176 32449
0 13 11761
0 80 35576
0 147 32655
0 58 14079
1 79 16705
1 183 19915
1 16 57719
1 176 569
1 125 33921
1 6 28483
1 152 20245
1 8 13118
1 109 1473
1 146 29525
1 72 12218
1 165 19910
1 164 49387
1 107 32338
1 163 43776
1 103 10124
1 64 12378
1 49 9555
1 26 46560
1 94 28216
1 175 54963
1 47 37277
1 86 46366
1 116 37846
1 159 40401
1 0 14808
1 55 56455
1 139 30531
1 143 41569
1 75 10238
1 88 35364
1 127 57741
1 61 30974
1 170 1200
1 133 39866
1 3 24349
1 186 48926
1 199 54174
1 52 25555
1 70 49375
1 36 31606
1 89 35356
1 122 44188
1 124 23104
1 44 10142
1 138 57155
1 101 16996
1 50 13478
1 93 58831
1 13 36124
1 100 53675
1 34 30947
1 189 13795
1 9 58879
1 118 17444
1 160 51384
1 66 13040
1 120 47875
1 180 30768
1 158 26511
1 104 58954
1 46 55447
1 99 41141
1 137 11980
1 42 13862
1 147 42905
1 68 46501
1 83 27167
1 196 49842
1 69 58573
1 27 7686
1 41 42107
1 97 21933
1 187 11431
1 162 8468
1 150 39402
1 194 24637
1 37 58279
1 130 38441
1 12 21571
1 140 26934
1 7 29032
1 38 9129
1 197 24655
1 185 23758
1 5 50903
1 91 48185
1 53 54865
1 110 30832
1 191 17183
1 181 16136
1 17 25191
1 54 21433
1 114 38245
1 169 41707
1 126 33339
2 68 12123
2 25 12831
2 167 35951
2 154 49188
2 126 48603
2 144 29108
2 54 40395
2 186 38761
2 193 16422
2 12 2312
2 115 49296
2 184 35045
2 40 25654
2 91 26790
2 28 18067
2 27 15328
2 151 26877
2 123 3445
2 129 47880
