50 612
0 43 929
0 42 450
0 14 509
0 9 1606
0 28 524
0 27 1519
0 31 234
0 11 1233
0 45 1667
0 32 675
0 18 392
0 30 321
0 24 241
0 21 142
0 40 442
1 30 1171
1 21 1526
1 46 573
1 5 1716
1 27 -48
1 31 1243
1 28 641
1 32 320
1 45 1272
1 14 686
1 24 709
2 35 1636
2 41 116
2 12 1579
2 1 232
2 32 865
2 39 1487
2 31 496
2 45 752
2 33 1199
2 25 489
2 24 1043
2 37 1166
2 46 1662
2 47 88
2 42 1222
3 48 348
3 33 62
3 10 1142
3 20 769
3 7 539
3 30 1501
3 28 904
3 25 1547
3 43 207
3 44 1418
3 40 687
3 39 1687
3 38 1142
3 17 1238
3 36 1297
4 26 512
4 21 1576
4 43 83
4 39 724
4 42 -8
4 2 1567
4 6 1205
4 8 1230
4 12 1447
4 0 1236
4 16 1026
4 37 1507
4 33 1213
4 35 1197
4 11 624
5 12 95
5 2 1015
5 25 360
5 48 1643
5 26 23
5 30 661
5 23 1351
5 33 1520
5 10 1534
5 41 1025
5 37 1405
5 20 720
5 38 641
5 19 1679
6 26 1336
6 24 483
6 4 863
6 45 78
6 46 973
6 18 906
6 28 233
6 15 1710
6 41 -21
7 11 543
7 41 483
7 1 525
7 20 1408
7 25 475
7 23 924
7 29 1065
7 48 29
7 5 1659
8 23 954
8 16 1279
8 24 1160
8 22 1705
8 18 609
8 14 896
8 42 1810
8 19 1493
8 32 840
8 26 1320
8 43 769
9 6 1393
9 25 160
9 40 1802
9 41 330
9 47 1830
9 21 1703
9 2 1525
9 12 712
9 0 1787
9 3 166
9 31 967
10 49 837
10 29 662
10 41 174
10 17 1683
10 34 808
10 36 1015
10 26 953
10 28 1530
10 9 1810
10 47 295
10 1 1512
10 15 -17
10 18 1295
11 45 1374
11 5 999
11 40 948
11 1 306
11 29 262
11 10 1624
11 16 1203
12 37 547
12 42 1702
12 34 952
12 20 447
12 0 415
12 25 575
12 8 1634
12 49 1754
12 35 1206
12 30 1566
12 14 1504
12 48 561
12 31 185
12 33 273
12 17 475
13 43 301
13 6 407
13 38 9
13 31 -32
13 27 1437
13 29 1283
13 24 1141
13 23 1645
13 39 1035
13 47 173
13 36 1433
13 5 720
13 33 1445
14 44 1062
14 1 390
14 10 1035
14 11 304
14 9 769
14 7 621
14 3 1615
14 13 134
14 23 1490
14 15 1466
14 30 1189
14 21 1107
14 34 869
15 18 1652
15 6 629
15 49 1167
15 23 1547
15 2 632
15 30 1479
15 17 1623
15 10 1409
15 13 1314
16 35 1057
16 34 829
16 9 929
16 41 1476
16 26 441
16 23 1594
16 32 1596
16 27 1300
16 1 1498
16 12 1356
16 5 671
16 13 740
16 42 262
16 33 1624
16 8 1133
17 15 638
17 7 -13
17 48 503
17 4 240
17 20 169
17 26 757
17 44 1450
17 46 1272
17 36 381
17 47 397
17 5 695
17 14 566
17 28 1118
18 5 1413
18 10 65
18 12 1162
18 6 1084
18 31 306
18 2 614
18 3 1145
18 17 306
18 35 399
18 21 135
18 49 1244
18 15 909
18 29 660
19 4 601
19 18 1551
19 2 1034
19 36 1471
19 9 1609
19 10 1709
19 23 1118
19 44 187
19 32 469
19 21 1660
19 30 1294
19 35 956
19 20 382
19 0 21
19 5 1791
19 25 279
19 7 70
19 14 201
20 38 131
20 18 875
20 33 1045
20 9 749
20 28 1180
20 48 741
20 23 1749
21 4 14
21 0 934
21 43 50
21 48 90
21 24 1402
21 14 809
21 16 342
21 38 267
22 8 1703
22 5 656
22 23 1189
22 30 452
22 32 1667
22 38 1357
22 1 1304
22 29 134
22 15 1664
22 12 526
22 20 1121
22 47 -10
22 40 1114
22 2 54
23 47 914
23 39 1072
23 7 913
23 10 96
23 31 1057
23 43 858
23 8 1242
23 18 24
23 20 26
23 5 1599
23 15 1329
23 32 1678
24 1 419
24 47 1612
24 37 486
24 16 1378
24 48 1265
24 40 954
24 11 1575
24 33 1748
24 7 -42
24 5 1446
24 18 927
24 19 409
24 42 1533
24 27 348
24 32 704
24 17 1774
25 2 29
25 24 151
25 41 510
25 28 1315
25 27 1531
25 38 642
25 36 1225
25 39 1808
25 46 518
25 45 49
25 37 391
25 22 1191
25 12 1197
25 13 1199
25 8 65
26 46 1312
26 36 274
26 30 1150
26 1 466
26 17 696
26 44 1579
26 24 1828
26 48 67
26 9 1261
26 27 564
26 16 201
26 37 1805
26 0 1310
26 25 1146
26 29 206
26 33 223
27 34 913
27 20 462
