100 4950
0 46 12461
0 48 3692
0 52 413
0 83 13672
0 33 12898
0 81 14387
0 13 9475
0 62 11474
0 9 11265
0 74 13267
0 67 8134
0 51 5928
0 34 5243
0 66 10347
0 61 12213
0 26 12462
0 28 7887
0 70 1026
0 49 6518
0 29 1627
0 30 12687
0 84 9294
0 4 12970
0 11 6914
0 23 723
0 97 530
0 10 883
0 36 10308
0 3 1481
0 8 13434
0 85 1849
0 1 12893
0 42 7585
0 40 5901
0 99 4305
0 21 4044
0 5 3498
0 38 230
0 43 13836
0 32 4659
0 18 2168
0 96 14773
0 68 4846
0 47 7627
0 44 1554
0 16 2366
0 64 4981
0 88 14141
0 72 5699
0 94 9698
0 86 988
0 53 4132
0 92 12744
0 17 14004
0 95 13484
0 58 7440
1 31 7629
1 18 4223
1 35 13508
1 47 10309
1 70 14172
1 33 6421
1 21 14677
1 91 10683
1 74 6924
1 37 14742
1 29 2242
1 20 13595
1 14 4046
1 0 9932
1 96 11213
1 80 7096
1 75 2291
1 78 8726
1 36 3347
1 11 6788
1 76 10144
1 32 1490
1 24 14333
1 67 12650
1 81 2552
1 92 4391
1 64 14585
1 95 10431
1 28 182
1 68 9361
1 7 7512
1 46 4099
1 86 13999
1 38 9852
1 41 3960
1 19 11017
1 22 6146
1 50 5487
2 58 3258
2 69 6629
2 37 9125
2 6 10011
2 68 13685
2 3 14469
2 46 1062
2 34 7562
2 99 7612
2 66 9177
2 20 6407
2 35 12716
2 72 10292
2 98 4898
2 9 8634
2 5 12407
2 11 11854
2 74 14282
2 77 11446
2 61 10781
2 53 3184
2 41 9653
2 64 10759
2 21 1934
2 88 6596
2 15 5355
2 24 12846
2 93 14143
2 27 7079
2 56 6956
2 17 14546
2 90 6755
2 10 3816
2 89 6429
2 22 8996
2 32 10757
2 92 4670
2 52 5846
2 13 14264
2 43 7876
2 31 14695
2 39 14510
2 87 481
2 63 12558
2 44 11068
2 95 8792
2 19 9269
2 51 2072
2 4 9686
3 72 3286
3 50 12636
3 71 7404
3 53 14208
3 99 2262
3 90 3168
3 75 13962
3 92 12913
3 62 11427
3 58 11683
3 73 7262
3 14 6440
3 52 2482
3 1 13617
3 70 7503
3 36 14557
3 60 1321
3 86 14647
3 32 5238
3 81 14644
3 0 13684
3 93 9765
3 30 12447
3 7 13364
3 55 639
3 37 11989
3 4 7295
3 65 12951
3 28 10673
3 91 1787
3 79 3116
3 87 389
3 74 7397
3 43 2822
3 21 12372
3 15 4467
3 46 6693
3 2 8765
3 47 746
3 11 13579
3 83 8393
3 95 7620
3 5 10534
3 38 10080
3 89 7708
3 61 2523
3 94 2512
3 63 13976
3 57 11574
3 80 5810
3 34 7812
3 33 4533
3 17 828
3 97 5555
4 31 508
4 30 8760
4 38 6704
4 10 11753
4 62 8313
4 64 1508
4 51 3279
4 59 12468
4 66 12649
4 98 7558
4 28 10270
4 58 11441
4 61 14807
4 18 11923
4 78 11985
4 23 7954
4 33 1745
4 70 348
4 52 4500
4 13 14436
4 94 14264
4 24 3837
4 14 13299
4 56 13599
4 99 11104
4 82 99
4 1 12541
4 49 4589
4 92 11065
4 68 8649
4 32 6909
4 43 3608
4 37 7896
4 26 14756
4 46 426
4 3 12969
4 65 10675
4 11 3581
4 2 4612
4 77 3516
4 29 952
4 5 7501
4 84 5316
4 15 12080
4 90 9560
4 76 242
4 57 12871
4 27 7075
5 52 11655
5 3 7450
5 1 10738
5 0 797
5 7 3463
5 60 13542
5 53 14426
5 55 10305
5 32 7174
5 20 6288
5 68 14013
5 25 13981
5 87 6429
5 67 5366
5 79 3017
5 58 13491
5 29 10113
5 50 4148
5 93 9674
5 46 12946
5 4 9402
5 89 2097
5 34 2560
5 90 8262
5 71 12273
5 24 3865
5 84 13251
5 17 2572
5 85 13115
5 63 9300
5 48 13959
5 47 13881
5 26 162
5 35 12978
5 15 7825
5 61 13759
5 95 9716
5 39 14655
5 38 10316
5 41 2417
5 92 5300
5 69 2080
6 5 8219
6 34 13736
6 97 4072
6 7 11668
6 52 6773
6 65 1473
6 44 1333
6 56 5304
6 99 7386
6 0 12264
6 36 8061
6 46 6544
6 85 9151
6 32 10991
6 96 12801
6 26 8915
6 90 1668
6 63 9110
6 23 6290
6 43 10808
6 54 4155
6 71 10199
6 53 2680
6 68 13798
6 83 8228
6 21 5038
6 78 11509
6 77 8763
6 60 1366
6 79 314
6 22 6389
6 13 3013
