150 5587
0 91 874
0 67 4578
0 72 12434
0 36 1224
0 89 10758
0 57 1845
0 10 6605
0 107 647
0 149 3314
0 20 12533
0 80 8549
0 92 8294
0 28 15403
0 83 2303
0 49 15554
0 5 6872
0 117 6153
0 25 230
0 128 12814
0 144 1909
0 75 10442
0 103 6526
0 85 4173
0 148 8195
0 137 2800
0 66 11898
0 48 13977
0 4 12873
0 73 5254
0 14 6501
0 71 5738
0 82 7398
0 86 14953
0 29 2072
0 116 56
0 147 10359
0 26 12944
0 45 12277
1 139 14284
1 19 14101
1 51 5164
1 128 4894
1 63 4442
1 21 15059
1 61 6026
1 25 3138
1 3 10134
1 112 692
1 135 12520
1 84 7698
1 98 9145
1 44 14054
1 43 9026
1 105 9106
1 129 7434
1 20 7682
1 60 418
1 62 4974
1 4 8138
1 148 5622
1 123 7812
1 33 5481
1 114 8356
1 6 9508
1 5 7799
1 45 11813
1 12 10614
1 54 2150
1 7 4673
1 35 1712
2 42 15857
2 62 13232
2 99 4120
2 149 8776
2 22 1251
2 140 16383
2 77 2434
2 88 6383
2 136 15656
2 125 13310
2 9 2751
2 59 9847
2 1 16011
2 29 5371
2 41 9725
2 116 4748
2 114 14689
2 20 5663
2 134 1886
2 94 15212
2 39 5459
2 126 9446
2 16 14386
2 79 16491
2 14 10048
2 92 13638
2 115 1134
2 48 14468
2 129 13895
2 65 16749
2 45 2448
2 37 5673
2 119 14516
2 63 13657
3 143 14065
3 117 1915
3 139 7937
3 149 5000
3 90 14528
3 91 7300
3 148 516
3 100 11305
3 102 7028
3 118 4144
3 141 13056
3 68 2707
3 1 10066
3 77 11461
3 8 14569
3 20 3366
3 16 5792
3 124 7845
3 114 8660
3 37 11532
3 48 5845
3 31 14076
3 18 6370
3 98 3182
3 140 1115
3 70 -38
3 72 3736
3 104 7538
3 64 6480
3 67 4102
3 22 5496
3 59 7145
3 96 3846
3 11 16690
3 65 8104
3 111 16533
3 49 11768
3 112 3052
3 17 8835
3 74 5306
3 39 718
3 0 11286
3 80 3618
4 31 9832
4 104 8891
4 75 11121
4 22 16749
4 47 12508
4 72 15961
4 56 15898
4 127 13527
4 103 1424
4 146 16633
4 17 5643
4 117 10515
4 101 14826
4 28 11352
4 114 15564
4 121 8029
4 84 9689
4 80 9311
4 41 7927
4 5 1419
4 134 6021
4 44 3489
4 63 11205
4 68 6641
4 97 11116
4 59 1170
4 91 15447
4 11 10529
4 73 7320
4 46 8192
4 52 7330
4 61 16582
4 60 12190
5 149 16266
5 123 14767
5 139 13576
5 105 1758
5 74 14795
5 142 9633
5 31 8215
5 141 4894
5 56 4217
5 101 6677
5 90 2783
5 3 2527
5 82 6125
5 107 15810
5 2 3184
5 40 12032
5 99 6126
5 72 8629
5 54 7400
5 68 14513
5 53 9024
5 138 16301
5 126 11581
5 118 913
5 84 14512
5 41 11546
5 143 13736
5 137 6212
5 16 2501
5 63 2835
5 60 2851
5 73 6998
5 19 1516
5 103 6668
5 26 7685
6 134 7736
6 32 4793
6 122 7676
6 85 6682
6 25 8693
6 26 8138
6 74 14192
6 15 9586
6 21 1458
6 60 14628
6 93 9855
6 138 6812
6 39 9119
6 86 9138
6 10 15996
6 72 12698
6 3 2438
6 13 8688
6 128 16564
6 120 12716
6 71 15284
6 124 2553
6 107 16691
6 125 1519
6 100 9441
6 146 14016
6 0 1263
6 81 2748
6 96 342
6 42 7167
7 35 4329
7 90 11583
7 58 9455
7 57 8042
7 99 8035
7 25 9588
7 45 7672
7 38 13313
7 29 3185
7 140 5073
7 47 6549
7 80 3924
7 23 16513
7 40 16161
7 129 8994
7 53 10240
7 142 413
7 16 12379
7 19 807
7 123 -60
7 36 12190
7 91 1049
7 6 9186
7 114 16086
7 141 2267
7 75 12843
7 65 14550
7 116 571
7 131 7851
7 31 16648
7 26 2185
7 117 14094
8 61 15713
8 30 15588
8 120 9214
8 62 13603
8 112 4466
8 135 6892
8 127 3419
8 79 2934
8 116 11922
8 40 1664
8 70 15797
8 95 1603
8 18 10384
8 16 3641
8 34 3702
8 126 357
8 36 14394
8 130 9238
8 0 3294
8 124 15948
8 105 14299
8 87 15859
8 37 4362
8 101 5147
8 118 11090
8 117 3534
8 86 6457
