30 217
0 21 594
0 2 155
0 9 585
0 1 426
0 8 467
0 6 191
0 10 563
0 20 417
0 23 135
0 18 626
1 11 569
1 24 629
1 8 187
1 26 471
1 28 420
2 19 157
2 28 255
2 16 27
2 23 607
2 8 545
3 19 646
3 24 595
3 26 599
3 7 635
3 10 361
3 2 572
3 25 408
3 17 576
3 22 32
3 12 192
3 21 233
3 13 266
4 13 203
4 8 192
4 28 514
4 25 111
4 17 605
4 24 247
4 18 80
5 27 538
5 10 90
5 17 520
5 21 372
5 24 555
5 4 243
5 11 394
5 12 552
6 12 517
6 9 537
6 1 91
6 13 68
6 7 35
6 11 468
6 3 477
6 15 576
6 5 402
7 14 54
7 16 -7
7 8 527
7 10 78
8 12 364
8 28 585
8 9 575
8 24 448
8 21 206
8 18 299
9 23 586
9 28 545
9 15 327
9 26 321
9 8 604
9 1 416
9 14 446
9 19 373
9 3 621
10 13 318
10 28 411
10 18 556
10 4 635
10 5 284
10 21 249
10 17 411
10 15 48
10 9 420
10 24 629
10 29 182
11 6 336
11 23 283
11 28 -29
11 4 180
11 0 560
11 22 209
12 11 513
12 20 354
12 18 386
12 8 410
12 16 372
12 0 298
12 2 360
12 23 404
12 9 224
13 19 640
13 25 241
13 18 571
13 9 443
13 1 23
13 20 406
14 18 173
14 26 291
14 10 -21
14 23 515
14 19 13
14 2 343
14 22 335
15 25 157
15 17 211
15 29 176
15 6 272
15 14 596
15 16 80
15 22 559
15 24 462
15 18 291
16 27 644
16 4 516
16 28 203
16 1 282
16 10 602
16 21 205
16 19 -13
16 18 560
17 4 116
17 16 15
17 2 269
17 22 177
17 29 -2
17 9 117
17 21 383
17 18 291
17 15 4
18 23 623
18 3 646
18 26 404
19 20 129
19 29 147
19 2 230
19 4 312
19 16 397
19 7 76
19 27 356
19 24 384
20 26 186
20 19 515
20 24 640
20 1 514
20 15 110
20 21 432
20 25 92
20 2 450
20 27 248
20 7 559
21 4 70
21 9 454
21 10 181
21 22 335
21 6 192
21 17 446
22 27 466
22 3 536
22 11 276
22 28 -25
22 6 137
23 14 621
23 29 62
23 19 87
23 11 140
24 8 357
24 12 123
24 7 427
24 0 223
24 22 425
24 17 210
24 9 34
24 11 384
25 1 167
25 22 624
25 13 356
25 8 340
25 5 547
25 0 515
25 26 504
25 16 344
26 5 199
26 0 342
26 28 -24
26 10 614
26 17 580
26 23 429
26 3 337
26 7 306
26 21 302
26 24 193
27 4 601
27 5 422
27 6 461
27 11 635
27 7 -19
27 23 282
27 18 538
28 14 516
28 19 162
28 5 179
28 9 437
29 4 167
29 22 367
29 16 524
29 8 -28
29
