70 2415
0 17 7010
0 32 745
0 67 3715
0 13 4872
0 8 4343
0 6 2682
0 45 2827
0 20 6457
0 49 3355
0 55 2510
0 62 6827
0 14 802
0 58 5082
0 53 2748
0 31 3580
0 22 520
0 65 1431
0 57 868
0 47 3667
0 7 4557
0 11 6944
0 38 6210
0 27 6910
0 63 5976
0 37 111
0 5 1291
0 41 4586
0 68 544
0 61 4461
0 30 7222
0 15 35
0 50 1146
0 1 4351
0 4 4640
0 39 2396
0 54 5641
0 59 5696
0 48 6545
0 12 4984
1 15 3399
1 10 521
1 3 733
1 9 7123
1 53 5928
1 61 4232
1 32 2817
1 0 1133
1 46 621
1 68 1684
1 31 2662
1 58 502
1 23 1215
1 69 5686
1 45 3399
1 54 1503
1 5 1387
1 28 4235
1 21 2507
1 63 4784
1 67 2618
1 11 1066
1 56 3389
1 66 4882
1 22 1323
1 62 6469
1 47 1002
1 36 2249
1 39 7148
1 20 7189
1 35 4605
1 30 3219
1 8 3847
1 13 1908
1 59 112
2 65 130
2 15 5674
2 55 1174
2 40 4042
2 11 7143
2 43 3234
2 7 6320
2 34 3848
2 57 4212
2 33 1001
2 10 2049
2 16 892
2 67 5935
2 29 3273
2 35 2486
2 54 2139
2 37 1260
2 38 5284
2 52 3245
2 23 1408
2 51 586
2 30 6427
2 14 1569
2 3 6733
2 13 6516
2 49 499
2 63 75
2 1 3796
2 20 856
3 32 6146
3 41 1248
3 9 -37
3 30 5298
3 31 5465
3 7 6217
3 65 3392
3 57 6978
3 59 3561
3 37 5886
3 2 70
3 67 2481
3 22 1688
3 58 2149
3 23 5003
3 51 1797
3 45 3514
3 66 2088
3 68 7180
3 56 1810
3 46 4598
3 63 2739
3 28 1175
3 26 906
3 53 5631
3 47 1768
3 1 5256
3 15 4345
3 13 5269
3 14 5928
3 29 1758
3 34 3847
4 36 1036
4 62 108
4 9 4147
4 48 2652
4 58 4305
4 33 647
4 67 3817
4 23 2986
4 8 6648
4 52 2727
4 15 539
4 5 6313
4 21 4653
4 22 4145
4 47 7208
4 7 1996
4 46 6627
4 18 461
4 1 6980
4 45 1456
4 49 4603
4 0 4312
4 10 7021
4 20 6326
4 63 2349
4 41 667
4 30 7022
4 35 3739
4 34 4827
4 61 270
4 14 155
4 12 3538
4 40 5948
5 42 5402
5 15 1632
5 26 6866
5 34 7175
5 37 1812
5 32 1148
5 64 4811
5 59 2060
5 3 466
5 52 2413
5 51 741
5 47 45
5 27 1563
5 20 4490
5 39 5356
5 44 3503
5 40 3563
5 56 4848
5 19 3489
5 23 2029
5 49 3834
5 54 751
5 10 6616
5 9 6274
5 7 2195
5 68 7001
5 12 5318
5 58 1351
5 13 1535
5 30 6611
5 28 1810
5 60 2477
5 24 7198
5 16 4962
5 63 3363
5 43 4647
5 6 4271
6 28 84
6 47 1282
6 19 2111
6 49 3098
6 60 2715
6 23 5464
6 51 4525
6 62 4100
6 52 1292
6 25 1953
6 7 3974
6 46 2861
6 22 6664
6 15 1734
6 59 6146
6 16 1943
6 17 1757
6 67 2859
6 29 171
6 27 6760
6 54 2218
6 24 1572
6 44 3710
6 26 114
6 13 1324
6 66 3303
6 39 2352
6 55 4406
6 1 1065
6 33 6048
6 5 4324
6 32 4865
6 56 4612
6 53 5762
6 3 6641
6 8 368
7 46 2224
7 32 2179
7 22 1078
7 2 417
7 15 3746
7 23 308
7 19 32
7 27 128
7 53 6644
7 3 -20
7 21 6055
7 34 491
7 12 305
7 67 2167
7 55 3468
7 9 6461
7 11 3839
7 62 6633
7 43 2262
7 37 4093
7 36 6643
7 14 1707
7 69 665
7 0 1138
7 57 2419
7 49 2024
7 16 6528
7 39 6911
7 63 3366
7 24 258
7 60 556
7 28 4796
7 26 6103
7 41 5442
7 51 4901
7 18 3746
7 54 693
7 50 -35
7 6 472
8 44 1983
8 40 2291
8 47 6291
8 21 3928
8 34 4009
8 24 1055
8 14 491
8 25 1947
8 18 849
8 45 2671
8 57 1852
8 4 1448
8 68 3193
8 6 128
8 39 2090
8 31 4915
8 60 4933
8 2 5918
8 23 2943
8 52 6478
8 13 4795
8 11 3489
8 19 341
8 5 3802
8 49 3451
8 37 4395
8 7 1236
8 15 6457
8 41 3546
8 0 1680
8 33 1137
8 48 3965
8 64 49
8 63 6814
8 27 1565
8 53 5026
9 60 5105
9 69 4097
9 58 3664
9 14 4683
9 24 4139
9 28 4379
9 50 4455
9 1 792
9 26 4718
9 20 2001
9 21 4084
9 25 3279
9 48 6070
9 54 3807
9 51 2036
9 22 7063
9 49 6029
9 32 4789
9 23 3881
9 29 119
9 56 2567
9 27 5158
9 13 4253
9 18 5750
9 16 1223
9 4 4585
9 44 4100
9 35 4916
9 0 1572
9 34 1439
9 12 1716
9 15 4185
9 55 4584
9 30 4903
9 59 2313
10 63 5867
10 39 3841
10 54 3183
10 33 7232
10 30 5643
10 44 4196
10 59 1697
10 29 829
10 13 5056
10 38 2034
10 61 1313
10 46 4157
10 1 5660
10 49 438
10 21 1531
10 7 1368
10 52 5503
10 35 6121
10 23 469
10 55 4678
10 16 3904
10 43 3629
10 47 6394
10 9 742
10 36 2439
10 50 821
10 12 114
10 14 1749
10 22 4933
10 8 2381
10 6 6302
10 31 4867
10 67 7174
10 20 1802
10 3 580
11 12 3883
11 13 2931
11 5 3107
11 39 6466
11 29 2803
11 60 6770
11 33 5054
11 57 7184
11 7 4016
11 8 2587
11 0 79
11 40 6582
11 67 6771
11 9 6990
11 56 5371
11 14 5678
11 3 6954
11 69 1268
11 10 6076
11 55 58
11 17 234
11 51 4833
11 64 6577
11 45 460
11 25 49
11 21 2744
11 49 4427
11 41 1762
11 34 5930
11 47 5008
11 58 6292
11 53 5833
11 26 5731
11 62 1932
12 1 26
12 26 3422
12 23 657
12 10 6415
12 62 4871
12 36 699
12 0 4253
12 58 7057
12 69 2222
12 9 4632
12 60 5208
12 19 1219
12 51 214
12 68 4805
12 44 2995
12 64 501
12 29 2626
12 22 3226
12 24 7046
12 57 1944
12 41 5357
12 35 4775
12 50 6115
12 5 6068
12 20 1772
12 42 899
13 38 1353
13 31 5730
13 9 1876
13 12 1835
13 54 1181
13 61 6342
13 32 1761
13 63 4592
13 60 3424
13 0 514
13 6 3800
13 52 2281
13 2 3676
13 4 812
13 62 1757
13 8 1889
13 46 2030
13 47 186
13 53 6089
13 20 3095
13 67 1005
13 59 2748
13 29 4229
13 56 60
13 64 2288
13 68 2367
13 35 6859
13 58 213
13 3 2715
13 36 3917
13 5 6626
13 66 1673
13 69 6383
13 23 1383
13 7 2861
13 26 7020
13 33 5945
14 39 4712
14 17 3746
14 62 1774
14 46 4669
14 42 5494
14 23 6715
14 31 7207
14 19 5850
14 50 75
14 60 566
14 40 713
14 59 4542
14 64 3631
14 36 3768
14 32 1994
14 65 6428
14 57 1137
14 53 1717
14 11 2732
14 8 6634
14 15 1787
14 41 3863
14 66 2536
14 38 406
14 12 304
14 4 3053
14 34 5394
14 6 4171
14 33 3152
14 45 4240
14 56 4420
14 21 5397
14 37 2369
14 24 1924
14 51 4043
14 55 7138
14 52 5232
14 27 1784
14 22 6114
14 3 4385
15 36 3330
15 1 6156
15 23 2584
15 25 1500
15 65 4191
15 64 5764
15 21 2102
15 16 7050
15 26 4586
15 60 2603
15 27 5230
15 43 1670
15 29 5995
15 56 5682
15 48 3787
15 59 6163
15 55 3359
15 57 4475
15 0 5667
15 24 6853
15 8 3396
15 22 3526
15 50 2867
15 61 3680
15 17 6408
15 63 3443
15 7 5308
15 69 2822
15 53 5511
15 66 5269
15 38 258
15 41 2660
15 33 2442
15 9 5771
16 69 5929
16 49 6654
16 20 2960
16 19 6647
16 51 6693
16 50 6839
16 41 3842
16 52 5937
16 24 4754
16 57 6900
16 36 2928
16 4 3956
16 39 3144
16 17 4948
16 68 3209
16 15 6156
16 60 4270
16 27 2026
16 55 4541
16 48 1991
16 11 997
16 53 1273
16 3 1002
16 43 212
16 32 4138
16 0 1242
16 25 2535
16 63 2168
16 34 -3
16 2 4545
16 10 3434
16 23 354
16 13 5412
16 29 6264
16 30 3996
16 33 2055
16 5 3193
16 21 446
16 35 3441
16 28 6807
17 68 7176
17 13 2620
17 16 4804
17 22 2118
17 63 3468
17 24 1241
17 67 2890
17 35 2185
17 34 4248
17 62 4152
17 49 1197
17 37 4018
17 46 6621
17 54 5868
17 69 4350
17 40 2225
17 55 971
17 51 4461
17 45 491
17 57 869
17 65 6363
17 6 2357
17 64 1402
17 58 1319
17 52 3595
17 47 5950
17 7 5401
17 10 446
17 1 5693
17 23 1717
17 27 3749
17 19 6252
17 56 5875
17 61 4323
17 41 5638
17 48 4728
17 26 780
18 64 5368
18 31 2079
18 20 6151
18 27 2313
18 21 6028
18 44 6041
18 4 6425
18 28 4181
18 30 280
18 54 2305
18 17 6731
18 2 6456
18 66 4192
18 62 2870
18 11 2803
18 22 3772
18 35 4058
18 53 468
18 55 115
18 58 991
18 43 5275
18 10 2706
18 41 2432
18 3 1914
18 23 6116
18 67 2571
18 25 1570
18 40 1275
18 5 1457
18 57 1659
18 24 2507
18 39 413
18 38 5943
18 1 2623
18 52 3882
18 8 5153
18 14 4559
18 34 3987
18 69 1368
18 61 5071
19 39 4308
19 26 2712
19 51 3590
19 60 6510
19 5 763
19 44 1940
19 36 4382
19 48 6040
19 50 6434
19 59 798
19 11 6153
19 32 4227
19 33 589
19 16 3095
19 23 4002
19 20 1538
19 14 4580
19 25 4594
19 43 3495
19 12 4975
19 52 3431
19 64 734
19 2 5986
19 24 5971
19 68 3174
19 69 4743
19 9 3396
19 57 5540
19 30 3412
19 62 4004
19 35 3594
19 17 3184
19 54 4897
19 41 475
19 42 5334
19 4 6377
19 31 4360
19 67 3470
20 65 6115
20 16 532
20 3 6815
20 59 3239
20 24 2483
20 9 4918
20 51 977
20 60 4542
20 19 4867
20 1 6673
20 33 4202
20 56 1721
20 48 5176
20 36 3849
20 12 1238
20 13 4896
20 5 3845
20 30 4320
20 18 4422
20 23 3722
20 49 4290
20 0 5159
20 11 1297
20 26 3410
20 31 -47
20 17 265
20 46 5868
20 58 4095
20 2 285
20 62 4607
20 22 161
20 40 1343
20 21 4679
20 32 6133
21 35 7169
21 47 2573
21 45 6249
21 15 449
21 19 2330
21 50 2092
21 65 2892
21 42 7189
21 49 4448
21 60 5681
21 22 5186
21 10 5579
21 33 6066
21 0 4424
21 3 374
21 27 3612
21 64 6680
21 30 6780
21 63 3518
21 69 2528
21 58 2584
21 6 6108
21 55 4657
21 48 1451
21 37 4131
21 67 5971
21 43 5881
21 24 2777
21 66 6022
21 31 40
21 34 3019
21 16 1651
21 11 30
21 61 6064
21 8 2998
21 1 2186
22 49 6770
22 29 2248
22 52 4657
22 39 1777
22 33 6459
22 58 4565
22 64 6445
22 54 3540
22 56 3194
22 34 3675
22 12 3522
22 45 3028
22 9 735
22 51 260
22 42 4289
22 31 5253
22 25 3806
22 66 5940
22 37 5463
22 50 5189
22 55 6874
22 18 4576
22 23 5961
22 0 403
22 17 3990
22 35 6479
22 48 2361
22 47 5525
22 38 6504
22 5 4875
22 21 2513
22 53 1445
22 2 1184
22 63 3171
23 15 119
23 16 2053
23 8 5143
23 47 5176
23 64 3070
23 57 6443
23 7 1388
23 2 1790
23 39 5623
23 63 995
23 41 3867
23 56 2095
23 31 5599
23 4 1904
23 50 6720
23 0 332
23 60 3903
23 49 7046
23 38 2849
23 59 135
23 58 1908
23 42 2467
23 21 5555
23 9 3246
23 66 71
23 6 2443
23 17 6150
23 53 5623
23 26 4421
23 25 568
23 12 5512
23 40 927
23 32 5903
23 45 4487
24 31 2275
24 33 5117
24 0 5591
24 5 3417
24 2 3288
24 8 2876
24 63 7041
24 56 2941
24 17 636
24 44 2731
24 67 5567
24 57 452
24 48 2748
24 25 5352
24 45 4443
24 9 983
24 22 6344
24 39 1320
24 41 4541
24 15 3119
24 60 3167
24 23 6858
24 49 568
24 7 4566
24 37 7180
24 13 4377
24 46 6679
24 12 28
24 20 3606
24 52 4956
24 27 1662
24 35 4256
24 50 3431
24 65 4223
25 9 6548
25 56 3043
25 26 5787
25 38 7122
25 23 1917
25 2 104
25 45 4162
25 14 864
25 19 2514
25 61 597
25 18 1802
25 34 213
25 41 2109
25 42 3078
25 33 3920
25 50 5488
25 59 1177
25 30 4377
25 13 6123
25 3 1044
25 32 991
25 49 440
25 47 534
25 5 6764
25 29 3225
25 52 2109
25 68 1837
25 63 1078
26 30 5943
26 35 1765
26 66 6985
26 41 3338
26 6 1373
26 11 6850
26 59 3603
26 69 5067
26 9 141
26 21 5461
26 68 6875
26 60 4977
26 23 4302
26 53 4035
26 20 3913
26 4 5457
26 31 7167
26 51 2148
26 27 983
26 17 466
26 54 1296
26 44 4753
26 34 4154
26 52 6180
26 58 3179
26 57 1507
26 10 172
26 33 6069
26 64 4614
26 14 6160
26 32 4079
26 3 3174
26 55 6895
26 22 530
26 38 2949
26 43 5656
27 36 4377
27 25 4437
27 3 93
27 23 1250
27 20 3798
27 49 4842
27 15 6626
27 4 7036
27 13 3203
27 28 2523
27 11 7195
27 48 5218
27 64 1001
27 10 2267
27 38 3195
27 41 6774
27 26 6899
27 40 5783
27 34 3954
27 47 6901
27 45 296
27 58 5616
27 35 4498
27 51 1455
27 6 271
27 61 6031
27 69 6609
27 67 2712
27 33 4733
27 8 6268
27 46 7188
27 32 5442
27 53 7013
27 66 5297
27 68 446
27 62 1721
27 63 4044
28 7 3147
28 34 1828
28 23 3264
28 40 6660
28 2 6092
28 60 2985
28 18 2934
28 6 66
28 1 5734
28 39 3308
28 68 2274
28 38 2696
28 66 1516
28 26 2469
28 65 1757
28 13 1827
28 31 6861
28 17 43
28 9 6807
28 42 2848
28 48 2079
28 19 2844
28 8 1250
28 44 2285
28 25 1355
28 56 387
28 10 840
28 29 6599
28 36 3312
28 15 4147
28 4 4360
28 47 3215
28 55 956
28 41 2789
28 46 161
29 11 6837
29 19 5677
29 18 2344
29 4 4524
29 62 2381
29 38 6387
29 3 2614
29 61 -65
29 50 833
29 60 2272
29 9 6122
29 12 2296
29 39 3088
29 16 6117
29 41 3656
29 42 4924
29 2 6894
29 30 2200
29 32 1694
29 58 4161
29 48 1369
29 64 1941
29 36 5549
29 49 3828
29 24 4451
29 40 2134
29 46 6833
29 23 5867
29 34 2063
29 45 3390
29 35 4620
29 67 6356
29 52 6486
29 21 739
29 13 1713
29 66 1009
29 33 3522
30 39 6708
30 27 4294
30 11 5159
30 18 3793
30 41 2217
30 6 2482
30 14 3665
30 20 4947
30 59 4690
30 35 252
30 7 6445
30 5 5352
30 24 5173
30 2 3721
30 32 63
30 46 3468
30 66 7039
30 48 4997
30 43 1713
30 57 508
30 13 2328
30 69 2439
30 47 593
30 42 4385
30 53 44
30 10 1375
30 68 2787
30 55 4485
30 44 1904
30 65 2814
30 28 123
30 12 6513
30 49 4436
31 4 1263
31 61 4890
31 29 1300
31 67 3629
31 2 2720
31 10 6612
31 48 2661
31 38 5665
31 26 5369
31 63 4586
31 19 5547
31 5 2687
31 17 5328
31 6 5173
31 65 165
31 69 4181
31 30 6969
31 27 53
31 62 2001
31 60 5306
31 68 4962
31 0 3108
31 42 4180
31 21 4368
31 44 2542
31 12 685
31 50 3881
31 45 6762
31 47 3633
31 37 4097
31 40 1157
31 58 266
31 56 585
31 52 626
31 15 2263
31 23 1601
31 36 3681
31 8 1394
31 49 686
32 56 6491
32 63 6921
32 36 221
32 44 2380
32 69 2847
32 16 -47
32 50 6702
32 21 4985
32 31 3725
32 64 6724
32 2 955
32 61 890
32 29 3140
32 40 3579
32 13 3480
32 66 5723
32 39 7058
32 38 2054
32 43 7165
32 57 2397
32 17 6267
32 52 2871
32 33 4227
32 34 670
32 27 1555
32 62 3788
32 18 5883
32 30 3730
32 25 2777
32 24 2969
32 46 2886
32 6 490
32 65 1383
32 51 2353
33 52 5896
33 1 5909
33 32 657
33 40 2460
33 11 2122
33 2 -69
33 22 1884
33 13 6299
33 34 6730
33 47 410
33 12 6341
33 23 2789
33 61 5184
33 6 3863
33 20 2002
33 43 5885
33 60 826
33 44 2908
33 41 3959
33 28 6101
33 8 800
33 68 6574
33 62 1003
33 36 4314
33 15 2490
33 19 5282
33 10 1929
33 37 1672
33 65 6409
33 56 4724
33 54 4535
33 59 5533
33 50 1393
33 69 2705
33 51 1411
33 49 816
33 7 6030
33 30 2413
33 18 515
33 27 7222
34 44 1559
34 42 5692
34 59 5514
34 12 5638
34 35 5504
34 18 2721
34 45 3808
34 25 6768
34 39 6889
34 10 6442
34 66 6576
34 41 4905
34 47 4697
34 23 2925
34 20 4083
34 17 1891
34 68 2859
34 8 3906
34 58 5019
34 9 1900
34 36 1175
34 65 6775
34 19 -14
34 1 6102
34 53 6400
34 22 2993
35 69 6491
35 12 5708
35 5 5354
35 18 4080
