30 652
0 22 1388
0 9 1870
0 11 1718
0 27 1954
0 19 1109
0 23 273
0 26 1147
0 8 1251
0 21 1696
0 29 734
0 7 1935
0 1 1134
0 20 1691
0 24 380
0 25 378
0 14 1025
0 10 1851
0 17 8
0 13 594
0 28 1845
0 3 81
1 24 831
1 0 1912
1 16 876
1 17 324
1 9 930
1 19 1676
1 13 1720
1 26 897
1 23 1602
1 5 347
1 11 652
1 28 336
1 21 537
1 8 252
1 22 1779
1 10 716
1 27 1709
1 7 1398
1 3 387
1 6 519
1 4 1829
1 2 7
2 27 848
2 22 849
2 20 313
2 16 1533
2 26 894
2 5 973
2 28 1115
2 24 1266
2 23 1832
2 25 246
2 7 731
2 19 659
2 14 561
2 29 99
2 9 122
2 1 622
2 0 438
2 15 735
2 17 924
2 4 92
2 10 866
2 21 1286
3 28 15
3 4 984
3 24 919
3 15 72
3 9 1921
3 26 78
3 18 106
3 19 1289
3 6 476
3 8 367
3 21 1514
3 5 265
3 17 1144
3 11 462
3 22 1892
3 0 1883
3 29 388
3 16 817
3 14 940
3 20 1929
3 10 471
4 13 909
4 5 427
4 9 1431
4 25 1214
4 28 1386
4 0 996
4 24 533
4 18 939
4 21 1782
4 22 750
4 2 870
4 7 524
4 15 1059
4 29 1759
4 19 1279
4 6 1118
4 16 1416
4 20 1769
4 12 895
4 11 259
4 26 1655
4 27 175
4 10 1560
5 2 1329
5 25 510
5 29 792
5 3 696
5 27 1885
5 22 1596
5 18 1237
5 20 1481
5 0 764
5 26 1412
5 1 566
5 21 1327
5 15 1566
5 16 137
5 19 876
5 12 1427
6 17 709
6 3 483
6 29 3
6 12 1737
6 1 461
6 14 897
6 9 1311
6 24 57
6 13 1144
6 27 1141
6 10 1544
6 28 480
6 23 481
6 21 652
6 4 256
6 0 1527
6 15 1511
7 25 391
7 5 60
7 24 1686
7 9 1853
7 20 1158
7 8 1448
7 1 1602
7 0 757
7 16 1602
7 26 1870
7 12 1672
7 28 353
7 29 1205
7 13 528
7 27 1904
7 17 1127
7 22 1210
7 3 75
