20 95
0 10 -10
0 18 88
0 1 87
0 16 126
0 7 -2
0 5 213
1 11 -10
1 18 126
1 0 192
2 7 160
2 18 156
2 10 118
2 0 99
2 14 132
2 4 -14
2 11 110
3 6 72
3 9 267
3 12 196
3 0 103
4 9 97
4 14 4
4 16 30
4 8 174
5 0 180
5 12 247
5 10 83
5 9 111
5 17 89
5 4 193
5 16 223
5 11 133
6 14 101
6 16 137
6 5 140
6 15 -13
6 3 26
7 18 103
7 1 212
7 6 25
7 12 8
7 17 44
8 3 -15
8 10 260
8 19 264
8 5 156
8 14 122
8 9 10
9 6 -14
9 18 40
9 16 175
9 14 90
10 4 146
10 5 119
10 7 59
11 1 243
11 17 -15
11 15 53
11 0 208
11 9 92
12 4 230
12 18 114
13 15 7
13 9 199
13 11 47
13 3 8
13 1 148
13 18 193
13 10 136
13 0 71
14 1 48
15 17 79
15 4 203
15 9 53
15 16 208
16 18 281
16 2 70
16 9 71
16 6 175
16 1 6
17 7 221
17 3 232
17 2 165
17 6 268
18 10 27
18 9 56
18 13 135
18 6 46
19 1 140
19 12 61
19 17 237
19 9 169
19 8 221
19 3 130
19 10 75
7
