30 435
0 7 495
0 14 413
0 27 627
0 5 1238
0 21 37
0 6 668
0 16 1025
0 1 1080
0 4 417
0 25 1095
0 15 289
0 24 948
0 3 646
0 10 209
0 9 740
0 18 400
0 2 1191
1 5 528
1 7 1192
1 20 958
1 21 274
1 27 689
1 25 348
1 2 956
1 12 1121
1 6 200
1 18 383
1 23 1102
1 17 384
1 3 380
1 10 530
1 4 959
1 22 896
1 24 676
2 7 1055
2 19 1208
2 23 1205
2 8 1266
2 24 621
2 6 1254
2 18 1138
2 10 913
2 15 297
2 14 188
2 26 825
2 22 970
2 9 112
2 21 409
2 20 1130
2 11 180
2 13 410
2 29 543
3 10 261
3 24 649
3 7 64
3 16 196
3 5 923
3 15 285
3 9 582
3 21 1074
3 23 680
3 25 667
4 17 1247
4 19 651
4 2 1146
4 18 740
4 1 867
4 8 718
4 23 573
4 27 1003
4 21 927
4 29 71
4 20 949
4 7 1176
4 24 1050
4 16 339
5 3 6
5 10 14
5 22 1202
5 20 185
5 27 253
5 17 959
5 16 -4
5 18 -15
5 28 1260
5 14 749
5 23 537
5 26 283
5 25 357
5 19 -9
5 15 710
6 5 113
6 18 122
6 22 631
6 12 1091
6 10 158
6 8 209
6 11 256
6 24 3
6 14 285
6 26 186
6 13 1282
6 15 1173
6 20 354
6 19 461
6 21 1298
6 4 675
6 9 645
7 18 1025
7 19 1038
7 21 441
7 23 416
7 0 768
7 15 894
7 6 579
7 4 830
7 12 118
7 26 148
7 10 291
7 20 611
7 27 843
7 29 381
7 13 1024
8 2 681
8 29 31
8 28 -25
8 25 916
8 17 705
8 4 733
8 24 609
8 3 1196
8 0 1033
8 9 470
8 6 597
8 20 158
8 15 66
8 19 340
9 17 1150
9 13 1013
9 12 702
9 10 659
9 29 155
9 3 1154
9 21 201
9 7 1018
9 20 685
9 18 1008
9 1 15
9 0 1008
9 23 632
9 19 -1
9 26 247
9 8 965
10 1 618
10 23 131
10 14 381
10 5 775
10 9 1264
10 22 1282
10 26 367
10 6 301
10 18 629
10 2 162
10 13 54
10 7 507
10 19 697
10 27 515
10 29 592
11 24 271
11 21 742
11 25 780
11 9 1228
11 29 969
11 19 682
11 28 906
11 3 882
11 6 1017
11 0 1018
11 22 391
11 20 821
11 17 1004
11 12 582
11 23 872
11 8 354
11 18 776
11 13 776
12 10 424
12 0 509
12 2 693
12 15 665
12 17 1149
12 26 954
12 7 1067
12 21 1112
12 29 1283
12 11 911
12 18 1042
12 8 523
12 5 947
12 20 725
12 1 1106
12 16 811
12 22 84
13 12 316
13 11 521
13 29 434
13 15 44
13 25 1100
13 17 34
13 26 734
13 5 415
13 23 1277
13 16 1218
13 28 1061
13 8 697
13 18 231
13 2 12
13 6 406
14 0 383
14 25 428
14 5 112
14 6 909
14 23 154
14 2 180
14 28 365
14 1 1271
14 7 882
15 24 377
15 20 963
15 16 635
15 21 377
15 11 1058
15 8 263
15 23 439
15 2 255
15 19 731
15 27 732
15 3 1160
16 20 323
16 2 781
16 26 978
16 14 490
16 17 498
16 24 267
16 18 667
16 22 580
16 15 1125
16 3 6
17 10 760
17 20 381
17 12 800
17 19 105
17 29 200
17 6 300
17 26 609
17 4 148
17 18 135
17 1 418
17 15 814
17 27 274
17 25 1134
17 16 989
17 24 1143
18 22 184
18 17 456
18 9 798
18 23 619
18 26 190
18 11 180
18 8 -17
18 0 798
18 3 526
18 20 933
18 1 697
18 29 33
18 13 708
18 15 153
18 16 -27
18 14 519
18 27 1002
18 2 71
19 1 412
19 18 820
19 17 610
19 0 308
19 4 867
19 5 1114
19 3 896
19 10 448
19 26 972
19 20 920
19 9 22
19 7 1169
19 23 626
20 15 688
20 26 1205
20 12 86
20 7 134
20 16 1076
20 13 337
20 10 917
20 21 970
20 28 1017
20 19 824
20 23 117
20 1 953
20 14 585
21 16 459
21 11 253
21 17 524
21 25 36
21 7 1123
21 29 1016
21 14 1031
21 28 367
21 0 894
21 23 315
21 12 744
21 13 298
22 10 1140
22 1 323
22 25 515
22 23 640
22 29 238
22 20 305
22 26 1151
22 2 870
22 6 753
22 24 948
22 18 315
22 28 705
22 27 910
22 16 791
22 0 682
22 3 826
22 14 443
22 19 1074
23 15 500
23 0 1192
23 3 845
23 27 1226
23 6 846
23 9 879
23 19 650
23 28 656
23 5 644
23 16 1123
23 17 1107
23 12 671
23 22 1178
24 23 964
24 1 506
24 4 598
24 0 849
24 3 865
24 20 770
24 13 990
24 29 841
24 12 506
24 26 456
24 10 1295
24 2 818
24 7 913
24 14 913
24 17 897
24 16 1276
25 6 832
25 9 518
25 8 965
25 13 228
25 22 1271
25 26 173
25 4 1034
25 10 362
25 12 481
25 11 540
25 3 1186
25 2 814
26 1 440
26 3 1238
26 17 1096
26 7 1180
26 13 878
26 20 154
26 11 516
26 27 1246
26 18 1172
26 19 21
26 24 486
26 6 660
26 23 665
26 2 276
26 14 921
27 24 985
27 7 789
27 22 262
27 21 -12
27 19 1080
27 4 87
27 25 489
27 3 310
27 6 1228
27 8 576
27 16 -20
27 9 373
27 28 795
27 2 692
27 12 123
27 20 121
28 21 325
28 12 320
28 15 170
28 4 1216
28 0 1262
28 2 460
28 29 190
28 16 458
28 11 55
28 23 259
28 20 1111
28 19 1229
29 18 1286
29 3 709
29 19 1296
29 25 375
29 16 1147
29 17 445
29 21 269
29 5 283
29 4 663
29 20 787
29 15 1042
29 9 101
29 22 576
29 13 96
0
