20 190
0 17 379
0 5 42
0 14 227
0 16 426
0 2 53
0 10 218
1 5 450
1 15 417
1 12 -15
1 13 -12
1 9 82
1 18 341
1 7 51
1 14 256
1 0 245
1 19 -10
1 17 96
1 2 436
1 4 355
2 4 63
2 19 312
2 11 251
2 7 498
2 5 525
2 6 526
2 10 82
2 0 441
2 17 84
2 15 61
2 3 100
3 0 305
3 18 329
3 14 249
3 13 189
3 10 396
3 12 206
3 4 193
3 5 247
3 16 335
3 11 -10
4 1 57
4 17 75
4 9 524
4 6 400
4 19 289
4 13 110
4 15 -18
4 11 439
4 10 371
4 7 105
5 0 303
5 1 -9
5 14 524
5 16 13
5 6 247
5 12 290
5 13 108
5 18 509
5 15 56
5 4 94
5 3 343
5 19 549
5 8 18
6 8 38
6 18 434
6 14 558
6 4 163
6 10 501
6 17 427
6 13 148
6 2 38
7 14 496
7 1 179
7 10 14
7 16 342
7 13 436
7 18 246
7 19 205
8 6 555
8 13 455
8 1 143
8 18 399
8 14 164
8 17 474
8 0 125
8 5 491
8 9 158
8 15 324
8 2 167
9 8 343
9 17 74
9 18 196
9 14 541
9 7 498
9 0 506
9 16 115
9 6 270
9 10 436
10 19 305
10 2 568
10 18 479
10 17 463
10 9 336
10 1 432
10 13 512
10 5 154
10 12 447
11 7 268
11 19 150
11 10 475
11 9 71
11 15 179
11 17 560
11 14 122
11 3 238
11 12 13
12 7 395
12 9 162
12 0 139
12 3 295
12 11 -13
13 14 474
13 1 539
13 8 541
13 9 364
13 5 470
13 10 390
13 7 25
13 0 429
14 4 331
14 6 386
14 13 232
14 3 17
14 1 20
14 16 451
14 2 363
14 19 169
14 0 379
15 2 385
15 9 411
15 3 265
15 10 328
15 16 405
15 12 18
15 19 36
15 8 74
15 5 34
15 7 522
16 12 22
16 8 153
16 19 208
16 3 413
16 5 349
16 10 438
16 13 387
16 15 125
16 2 538
16 14 226
16 6 232
17 19 150
17 13 481
17 2 243
17 11 498
17 9 463
17 7 332
17 18 108
17 14 84
17 5 338
18 8 527
18 14 569
18 17 42
18 13 148
18 19 61
18 11 476
18 5 470
18 2 2
18 4 186
18 3 489
18 16 532
18 9 371
19 4 548
19 16 323
19 18 218
19 11 200
19 13 95
19 14 484
19 17 97
19 9 390
19 12 534
19 3 53
6
