15 157
0 3 42
0 12 316
0 9 62
0 11 202
0 6 31
0 7 45
0 10 43
0 2 436
0 8 392
0 4 386
0 1 423
0 5 170
0 13 202
1 8 204
1 7 45
1 3 394
1 11 73
1 2 425
1 12 333
1 10 278
1 13 315
1 5 304
1 6 447
2 11 338
2 14 343
2 10 84
2 4 53
2 12 123
2 8 250
2 3 350
2 5 270
2 6 274
3 4 367
3 2 304
3 9 342
3 1 182
3 14 107
3 12 77
3 13 230
3 7 18
3 6 461
3 8 400
3 5 346
3 11 42
3 0 174
4 9 36
4 11 446
4 10 258
4 2 194
4 3 234
4 12 302
4 13 306
4 1 71
4 14 183
4 8 54
4 6 185
4 5 335
4 0 100
5 12 442
5 6 361
5 8 82
5 11 239
5 14 345
5 13 164
5 7 294
5 4 78
5 0 260
5 2 450
5 1 225
6 14 348
6 13 60
6 3 280
6 7 204
6 8 225
6 12 444
6 0 94
6 1 320
6 5 463
7 2 401
7 10 375
7 4 80
7 11 259
7 12 99
7 9 62
7 0 28
7 6 309
8 14 70
8 11 234
8 13 459
8 10 20
8 7 217
8 2 192
8 5 260
8 0 399
8 4 275
8 6 23
8 1 64
9 6 268
9 14 64
9 2 321
9 7 332
9 4 254
9 0 348
9 8 227
9 11 202
9 13 397
9 10 461
9 5 56
10 14 449
10 3 361
10 6 442
10 9 376
10 4 130
10 13 310
10 1 122
10 2 433
10 5 254
10 12 123
10 8 25
11 13 3
11 0 229
11 3 156
11 8 457
11 5 305
11 12 200
11 6 365
11 1 198
11 7 314
11 14 80
11 10 390
12 2 108
12 5 170
12 4 197
12 10 427
12 11 387
12 1 376
12 8 10
12 9 177
12 3 365
12 14 430
13 6 374
13 11 244
13 2 148
13 7 407
13 3 273
13 0 40
13 8 387
13 5 467
13 9 358
14 5 156
14 3 125
14 13 59
14 6 378
14 8 459
14 7 10
14 10 129
14 4 461
8
