50 1837
0 11 2313
0 14 2566
0 49 789
0 19 2689
0 15 3913
0 13 1154
0 48 2511
0 9 2509
0 3 4426
0 21 3158
0 34 3486
0 42 2264
0 26 1286
0 44 5219
0 27 1860
0 45 2592
0 31 4788
0 10 4780
0 2 3459
0 32 5323
0 16 -27
0 37 2140
0 4 4445
0 30 2728
0 7 3268
0 20 1399
0 35 4977
0 33 5097
0 6 4802
0 41 2891
1 46 635
1 32 2416
1 10 780
1 17 1015
1 14 3182
1 31 2314
1 41 5086
1 47 4536
1 18 2659
1 42 1942
1 24 3778
1 15 1163
1 8 4187
1 2 5054
1 4 1339
1 20 4861
1 38 988
1 7 5207
1 36 1395
1 12 612
1 3 3300
1 33 460
1 9 1696
1 26 2060
1 40 4869
1 45 1336
1 48 4428
1 27 3057
1 16 2361
1 6 2900
1 44 2865
1 23 2000
1 37 2773
1 0 5465
1 28 3757
1 29 4600
2 32 1146
2 49 253
2 14 1739
2 47 5071
2 3 5118
2 31 1379
2 0 2159
2 26 2964
2 46 4670
2 20 2828
2 7 2414
2 40 1540
2 15 4212
2 1 5415
2 35 5435
2 13 4402
2 39 3991
2 17 2343
2 36 4845
2 8 4479
2 29 1021
2 5 209
2 28 2959
2 22 1122
2 33 632
2 16 4889
2 27 2022
2 37 2650
2 19 4054
2 4 5139
2 42 2
2 11 3677
2 25 2595
3 38 2270
3 24 5409
3 31 3177
3 29 624
3 4 4791
3 19 3322
3 18 2030
3 20 3490
3 25 4906
3 14 4052
3 44 2520
3 0 2707
3 1 4979
3 28 3243
3 36 1208
3 21 4668
3 37 4412
3 27 3800
3 9 4792
3 47 5025
3 13 5
3 48 2427
3 10 2765
3 30 4801
3 34 1717
3 2 3423
3 49 826
3 16 3112
3 7 249
3 6 832
3 33 4067
3 11 3357
3 23 1032
3 42 371
3 17 1333
3 45 103
3 41 4022
3 22 119
3 5 1114
4 26 3986
4 23 5495
4 29 913
4 49 509
4 10 5407
4 19 4605
4 6 5386
4 13 3287
4 12 3255
4 32 3311
4 31 2808
4 37 2115
4 16 3022
4 46 3141
4 14 1872
4 3 2903
4 34 4681
4 25 215
4 24 2485
4 42 3215
4 48 4986
4 39 4747
4 30 1976
4 36 4815
4 35 1968
4 20 2718
4 18 3684
4 1 2756
4 45 294
4 41 3523
4 28 2580
4 47 3346
4 5 3866
4 43 2642
4 33 4634
4 2 4580
4 21 1535
4 40 1526
4 38 2806
5 8 1875
5 19 1425
5 23 712
5 6 4884
5 21 4584
5 24 1664
5 2 1809
5 18 5289
5 25 4688
5 39 309
5 26 5310
5 13 1322
5 40 3790
5 1 4091
5 7 -46
5 11 3527
5 49 4195
5 38 4818
5 16 3304
5 3 558
5 41 4329
5 12 339
5 30 5035
5 42 5319
5 35 2287
5 10 4165
5 9 2634
5 31 2271
5 17 1844
5 34 5257
5 44 4153
5 45 4439
5 48 5433
5 22 3450
5 14 951
5 47 917
5 46 1243
5 37 2864
5 43 1259
5 20 2862
6 22 3250
6 35 1401
6 12 3131
6 9 3433
6 44 299
6 46 1368
6 39 3025
6 37 261
6 34 4612
6 31 26
6 4 2361
6 30 2179
6 25 2894
6 15 571
6 0 238
6 17 2874
6 26 400
6 14 2127
6 23 4455
6 19 3109
6 10 3048
6 1 1204
6 2 4376
6 18 1234
6 32 3809
6 20 4605
6 24 3711
6 11 2014
6 28 5165
6 27 159
6 48 5296
6 5 795
6 7 4174
6 47 5307
6 29 76
6 49 871
6 40 5009
6 42 1945
6 45 4869
6 16 5332
6 33 5064
7 14 2930
7 25 925
7 38 1060
7 11 5147
7 35 5435
7 4 3352
7 39 2677
7 31 3372
7 12 744
7 0 524
7 29 1918
7 46 5121
7 2 4024
7 6 3943
7 18 1784
7 42 2843
7 27 1832
7 22 5218
7 9 4431
7 48 2580
7 43 3369
7 20 273
7 37 3750
7 19 5158
7 5 4357
7 44 4776
7 30 1499
7 40 3126
7 28 3110
7 34 5432
7 17 1892
7 10 1222
7 33 3612
7 1 2216
7 49 1438
7 3 2801
7 36 3378
7 32 3813
8 5 1230
8 36 3711
8 34 205
8 19 3404
8 35 3736
8 47 3094
8 13 5493
8 14 740
8 18 1060
8 7 3789
8 2 4793
8 10 125
8 29 3198
8 46 4131
8 9 3201
8 22 1025
8 45 4665
8 16 1544
8 37 3728
8 30 3995
8 40 5055
8 27 3660
8 11 2365
8 26 4809
8 12 2011
8 49 2287
8 39 4572
8 0 2969
8 42 4036
8 25 3703
8 28 2032
8 23 1698
8 24 2230
8 4 4525
8 32 4628
8 15 5288
8 3 5139
9 37 605
9 3 4515
9 4 5191
9 0 2347
9 26 1197
9 24 2307
9 2 849
9 16 1152
9 49 2148
9 29 21
9 25 1612
9 34 4448
9 46 4566
9 44 4708
9 6 1399
9 48 1692
9 20 1658
9 42 1943
9 36 732
9 11 3189
9 12 1120
9 5 2995
9 21 5302
9 13 4386
9 40 1495
9 33 4289
9 19 4663
9 41 2749
9 32 3828
9 43 1597
9 39 2698
9 15 689
9 7 2239
9 38 2975
9 22 2138
9 35 3461
9 27 2248
10 44 1942
10 20 3964
10 36 1929
10 11 -38
10 28 3225
10 33 3132
10 6 4659
10 18 582
10 26 3417
10 25 1609
10 8 5010
10 4 50
10 46 834
10 45 3458
10 5 2222
10 1 116
10 29 1657
10 13 812
10 42 3182
10 37 365
10 14 4377
10 17 3574
10 9 5273
10 23 4621
10 21 4403
10 49 5140
10 39 491
10 2 3288
10 48 2594
10 30 3114
10 40 1368
10 41 3756
10 27 1803
10 31 3370
10 22 605
10 7 2274
10 24 118
10 35 4795
11 4 2551
11 48 5020
11 37 4645
11 38 3859
11 47 2805
11 5 4181
11 23 907
11 17 1375
11 12 3948
11 3 3017
11 41 1548
11 20 2862
11 9 2437
11 29 4659
11 16 1099
11 6 2874
11 14 77
11 36 1243
11 33 3942
11 30 3994
11 42 1398
11 21 4672
11 31 3536
11 7 3996
11 15 827
11 26 109
11 0 1081
11 43 224
11 8 4538
11 27 1016
11 2 4754
11 19 3821
11 35 3864
11 45 2601
11 49 3443
11 40 4416
12 21 1655
12 30 2453
12 22 2496
12 18 3485
12 37 5499
12 43 5253
12 14 5256
12 27 5036
12 49 2582
12 29 2629
12 33 4200
12 35 4202
12 23 1139
12 8 2162
12 31 5170
