150 16762
0 23 5386
0 71 40990
0 131 15142
0 64 34894
0 65 12646
0 129 1128
0 3 16405
0 24 17401
0 149 23374
0 14 25260
0 143 33569
0 32 39724
0 127 4718
0 89 2852
0 103 703
0 34 19103
0 41 38028
0 43 49292
0 2 48193
0 91 39129
0 22 35875
0 61 31313
0 45 46534
0 116 25352
0 139 7872
0 92 38187
0 81 6722
0 37 15634
0 135 5540
0 84 49224
0 16 28756
0 147 6295
0 28 24418
0 107 13583
0 17 14362
0 126 34137
0 128 39495
0 97 39183
0 119 24653
0 146 4615
0 141 42405
0 15 35732
0 36 9014
0 94 34187
0 77 9759
0 134 24104
0 5 44823
0 106 40187
0 72 18400
0 44 30688
0 125 11238
0 121 47764
0 29 11457
0 70 46542
0 18 8215
0 56 29494
0 137 30606
0 33 40076
0 114 40811
0 124 1878
0 88 23881
0 109 43414
0 101 50170
0 86 22531
0 13 40600
0 142 36028
0 25 47127
0 11 32502
0 6 4900
0 75 11957
0 100 15443
0 78 36705
0 96 31487
0 98 21794
0 90 18517
0 122 36889
0 31 16273
0 60 4539
0 95 27211
0 145 36959
0 140 41357
0 120 28719
0 62 6204
0 76 38406
0 144 22376
0 112 41573
0 1 16225
0 80 19136
0 117 16407
0 40 17106
0 21 44449
0 12 37385
0 20 32853
0 102 43321
0 63 42972
0 79 26767
0 73 6155
0 46 4155
0 8 1024
0 108 8534
0 105 40641
0 9 49119
0 67 45935
0 133 38041
0 118 8481
1 64 17458
1 120 5345
1 25 48525
1 128 44235
1 60 44057
1 53 20403
1 149 35648
1 23 49141
1 74 38214
1 15 38034
1 31 22024
1 44 37338
1 89 34289
1 130 22667
1 47 25532
1 86 12188
1 122 18259
1 80 19838
1 32 17023
1 40 20962
1 84 39422
1 102 48861
1 50 5078
1 114 36919
1 118 32549
1 45 28848
1 143 17650
1 26 2078
1 148 42280
1 22 47494
1 134 6248
1 75 43960
1 66 32290
1 78 37974
1 140 42875
1 12 14190
1 85 12813
1 136 39791
1 36 2773
1 42 16600
1 141 13987
1 83 8796
1 98 25339
1 123 27405
1 34 13792
1 99 32722
1 138 24980
1 111 44816
1 90 18990
1 8 28798
1 67 27585
1 20 43266
1 48 5744
1 2 34658
1 94 45887
1 14 7553
1 115 6888
1 18 30731
1 9 22667
1 79 23609
1 39 35730
1 0 2348
1 11 23513
1 70 27825
1 69 50276
1 3 26560
1 100 14569
1 68 2842
1 73 3152
1 51 41244
1 4 182
1 139 1927
1 103 13108
1 92 21388
1 105 10958
1 6 35111
1 52 31850
1 116 2425
1 95 16165
1 55 22369
1 63 24261
1 107 8150
1 71 45509
1 30 25513
1 106 24593
1 88 4985
1 37 14930
1 117 12118
1 104 46773
1 17 43740
1 16 41776
1 65 36338
1 13 18519
1 72 24426
1 137 1718
1 59 4686
1 125 10665
1 144 40191
1 28 36753
1 41 13267
1 146 23212
1 121 9909
1 19 19293
1 108 8345
1 35 47635
1 29 3767
1 133 22051
1 113 27528
1 135 27072
1 46 27798
1 54 8834
1 57 10020
1 49 46588
1 132 34542
1 110 20281
1 126 11729
1 10 24193
1 124 3934
2 11 21315
2 97 15781
2 89 4653
2 51 9625
2 32 2669
2 9 47434
2 12 28804
2 54 38601
2 50 11224
2 116 13943
2 55 11342
2 84 27425
2 5 1469
2 125 42307
2 35 18768
2 110 49887
2 68 6241
2 25 44693
2 70 18281
2 81 26369
2 34 1596
2 33 5170
2 134 8777
