70 4830
0 1 2203
0 2 13297
0 3 14039
0 4 1080
0 5 10399
0 6 9951
0 7 6162
0 8 1153
0 9 10433
0 10 5257
0 11 8849
0 12 1624
0 13 2066
0 14 5487
0 15 5119
0 16 9660
0 17 3277
0 18 9628
0 19 14076
0 20 2974
0 21 3341
0 22 6781
0 23 11520
0 24 1114
0 25 10052
0 26 6419
0 27 10671
0 28 14229
0 29 3370
0 30 9238
0 31 7789
0 32 13481
0 33 13
0 34 13207
0 35 11350
0 36 2955
0 37 979
0 38 10116
0 39 7259
0 40 1408
0 41 5795
0 42 12177
0 43 4858
0 44 2658
0 45 7389
0 46 13060
0 47 6001
0 48 6635
0 49 2867
0 50 12619
0 51 5676
0 52 4988
0 53 6763
0 54 12429
0 55 4185
0 56 13392
0 57 4541
0 58 352
0 59 2532
0 60 4593
0 61 5388
0 62 11830
0 63 12252
0 64 8698
0 65 3744
0 66 5457
0 67 3024
0 68 12882
0 69 12580
1 0 11357
1 2 4637
1 3 489
1 4 10640
1 5 4572
1 6 1713
1 7 11133
1 8 3359
1 9 13981
1 10 13475
1 11 1895
1 12 10327
1 13 14076
1 14 2085
1 15 8329
1 16 5788
1 17 3823
1 18 4459
1 19 4876
1 20 4350
1 21 410
1 22 7156
1 23 6622
1 24 2542
1 25 13654
1 26 1303
1 27 377
1 28 8340
1 29 12053
1 30 3143
1 31 517
1 32 13494
1 33 7237
1 34 10385
1 35 9922
1 36 5097
1 37 11056
1 38 9882
1 39 5282
1 40 8441
1 41 30
1 42 7029
1 43 5488
1 44 9237
1 45 12878
1 46 203
1 47 6002
1 48 2819
1 49 10875
1 50 9902
1 51 4672
1 52 12013
1 53 4010
1 54 10011
1 55 6513
1 56 10855
1 57 7864
1 58 9256
1 59 12911
1 60 7713
1 61 1846
1 62 12919
1 63 3921
1 64 6347
1 65 14186
1 66 5510
1 67 3836
1 68 11926
1 69 2986
2 0 7335
2 1 5190
2 3 5877
2 4 6343
2 5 13568
2 6 3146
2 7 13477
2 8 5580
2 9 9200
2 10 13450
2 11 13942
2 12 10706
2 13 2644
2 14 11286
2 15 11998
2 16 9166
2 17 4833
2 18 721
2 19 8259
2 20 9619
2 21 910
2 22 632
2 23 2107
2 24 4879
2 25 10736
2 26 2587
2 27 258
2 28 2081
2 29 2684
2 30 12524
2 31 13278
2 32 1884
2 33 3749
2 34 4715
2 35 7653
2 36 4129
2 37 1127
2 38 12097
2 39 13529
2 40 68
2 41 10979
2 42 1100
2 43 68
2 44 283
2 45 10931
2 46 9774
2 47 5672
2 48 12989
2 49 10136
2 50 884
2 51 6006
2 52 9448
2 53 6645
2 54 7143
2 55 7502
2 56 14027
2 57 495
2 58 11912
2 59 1795
2 60 3577
2 61 487
2 62 4978
2 63 13597
2 64 4522
2 65 10122
2 66 4639
2 67 11067
2 68 9506
2 69 13106
3 0 13388
3 1 11712
3 2 2497
3 4 5637
3 5 13250
3 6 6578
3 7 534
3 8 5429
3 9 9442
