150 16762
0 63 39900
0 143 40040
0 117 26929
0 42 8509
0 148 12816
0 135 43413
0 37 26225
0 127 46927
0 40 48659
0 64 20578
0 116 10949
0 137 41505
0 66 3011
0 146 -45
0 30 32544
0 138 43787
0 89 42282
0 104 45247
0 87 23764
0 18 10408
0 132 6295
0 17 1822
0 21 22547
0 53 40850
0 24 20861
0 32 33799
0 55 27997
0 31 41022
0 34 22389
0 59 6095
0 84 43976
0 76 38794
0 2 9560
0 97 29485
0 92 11710
0 136 7397
0 141 37809
0 75 41704
0 129 45353
0 79 3329
0 77 11306
0 28 27105
0 139 45505
0 1 39960
0 73 47228
0 110 32377
0 100 1100
0 6 23025
0 88 32359
0 109 20237
0 26 18542
0 57 5331
0 15 8192
0 147 23807
0 113 10329
0 67 42161
0 35 28016
0 44 6247
0 13 4572
0 61 45931
0 81 36860
0 103 39208
0 49 25211
0 107 46125
0 60 28899
0 114 36760
0 94 26636
0 33 13309
0 101 35662
0 128 35890
0 106 6264
0 122 30651
0 80 16444
0 95 25600
0 71 14230
0 90 23692
0 51 6106
0 69 30485
0 23 8125
0 118 2809
0 27 32809
0 144 29449
0 70 11189
0 99 35033
0 130 41216
0 121 40286
0 91 43996
0 74 3168
0 140 3222
0 22 3597
0 96 30961
0 115 45118
0 111 19082
0 16 11404
0 56 19071
0 9 3885
0 125 6231
0 4 13316
0 14 22780
0 8 10706
0 82 37557
0 46 9167
0 38 7045
0 98 28544
0 12 26302
0 36 31772
0 123 15247
0 50 21262
0 85 43542
0 7 16198
0 11 45843
0 19 24191
0 10 23865
0 86 35180
0 83 2691
0 134 5333
0 142 24386
0 145 40744
0 65 30934
0 3 46722
0 20 18763
0 78 36183
0 47 36747
1 19 45938
1 145 20668
1 27 2816
1 137 29256
1 98 23055
1 10 13107
1 25 41943
1 143 49339
1 3 30772
1 77 13444
1 85 47977
1 43 29605
1 125 33841
1 58 32961
1 103 39005
1 87 30345
1 105 46024
1 4 49936
1 120 24574
1 49 26160
1 91 39327
1 70 30377
1 31 50043
1 69 19373
1 21 37022
1 53 33327
1 136 7545
1 140 11147
1 100 8577
1 60 25753
1 132 12371
1 112 13551
1 101 21912
1 0 20243
1 114 15292
1 83 18097
1 63 48521
1 40 48697
1 141 46074
1 34 49296
1 9 12076
1 16 25516
1 44 11101
1 12 9081
1 52 38894
1 64 12986
1 129 14640
1 108 1101
1 130 44676
1 109 8217
1 57 15820
1 7 2235
1 14 2228
1 39 28293
1 96 15648
1 135 13349
1 95 39428
1 65 467
1 86 45127
1 149 31190
1 36 18081
1 146 31317
1 102 47467
1 127 41217
1 131 7953
1 62 30593
1 33 27244
1 6 34676
1 18 17701
1 148 30986
1 128 8007
1 35 -129
1 84 7377
1 61 48800
1 15 7584
1 134 30031
1 2 37480
1 79 32662
1 121 34126
1 32 12451
1 42 11626
1 78 30893
1 71 5825
1 118 31879
1 59 36567
1 104 43013
1 50 46700
1 23 4208
1 74 37178
1 73 47171
1 111 13509
1 81 31304
1 106 40218
1 72 6152
1 29 11459
1 122 19273
1 113 11944
1 92 21118
1 67 14664
1 47 46375
1 22 33958
1 138 6715
1 147 10141
1 93 15642
1 90 300
1 133 5563
2 117 37203
2 137 33053
2 75 35629
2 126 23712
2 82 9829
2 99 22109
2 34 48359
2 122 29917
2 92 35349
2 87 46458
2 72 31156
2 48 28130
2 135 892
2 136 49536
2 25 3472
2 131 46540
2 102 13044
2 60 40336
2 128 21002
2 10 34388
2 101 32263
2 132 45605
2 93 8000
2 50 46050
2 22 3300
2 61 6196
2 18 44201
2 147 13924
2 111 25617
2 109 15169
2 38 47406
2 98 6640
2 124 45084
2 11 27748
2 35 38920
2 3 14840
2 123 46484
2 119 46088
2 39 6759
2 36 20967
2 90 7165
2 86 17833
2 148 48130
2 46 4646
2 68 43031
2 55 47907
2 57 41225
2 89 13716
2 58 46
2 4 29891
2 106 12661
2 80 21460
2 73 -148
2 65 26503
2 62 20011
2 69 42948
2 104 29982
2 5 22083
2 29 43765
2 146 3990
2 129 26602
2 63 7415
2 21 44887
2 27 35223
2 133 12776
2 138 4926
2 14 5876
2 0 19908
2 108 40934
2 140 41866
2 37 11914
2 40 42589
2 79 15321
2 16 16746
2 9 46990
2 91 25523
2 105 12841
2 47 46330
2 130 47296
2 95 44199
2 26 22379
2 20 4089
2 28 9997
2 114 44852
2 139 31191
2 51 13095
2 71 30291
2 149 2938
2 141 36127
2 112 4826
2 83 46773
2 113 26544
2 43 43499
2 13 8795
2 7 966
2 66 40087
2 121 3807
2 81 37061
2 142 6518
2 23 176
2 116 47347
2 96 48089
2 15 27283
2 110 50257
2 19 33781
2 74 1707
2 70 8328
2 103 37231
2 107 23124
2 125 29513
2 145 19467
3 70 50221
3 39 14892
3 141 20631
3 22 47078
3 75 8012
3 81 27082
3 1 39239
3 24 12397
3 66 30995
3 41 28686
3 25 30550
3 48 11883
3 76 6613
3 35 7004
3 53 14187
3 47 10634
3 67 49706
3 111 14115
3 49 26929
3 52 8099
3 93 44747
3 16 40052
3 6 34072
3 142 4132
3 33 9092
3 40 14454
3 38 2968
3 31 3870
3 110 49420
3 120 40519
3 74 29319
3 147 11691
3 34 1323
3 146 44954
3 68 33178
3 123 43586
3 23 5434
3 132 36279
3 27 2061
3 115 13752
3 92 10695
3 32 41010
3 139 13251
3 91 9560
3 96 13745
3 71 9397
3 113 17355
3 114 21044
3 94 43613
3 12 19197
3 101 32678
3 122 1273
3 62 48220
3 2 30580
3 54 18935
3 100 29220
3 124 49270
3 84 8426
3 59 33536
3 88 39975
3 106 17043
3 129 17305
3 128 748
3 45 32558
3 104 39417
3 17 23280
3 83 39340
3 118 4087
3 57 3722
3 131 11163
3 58 15425
3 109 27902
3 137 36436
3 42 42511
3 7 7121
3 44 -96
3 133 13608
3 144 29641
3 87 21407
3 116 44699
3 61 24479
3 134 13521
3 143 30396
3 148 30150
3 14 26863
3 11 17223
3 28 19221
3 4 18608
3 18 16486
3 135 32994
3 78 11761
3 56 47720
3 89 13875
3 63 44306
3 19 44822
3 50 42209
3 37 11579
3 20 10418
3 55 48105
3 102 22676
3 107 36615
3 126 45408
3 36 29899
3 103 13850
3 64 1632
3 108 16793
3 73 41695
3 119 50062
3 145 47027
3 43 14786
3 117 33852
3 79 17832
3 46 40327
3 138 1409
4 118 40503
4 20 905
4 105 8747
4 127 38541
4 126 10519
4 39 43405
4 76 25307
4 81 36575
4 14 27373
4 138 42456
4 130 36808
4 124 17169
4 102 37201
4 52 12166
4 31 18880
4 11 40495
4 67 10474
4 41 26501
4 99 8431
4 78 12619
4 108 31275
4 72 6593
4 19 35027
4 95 37766
4 21 3079
4 60 5230
4 123 44279
4 114 30028
4 119 36091
4 149 48902
4 125 16201
4 83 49299
4 106 25872
4 146 34279
4 75 22972
4 35 18895
4 32 48615
4 134 33078
4 5 19754
4 55 13411
4 79 47418
4 37 24016
4 121 9013
4 64 8347
4 131 32817
4 22 437
4 91 17482
4 104 477
4 110 7898
4 0 37321
4 140 23569
4 70 41116
4 47 18187
4 137 1119
4 57 47214
4 135 49546
4 80 26404
4 101 3975
4 120 23465
4 46 12180
4 15 38685
4 28 15022
4 84 7008
4 77 44864
4 133 18605
4 109 28773
4 98 16535
4 23 15375
4 147 45204
4 142 3304
4 29 29888
4 48 44358
4 9 7793
4 69 40260
4 93 16875
4 42 5291
4 17 48524
4 71 6520
4 88 46936
4 73 14659
4 94 40521
4 68 19343
4 65 28546
4 16 43933
4 27 40727
4 43 28344
4 44 5280
4 89 7505
4 86 37475
4 18 49838
4 112 12269
4 34 42425
4 13 39513
4 61 30373
4 12 11222
4 145 19671
4 25 38144
4 139 30790
4 92 36560
4 100 46220
4 51 24664
4 45 14575
4 8 49192
4 24 5798
4 129 43003
4 36 39937
4 33 21075
4 87 7317
5 112 37665
5 144 2810
5 10 20147
5 66 25176
5 94 31957
5 118 532
5 128 26056
5 75 22015
5 41 27181
5 124 33353
5 132 2554
5 22 40226
5 52 42327
5 67 46251
5 70 36277
5 141 33285
5 34 44260
5 59 30057
5 23 17768
5 33 47026
5 60 45453
5 51 32882
5 137 20161
5 87 22069
5 27 23098
5 32 36090
5 6 7657
5 145 13070
5 100 46486
5 40 23974
5 71 39949
5 86 14237
5 129 31521
5 25 46512
5 108 25712
5 110 10181
5 93 14867
5 19 10694
5 47 18421
5 18 12902
5 148 41042
5 2 30897
5 7 23023
5 107 48528
5 81 1590
5 37 1002
5 49 14610
5 101 36525
5 46 15644
5 143 23007
5 85 34071
5 122 11344
5 50 47187
5 17 2340
5 117 34713
5 114 35754
5 43 41702
5 53 25569
5 14 645
5 96 27886
5 84 24890
5 62 11471
5 116 30800
5 72 24535
5 20 3868
5 147 17963
5 3 15700
5 44 30829
5 80 26855
5 91 35803
5 149 18014
5 73 39121
5 9 23336
5 130 46157
5 58 31154
5 57 15226
5 78 15575
5 142 26015
5 45 4831
5 11 25978
5 98 2811
5 111 35826
5 39 21900
5 61 35045
5 133 6709
5 65 37186
5 115 33350
5 35 16146
5 21 37225
5 1 35459
5 119 38149
5 42 11411
5 121 22563
5 139 25424
5 55 46181
5 146 24016
5 63 4765
5 105 7417
5 123 42082
5 127 44437
5 48 31977
5 82 33616
