100 7425
0 95 4971
0 13 11831
0 19 12511
0 42 5511
0 84 13474
0 63 20713
0 16 19720
0 48 17820
0 52 22255
0 91 11835
0 56 358
0 10 6885
0 65 9456
0 27 19511
0 4 15231
0 60 13819
0 86 1929
0 35 350
0 92 13095
0 15 10723
0 93 2411
0 7 19510
0 58 9558
0 77 12174
0 67 21872
0 97 10073
0 78 5184
0 36 15067
0 12 8197
0 6 8388
0 43 7916
0 33 16249
0 73 10333
0 83 16432
0 71 2490
0 2 491
0 81 10684
0 66 18378
0 41 9886
0 14 3143
0 79 18266
0 72 12893
0 21 3330
0 45 10068
0 37 7960
0 46 9979
0 50 294
0 51 6337
0 87 15801
0 40 11243
0 47 18839
0 89 15300
0 3 18560
0 1 5579
0 22 1335
0 34 3624
0 20 14259
0 54 5029
0 75 945
0 53 3161
0 32 1506
0 39 9781
0 59 482
0 82 4171
0 94 13403
0 62 16179
0 28 22028
0 24 105
0 99 13135
0 17 6164
1 36 5617
1 18 8661
1 5 18326
1 47 1284
1 4 10722
1 95 10787
1 52 16198
1 23 1944
1 71 3903
1 19 19239
1 11 10419
1 49 4455
1 74 19807
1 21 2482
1 99 12595
1 26 16267
1 77 7096
1 63 20878
1 8 1408
1 81 15193
1 32 6584
1 78 1967
1 41 6414
1 0 15947
1 38 5210
1 24 4862
1 40 4971
1 35 5890
1 72 14443
1 68 10332
1 94 12131
1 73 18733
1 90 4827
1 43 4691
1 27 22223
1 57 8108
1 87 13903
1 92 12680
1 13 9869
1 66 4943
1 12 4403
1 65 7038
1 7 16180
1 70 13360
1 9 582
1 69 10931
1 59 13098
1 56 1418
1 39 9850
1 75 18253
1 3 5396
1 84 1433
1 96 221
1 6 12251
1 42 2131
1 82 11296
1 62 6660
1 33 15181
1 28 17011
1 2 6494
1 17 12325
1 46 10396
1 91 14621
1 55 7580
1 53 785
1 58 12526
1 60 12423
1 67 9256
1 76 17517
1 89 18942
1 48 9444
1 51 13986
1 37 13648
1 80 19618
1 88 10392
1 34 1276
2 63 15980
2 3 10128
2 24 9883
2 1 8924
2 30 1965
2 58 20615
2 0 16084
2 15 21725
2 87 11415
2 25 8886
2 9 5040
2 64 13766
2 90 9082
2 71 10384
2 96 4681
2 35 21968
2 88 7585
2 75 6715
2 41 5957
2 31 21372
2 50 5995
2 16 6403
2 44 20613
2 80 7192
2 4 13958
2 60 20208
2 6 3641
2 73 19126
2 5 19343
2 27 9341
2 26 20340
2 94 15773
2 93 20023
2 17 11958
2 67 8374
2 69 7763
2 68 1121
2 48 2665
2 81 6577
2 74 21692
2 19 16785
2 10 4303
2 85 7973
2 7 13968
2 36 17486
2 59 15908
2 43 2407
2 14 17019
2 38 15923
2 29 3470
2 40 11493
2 20 18332
2 13 13968
2 11 14344
2 78 12317
2 33 21130
2 32 18451
2 99 20600
2 97 3178
2 28 5280
2 57 9622
2 61 3065
2 22 12662
2 47 10442
2 12 14595
2 46 12562
2 84 8742
2 21 16445
2 53 3084
2 42 12956
2 45 4532
2 89 18681
2 37 2413
2 39 8685
2 62 5282
2 55 17014
2 79 17713
2 76 9790
2 70 10188
2 18 18851
2 86 3699
3 19 17946
3 85 5092
3 13 22064
3 48 4730
3 9 12787
3 88 10691
3 74 2117
3 97 869
3 37 8453
3 69 9515
3 53 13466
3 47 3068
3 27 14067
3 44 22258
3 8 9883
3 81 21194
3 12 11687
3 60 8727
3 90 5600
3 20 20980
3 58 7728
3 6 14668
3 94 18512
3 21 1065
3 22 16820
3 0 10038
3 38 318
3 72 6741
3 50 16090
3 43 3940
3 92 16171
3 79 6172
3 35 19195
3 66 19723
3 64 6395
3 51 18917
3 1 5211
3 87 13822
3 73 10136
3 41 17311
3 59 14689
3 7 8555
3 16 11560
3 89 10123
3 25 11749
3 46 9984
3 32 18250
3 45 7276
3 67 11488
3 65 778
3 33 7855
3 52 15494
3 36 67
3 15 15766
3 2 14051
3 11 1230
3 86 6907
3 76 6224
3 96 16463
3 23 11654
3 26 5748
3 84 17645
3 30 13690
3 82 17817
3 14 19670
3 55 10810
3 29 12182
3 5 2717
3 28 456
3 42 15976
3 31 17155
3 91 10583
3 63 21946
3 71 7578
3 54 8736
4 62 15779
4 50 20428
4 78 20483
4 87 18812
4 91 9425
4 98 1366
4 95 11517
4 97 18528
4 54 20655
4 31 4132
4 19 3847
4 7 431
4 81 8850
4 29 14859
4 83 14457
4 52 9506
4 99 10688
4 74 17240
4 1 21326
4 27 1898
4 32 6199
4 64 13949
4 72 2008
4 0 14342
4 59 15646
4 61 14717
4 85 15200
4 75 22111
4 73 19270
4 3 16637
4 16 18301
4 93 17328
4 37 15154
4 35 12096
4 58 4071
4 65 1075
4 40 11012
4 12 5278
4 69 20505
4 2 250
4 17 5025
4 33 19109
4 30 8160
4 23 19050
4 60 7846
4 22 4985
4 66 6769
4 51 177
4 53 8754
4 43 12450
4 55 19702
4 56 9209
4 94 16103
4 41 5353
4 46 12071
4 84 7542
4 6 20968
4 18 7644
4 89 17800
4 38 21073
4 36 15980
4 70 15250
4 88 7510
4 47 14597
4 77 19780
4 25 3605
4 79 16379
4 26 8549
4 90 1162
4 68 16408
4 13 15978
4 11 19450
4 57 6890
4 49 13335
4 34 18603
4 21 18745
5 15 16989
5 17 8276
5 57 14251
5 18 13742
5 37 10879
5 27 10897
5 30 1648
5 14 19778
5 0 15660
5 45 21401
5 7 20768
5 71 5535
5 84 14535
5 13 283
5 67 8145
5 93 135
5 41 18282
5 16 10897
5 72 20761
5 49 12324
5 86 8170
5 83 20577
5 28 19736
5 87 9273
5 43 3782
5 76 20914
5 59 6289
5 34 21170
5 98 18472
5 70 3754
5 24 12779
5 63 17614
5 74 2667
5 95 17641
5 64 14111
5 78 11380
5 11 626
5 91 627
5 96 13189
5 54 10765
5 69 1028
5 77 17967
5 38 9404
5 12 53
5 4 19973
5 90 16444
5 26 3958
5 75 3654
5 61 15642
5 88 22091
5 22 16660
5 6 939
5 65 6159
5 40 11294
5 80 3483
5 68 19560
5 2 18803
5 56 14256
5 19 11334
5 50 17678
5 3 19280
5 39 4788
5 60 381
5 1 15085
5 21 11424
5 52 11219
5 66 11199
5 94 5447
