200 39800
0 1 95695
0 2 51529
0 3 54237
0 4 80431
0 5 75071
0 6 117680
0 7 39949
0 8 102381
0 9 84025
0 10 56403
0 11 41008
0 12 60263
0 13 15985
0 14 22415
0 15 35233
0 16 97531
0 17 59028
0 18 53945
0 19 29044
0 20 94099
0 21 33452
0 22 43993
0 23 68033
0 24 78495
0 25 13074
0 26 31465
0 27 2867
0 28 97657
0 29 86148
0 30 8910
0 31 30144
0 32 71255
0 33 116654
0 34 116489
0 35 68009
0 36 29385
0 37 65687
0 38 90384
0 39 38218
0 40 83470
0 41 55338
0 42 117752
0 43 73213
0 44 83722
0 45 1099
0 46 58625
0 47 11627
0 48 75807
0 49 54433
0 50 21215
0 51 97099
0 52 78610
0 53 29294
0 54 85925
0 55 66847
0 56 50549
0 57 8096
0 58 90569
0 59 98600
0 60 88904
0 61 91667
0 62 81316
0 63 67972
0 64 52715
0 65 47262
0 66 18901
0 67 32494
0 68 67419
0 69 34124
0 70 73863
0 71 77456
0 72 50473
0 73 53509
0 74 64516
0 75 78795
0 76 72292
0 77 105891
0 78 26068
0 79 65524
0 80 12684
0 81 28314
0 82 56614
0 83 11656
0 84 51181
0 85 97258
0 86 65654
0 87 106812
0 88 66774
0 89 41692
0 90 47565
0 91 70839
0 92 53481
0 93 106326
0 94 106382
0 95 31627
0 96 104938
0 97 11206
0 98 48692
0 99 73310
0 100 95947
0 101 42129
0 102 94536
0 103 26648
0 104 40917
0 105 17522
0 106 21489
0 107 112726
0 108 44556
0 109 93882
0 110 79931
0 111 51279
0 112 78391
0 113 14710
0 114 54833
0 115 7080
0 116 111195
0 117 21775
0 118 44561
0 119 12565
0 120 76212
0 121 107482
0 122 12707
0 123 74670
0 124 71275
0 125 87205
0 126 118157
0 127 66058
0 128 102929
0 129 90856
0 130 82991
0 131 41338
0 132 42481
0 133 10810
0 134 8597
0 135 19276
0 136 118543
0 137 69480
0 138 33072
0 139 52890
0 140 12583
0 141 57457
0 142 23781
0 143 110124
0 144 62725
0 145 18660
0 146 44240
0 147 63775
0 148 96391
0 149 58829
0 150 81215
0 151 50054
0 152 29675
0 153 95847
0 154 91727
0 155 39390
0 156 79727
0 157 93232
0 158 38194
0 159 30276
0 160 13639
0 161 30556
0 162 60646
0 163 83967
0 164 36289
0 165 47217
0 166 33081
0 167 48560
0 168 41794
0 169 87075
0 170 118231
0 171 84155
0 172 33404
0 173 95783
0 174 85726
0 175 47364
0 176 52626
0 177 98532
0 178 94233
0 179 67109
0 180 17784
0 181 43363
0 182 99712
0 183 107322
0 184 111152
0 185 80305
0 186 4506
0 187 108751
0 188 91522
0 189 88148
0 190 54725
0 191 95914
0 192 90323
0 193 20909
0 194 88742
0 195 96696
0 196 56706
0 197 19223
0 198 79108
0 199 46819
1 0 15830
1 2 74730
1 3 111782
1 4 2491
1 5 1283
1 6 117415
1 7 25622
1 8 96455
1 9 38650
1 10 97734
1 11 117300
1 12 26382
1 13 74319
1 14 25871
1 15 6113
1 16 33766
1 17 99672
1 18 59725
1 19 87177
1 20 42334
1 21 112550
1 22 105686
1 23 6761
1 24 77116
1 25 9321
1 26 62057
1 27 116549
1 28 67086
1 29 101022
1 30 8259
1 31 6521
1 32 81722
1 33 100762
1 34 92495
1 35 101421
1 36 25075
1 37 15820
1 38 64976
1 39 22682
1 40 10788
1 41 5258
1 42 69938
1 43 100835
1 44 24443
1 45 45493
1 46 113799
1 47 55322
1 48 33696
1 49 5048
1 50 34239
1 51 23256
1 52 45898
1 53 79222
1 54 10768
1 55 50950
1 56 104984
1 57 55811
1 58 76803
1 59 41553
1 60 101682
1 61 75531
1 62 111545
1 63 86775
1 64 16319
1 65 28521
1 66 8224
1 67 47813
1 68 4889
1 69 86704
1 70 78192
1 71 107089
1 72 98454
1 73 66642
1 74 23277
1 75 86268
1 76 21077
1 77 93805
1 78 60994
1 79 37974
1 80 60614
1 81 41681
1 82 86041
1 83 3463
1 84 28931
1 85 70708
1 86 26015
1 87 59133
1 88 10339
1 89 23901
1 90 78094
1 91 95078
1 92 91421
1 93 47619
1 94 113013
1 95 23190
1 96 106734
1 97 100307
1 98 1885
1 99 113569
1 100 77551
1 101 4659
1 102 118682
1 103 2266
1 104 25883
1 105 102756
1 106 18763
1 107 73909
1 108 26935
1 109 84161
1 110 60319
1 111 69683
1 112 7644
1 113 96252
1 114 75251
1 115 86332
1 116 60062
1 117 30667
1 118 94322
1 119 50874
1 120 76146
1 121 103429
1 122 80119
1 123 52167
1 124 59011
1 125 23918
1 126 32658
1 127 100465
1 128 13770
1 129 3721
1 130 79033
1 131 48335
1 132 68833
1 133 115929
1 134 71897
1 135 47720
1 136 43246
1 137 36755
1 138 108491
1 139 99350
1 140 106895
1 141 52078
1 142 1429
1 143 8797
1 144 41235
1 145 106937
1 146 11971
1 147 104799
1 148 32206
1 149 52110
1 150 8598
1 151 110410
1 152 7134
1 153 98054
1 154 45897
1 155 1944
1 156 108674
1 157 6486
1 158 30679
1 159 61485
1 160 19873
1 161 113049
1 162 89691
1 163 18211
1 164 25258
1 165 6938
1 166 27662
1 167 98072
1 168 38758
1 169 14859
1 170 52993
1 171 90919
1 172 48828
1 173 85733
1 174 105118
1 175 9529
1 176 95400
1 177 85722
1 178 102227
1 179 27508
1 180 27395
1 181 108439
1 182 58249
1 183 63337
1 184 110204
1 185 23161
1 186 19827
1 187 17559
1 188 22287
1 189 5758
1 190 88465
1 191 97047
1 192 43569
1 193 104253
1 194 37762
1 195 31373
1 196 94894
1 197 94897
1 198 32769
1 199 67856
2 0 88635
2 1 55908
2 3 8795
2 4 53720
2 5 97088
2 6 27256
2 7 96214
2 8 118113
2 9 71101
2 10 63007
2 11 15456
2 12 97388
2 13 96846
2 14 97575
2 15 66702
2 16 102879
2 17 64028
2 18 34213
2 19 40241
2 20 52953
2 21 20549
2 22 18919
2 23 53369
2 24 108554
2 25 10673
2 26 36016
2 27 103386
2 28 73343
2 29 11910
2 30 117278
2 31 14805
2 32 60638
2 33 28568
2 34 114660
2 35 29586
2 36 876
2 37 16743
2 38 3461
2 39 82445
2 40 62416
2 41 90041
2 42 102731
2 43 57814
2 44 14946
2 45 118449
2 46 1137
2 47 108452
2 48 78746
2 49 108504
2 50 57760
2 51 8698
2 52 41828
2 53 57245
2 54 51682
2 55 93804
2 56 58426
2 57 101055
2 58 44728
2 59 38224
2 60 77854
2 61 62057
2 62 97327
2 63 109389
2 64 16258
2 65 56310
2 66 52913
2 67 7174
2 68 40201
2 69 52668
2 70 79533
2 71 17892
2 72 71025
2 73 13736
2 74 117130
2 75 45590
2 76 60718
2 77 29503
2 78 34525
2 79 83265
2 80 33564
2 81 84857
2 82 112909
2 83 86930
2 84 43599
2 85 91808
2 86 5070
2 87 42288
2 88 52894
2 89 60147
2 90 18538
2 91 85892
2 92 15966
2 93 10338
2 94 63747
2 95 17294
2 96 69955
2 97 53422
2 98 90599
2 99 62304
2 100 44254
2 101 43712
2 102 79368
2 103 73699
2 104 67322
2 105 55947
2 106 9653
2 107 59230
2 108 66917
2 109 38461
2 110 117150
2 111 22351
2 112 89484
2 113 57300
2 114 78413
2 115 21939
2 116 118365
2 117 80834
2 118 11623
2 119 70601
2 120 3538
2 121 55391
2 122 5947
2 123 110247
2 124 61302
2 125 29993
2 126 32554
2 127 12585
2 128 94335
2 129 94271
2 130 23304
2 131 115128
2 132 96470
2 133 44282
2 134 35408
2 135 29786
2 136 74906
2 137 50512
2 138 89197
2 139 91351
2 140 5645
2 141 82661
2 142 57243
2 143 12086
2 144 12353
2 145 111336
2 146 111811
2 147 63693
2 148 87045
2 149 94893
2 150 46948
2 151 59749
2 152 84493
2 153 38721
