50 1837
0 45 5191
0 13 4412
0 11 2198
0 21 4330
0 34 4876
0 33 2851
0 15 4410
0 41 2635
0 23 2814
0 22 4408
0 26 2144
0 28 1875
0 3 1817
0 24 3981
0 6 2341
0 5 3498
0 43 5214
0 37 499
0 20 5207
0 30 3023
0 32 490
0 2 844
0 17 3936
0 39 4914
0 42 1437
0 7 3462
0 8 4252
0 29 11
0 10 4046
0 16 2056
0 9 402
0 19 3532
0 38 4515
0 44 2743
1 38 3678
1 10 420
1 6 2333
1 49 2512
1 35 1273
1 46 744
1 33 5394
1 2 4669
1 0 1508
1 22 2029
1 4 1146
1 11 3860
1 26 4096
1 48 544
1 17 8
1 31 3552
1 36 1474
1 47 336
1 43 3484
1 41 3763
1 5 3703
1 28 892
1 34 3407
1 9 5253
1 45 2703
1 12 5441
1 44 4569
1 8 4334
1 13 4808
1 29 4196
1 37 3230
1 3 5387
1 42 4334
1 24 2574
1 40 482
1 23 746
1 32 4895
2 46 3521
2 29 4588
2 38 3846
2 15 2923
2 30 5242
2 34 4740
2 14 762
2 17 4286
2 48 2261
2 16 2710
2 0 4966
2 36 1093
2 25 3399
2 6 591
2 43 4774
2 8 4264
2 37 4715
2 22 1923
2 47 4130
2 42 2467
2 7 5165
2 23 4076
2 21 3878
2 18 3337
2 28 1475
2 3 3072
2 33 2879
2 39 4377
2 31 1306
2 41 3502
2 5 3102
2 9 2724
2 1 2973
2 40 5294
2 4 2553
2 10 861
2 26 3686
2 11 5101
2 49 3733
2 35 86
2 27 4544
2 32 2151
3 11 2133
3 46 1622
3 43 1796
3 7 224
3 6 3505
3 34 1120
3 14 1674
3 17 2925
3 13 2796
3 2 3968
3 28 2769
3 42 547
3 9 4722
3 4 4721
3 40 4549
3 26 1480
3 10 2773
3 45 3174
3 32 3962
3 36 42
3 15 1586
3 12 3231
3 48 2596
3 19 2198
3 24 2080
3 37 2395
3 29 4149
3 0 1747
3 8 5027
3 30 1123
3 23 229
3 35 2870
3 47 4789
3 16 807
3 22 777
4 34 3350
4 21 4041
4 6 2299
4 37 1870
4 43 1955
4 41 1742
4 13 2162
4 44 3325
4 10 2468
4 40 2746
4 0 5199
4 26 5040
4 36 2749
4 31 1122
4 14 1916
4 16 3053
4 3 1877
4 9 3950
4 45 3449
4 24 4903
4 32 1224
4 17 186
4 47 1764
4 7 1507
4 8 1121
4 42 3422
4 5 5070
4 25 376
4 15 1012
4 29 2960
4 23 1345
4 30 3412
4 12 1908
4 19 3478
4 22 2714
4 20 3568
4 48 4286
4 49 3855
4 27 1110
4 35 5024
5 22 1324
5 28 978
5 11 2292
5 40 3317
5 13 4226
5 46 469
5 7 3647
5 16 2135
5 32 3369
5 44 3363
5 23 1853
5 17 2440
5 45 4671
5 19 622
5 39 1316
5 14 2527
5 15 4643
5 8 3164
5 30 5392
5 38 4951
5 4 1701
5 18 2156
5 35 5196
5 10 5199
5 9 3931
5 6 3041
5 12 4446
5 3 535
5 41 3961
5 21 790
5 43 4594
5 25 459
5 49 1067
5 47 1614
5 31 1979
5 0 2636
5 34 1584
5 48 2316
5 26 657
6 47 1001
6 2 2835
6 11 4132
6 41 4897
6 9 590
6 16 2036
6 43 4039
6 25 5461
6 22 1933
6 37 453
6 21 4995
6 5 2046
6 29 3601
6 8 2165
6 33 3451
6 42 4307
6 19 1756
6 0 4680
6 34 5454
6 17 2194
6 32 803
6 1 1661
6 3 1597
6 15 2916
6 36 5105
6 31 1280
6 23 1404
6 44 4377
6 27 1547
6 35 5083
6 7 2503
6 26 5177
6 38 1680
6 49 3491
6 20 3071
7 19 3592
7 44 2332
7 24 2885
7 37 587
7 38 4784
7 8 760
7 43 1309
7 35 4332
7 26 60
7 29 2367
7 22 3418
7 27 1295
7 33 1147
7 31 1106
7 25 3128
7 48 1150
7 18 4290
7 1 923
7 41 4134
7 46 3357
7 30 1418
7 21 2946
7 0 1832
7 17 4824
7 11 3187
7 6 2750
7 20 3397
7 15 1016
7 23 4544
7 2 3715
7 3 2106
7 32 4613
7 47 1832
7 4 1301
7 14 2472
8 18 1601
8 42 4049
8 27 3294
8 46 3749
8 49 1181
8 5 2895
8 48 2984
8 17 4198
8 41 1174
8 10 4732
8 25 5125
8 28 1685
8 4 1904
8 15 2488
8 43 4624
8 0 3560
8 1 569
8 44 3063
8 3 4168
8 9 2664
8 40 4246
8 45 4921
8 7 1892
8 33 4199
8 31 630
8 37 2088
8 34 4406
8 14 4096
8 11 2343
8 16 752
8 29 2572
8 22 925
8 26 3308
8 12 1608
9 45 5391
9 25 270
9 40 2210
9 11 2626
9 42 3595
9 37 2615
9 30 3934
9 31 5191
9 36 1035
9 3 1960
9 28 4274
9 35 3937
9 32 808
9 19 35
9 39 2928
9 7 3160
9 47 245
9 24 1515
9 22 90
9 41 2034
9 49 2796
9 38 1586
9 20 1559
9 13 4877
9 10 2232
9 14 3629
9 33 1912
9 17 5333
9 44 3227
9 26 4118
9 29 3333
9 18 2376
9 21 4793
9 8 5094
9 2 5318
9 46 4217
9 1 2339
9 48 4292
9 5 3151
9 16 4381
9 6 2556
9 15 4411
10 44 4527
10 41 1009
10 43 4701
10 36 192
10 47 3699
10 12 3707
10 22 2264
10 38 2532
10 8 5358
10 27 3048
10 17 4175
10 33 2586
10 49 4606
10 32 792
10 9 1260
10 14 236
10 16 88
10 45 3860
10 40 5207
10 31 2980
10 20 5417
10 11 255
10 25 876
10 29 938
10 1 3131
10 30 1957
10 2 5502
10 4 3268
10 0 4417
10 19 720
10 37 4626
10 13 1944
