30 435
0 26 151
0 10 1208
0 22 116
0 8 581
0 24 22
0 9 305
0 12 743
0 13 631
0 15 503
0 27 1026
0 29 42
0 4 1250
0 16 8
0 6 701
0 5 1080
1 2 886
1 14 357
1 15 916
1 17 1274
1 8 689
1 4 592
1 10 822
1 28 703
1 22 786
1 11 516
1 5 1102
1 25 622
1 9 860
1 13 1091
1 24 322
2 15 315
2 8 1180
2 19 1024
2 12 161
2 11 629
2 16 358
2 18 824
2 27 742
2 5 33
2 0 943
2 21 258
2 25 304
2 10 429
2 22 43
2 7 913
2 6 797
2 13 472
2 26 505
2 3 1274
3 11 311
3 6 138
3 5 834
3 29 472
3 17 121
3 28 83
3 2 660
3 18 653
3 9 541
3 21 728
3 13 936
3 22 327
3 23 139
3 24 948
3 14 395
3 10 361
3 1 417
3 16 253
3 15 984
4 13 434
4 28 1057
4 16 1293
4 21 860
4 10 1263
4 7 865
4 25 27
4 9 1147
4 29 543
4 24 528
4 12 1140
4 22 1010
4 27 670
4 23 416
4 8 747
5 21 1178
5 24 673
5 20 441
5 12 1029
5 13 780
5 4 1180
5 26 944
5 22 48
5 18 692
5 29 256
5 6 1231
5 8 241
5 9 1197
5 28 296
5 10 120
6 7 265
6 19 1109
6 24 891
6 28 113
6 27 139
6 8 274
6 16 485
6 10 1288
6 12 1083
6 9 391
6 11 888
6 21 306
6 2 414
7 20 722
7 14 363
7 1 169
7 26 801
7 23 1090
7 11 280
7 28 579
7 29 959
7 19 1022
7 10 106
8 18 1094
8 25 918
8 13 1132
8 7 1285
8 28 23
8 14 1038
8 27 175
8 29 1239
8 10 143
8 22 1086
8 9 635
8 1 583
8 11 624
9 29 409
9 21 997
9 11 272
9 27 958
9 22 1056
9 16 1076
9 28 1119
9 7 372
9 0 99
9 18 460
9 17 1300
9 5 203
9 10 121
9 13 1055
9 23 180
9 8 646
9 2 1131
9 26 1040
10 11 554
10 7 301
10 20 1169
10 29 129
10 27 661
10 19 1034
10 1 61
10 4 667
10 25 983
10 16 1126
10 12 1066
10 15 784
10 3 721
10 2 430
11 26 1291
11 4 892
11 28 5
11 18 754
11 1 1204
11 0 68
11 27 311
11 8 432
11 16 1286
11 10 358
11 2 305
11 24 1097
11 25 699
11 20 496
11 7 790
11 29 8
11 3 811
11 22 521
11 6 984
11 19 161
12 15 742
12 10 579
12 3 622
12 22 958
12 9 503
12 17 732
12 14 198
12 24 832
12 2 506
12 19 658
12 29 308
12 21 368
12 1 1246
12 13 947
13 5 1303
13 1 95
13 21 159
13 2 1276
13 12 843
13 24 130
13 6 897
13 3 420
13 10 292
13 14 860
14 20 906
14 29 848
14 0 468
14 21 230
14 24 251
14 6 746
14 26 157
14 22 1236
14 8 298
14 9 759
14 10 1045
14 18 458
14 7 1255
14 17 1017
14 4 494
14 2 1260
14 12 732
14 1 266
15 25 17
15 18 259
15 29 681
15 5 640
15 27 507
15 10 1240
15 16 719
15 24 935
15 4 347
15 19 51
15 6 765
15 8 1038
15 14 179
15 21 815
16 13 948
16 7 584
16 25 952
16 12 536
16 26 614
16 2 1231
16 24 794
16 8 426
16 10 263
16 27 1237
16 19 121
16 28 340
16 20 845
16 0 1299
17 18 137
17 3 611
17 19 1037
17 15 64
17 8 103
17 9 1199
17 29 331
17 1 24
17 12 154
17 6 156
17 13 78
17 4 25
17 27 446
17 24 748
17 20 990
17 21 960
18 12 74
18 10 672
18 21 1001
18 16 640
18 15 1294
18 27 263
18 26 1078
18 17 315
19 5 313
19 0 453
19 20 567
19 3 160
19 24 699
19 29 484
19 14 400
19 7 533
19 25 172
19 22 708
19 9 174
19 15 255
19 26 508
19 23 12
19 1 883
19 21 307
19 8 454
20 5 948
20 7 1286
20 26 898
20 24 1171
20 16 985
20 21 1302
20 17 367
20 13 965
20 23 1077
20 28 1006
20 15 366
20 22 566
20 0 708
20 11 478
20 3 1046
21 7 184
21 2 413
21 23 826
21 14 712
21 10 835
21 26 80
21 17 598
21 3 451
21 11 1037
21 18 688
21 5 678
21 8 319
22 20 938
22 29 572
22 12 180
22 25 15
22 0 1126
22 13 915
22 27 849
22 21 1274
22 4 138
22 9 1117
22 17 1076
22 11 916
23 0 668
23 17 257
23 13 97
23 5 678
23 2 517
23 24 939
23 10 339
23 22 1109
23 6 284
23 25 155
23 7 979
23 28 1151
23 12 186
23 9 955
23 21 530
23 19 1041
23 27 903
23 26 556
24 8 1003
24 18 1032
24 6 206
24 20 55
24 15 95
24 26 362
24 2 989
24 17 970
24 0 551
25 21 606
25 5 348
25 17 270
25 13 446
25 12 1067
25 20 1118
25 3 293
25 0 772
25 16 755
25 9 496
25 27 917
25 4 347
25 8 127
25 6 162
25 22 149
26 29 73
26 3 1045
26 23 830
26 18 962
26 4 1067
26 24 784
26 7 551
26 2 921
26 10 1013
26 1 666
26 20 1220
26 28 85
26 5 411
27 3 440
27 15 874
27 14 1008
27 25 1129
27 11 462
27 0 496
27 22 437
27 7 884
27 19 822
27 4 1125
27 8 1015
27 2 184
27 26 1170
27 12 1094
27 5 1175
28 22 1019
28 13 18
28 25 788
28 12 420
28 9 877
28 14 1244
28 24 1238
28 23 583
28 0 1074
28 15 912
28 29 472
28 4 866
28 26 564
28 8 1147
28 16 565
28 3 288
28 11 712
28 5 3
29 18 13
29 9 905
29 13 34
29 11 460
29 23 490
29 6 335
29 17 1075
29 26 1122
29 12 1187
29 15 1045
29 3 65
24
