30 870
0 1 574
0 2 772
0 3 2138
0 4 705
0 5 777
0 6 2320
0 7 1763
0 8 2243
0 9 1956
0 10 1015
0 11 2111
0 12 1862
0 13 2288
0 14 1673
0 15 1244
0 16 556
0 17 590
0 18 2535
0 19 532
0 20 1370
0 21 1632
0 22 1434
0 23 1403
0 24 317
0 25 2322
0 26 106
0 27 1644
0 28 2595
0 29 228
1 0 180
1 2 671
1 3 1833
1 4 47
1 5 269
1 6 2020
1 7 177
1 8 794
1 9 1104
1 10 477
1 11 543
1 12 1781
1 13 2211
1 14 482
1 15 353
1 16 1717
1 17 932
1 18 2037
1 19 958
1 20 46
1 21 350
1 22 711
1 23 1280
1 24 2179
1 25 713
1 26 1086
1 27 1178
1 28 455
1 29 205
2 0 2327
2 1 895
2 3 2217
2 4 114
2 5 2319
2 6 1722
2 7 1651
2 8 36
2 9 1993
2 10 1016
2 11 768
2 12 1741
2 13 2014
2 14 769
2 15 2274
2 16 1391
2 17 603
2 18 1398
2 19 1880
2 20 535
2 21 377
2 22 1494
2 23 1177
2 24 2090
2 25 475
2 26 2071
2 27 1392
2 28 462
2 29 1809
3 0 455
3 1 2270
3 2 158
3 4 2137
3 5 99
3 6 2313
3 7 2481
3 8 2587
3 9 777
3 10 2317
3 11 981
3 12 2398
3 13 1458
3 14 2032
3 15 2326
3 16 2101
3 17 1289
3 18 371
3 19 2113
3 20 1289
3 21 346
3 22 763
3 23 2185
3 24 1613
3 25 181
3 26 525
3 27 1949
3 28 843
3 29 1215
4 0 895
4 1 1538
4 2 1824
4 3 1778
4 5 1674
4 6 2476
4 7 1119
4 8 1989
4 9 2459
4 10 389
4 11 2194
4 12 1874
4 13 1398
4 14 2565
4 15 1554
4 16 1832
4 17 689
4 18 2218
4 19 284
4 20 2160
4 21 2331
4 22 696
4 23 742
4 24 138
4 25 163
4 26 341
4 27 2029
4 28 994
4 29 1331
5 0 960
5 1 1720
5 2 970
5 3 1096
5 4 304
5 6 558
5 7 1077
5 8 657
5 9 1081
5 10 1986
5 11 1202
5 12 1334
5 13 2387
5 14 2202
5 15 1390
5 16 1841
5 17 1715
5 18 2041
5 19 1551
5 20 1146
5 21 1942
5 22 108
5 23 152
5 24 1682
5 25 1402
5 26 2571
5 27 52
5 28 2594
5 29 1969
6 0 1458
6 1 2375
6 2 1946
6 3 689
6 4 2208
6 5 1847
6 7 2071
6 8 2589
6 9 2233
6 10 881
6 11 2035
6 12 2192
6 13 993
6 14 2460
6 15 1920
6 16 2446
6 17 737
6 18 1131
6 19 297
6 20 2258
6 21 407
6 22 1164
6 23 2251
6 24 2112
6 25 1989
6 26 1963
6 27 711
6 28 276
6 29 1427
7 0 150
7 1 729
7 2 1651
7 3 659
7 4 2231
7 5 695
7 6 467
7 8 1786
7 9 957
7 10 1881
7 11 765
7 12 543
7 13 2274
7 14 945
7 15 2117
7 16 1451
7 17 762
7 18 96
7 19 1918
7 20 1633
7 21 2444
7 22 2555
7 23 1227
7 24 1480
7 25 2260
7 26 884
7 27 938
7 28 580
7 29 103
8 0 514
8 1 339
8 2 597
8 3 8
8 4 595
8 5 1159
8 6 2536
8 7 47
8 9 1616
8 10 1234
8 11 1340
8 12 2235
8 13 2168
8 14 2180
8 15 924
8 16 54
8 17 368
8 18 2418
8 19 1617
8 20 662
8 21 2512
8 22 547
8 23 273
8 24 2478
8 25 975
8 26 498
8 27 381
8 28 2375
8 29 9
9 0 1594
9 1 1010
9 2 113
9 3 527
9 4 145
9 5 879
9 6 127
9 7 129
9 8 804
9 10 1893
9 11 672
9 12 757
9 13 1322
9 14 1233
9 15 1580
9 16 1740
9 17 968
9 18 1808
9 19 1068
9 20 850
9 21 1592
9 22 2586
9 23 1666
9 24 2233
9 25 560
9 26 1926
9 27 1150
9 28 547
9 29 857
10 0 2565
10 1 1115
10 2 1538
10 3 1099
10 4 535
10 5 301
10 6 1511
10 7 2286
10 8 2107
10 9 557
10 11 764
10 12 490
10 13 1561
10 14 348
10 15 1603
10 16 1265
10 17 2388
10 18 904
10 19 1094
10 20 2494
10 21 425
10 22 767
10 23 2205
10 24 286
10 25 1295
10 26 2269
10 27 1268
10 28 1923
10 29 1200
11 0 2151
11 1 1086
11 2 668
11 3 2374
11 4 590
11 5 729
11 6 1639
11 7 620
11 8 2287
11 9 1581
11 10 1107
11 12 555
11 13 908
11 14 562
11 15 290
11 16 1594
11 17 2485
11 18 1172
11 19 354
11 20 1371
11 21 2389
11 22 1465
11 23 749
11 24 2505
11 25 2517
11 26 705
11 27 2132
11 28 2012
11 29 364
12 0 2463
12 1 2355
12 2 2298
12 3 1142
12 4 2471
12 5 130
12 6 549
12 7 647
12 8 1205
12 9 2458
12 10 311
12 11 1022
12 13 -14
12 14 1557
12 15 1310
12 16 1762
12 17 1289
12 18 710
12 19 754
12 20 2299
12 21 1998
12 22 2222
12 23 1426
12 24 1609
12 25 309
12 26 769
12 27 885
12 28 2157
12 29 2150
13 0 2504
13 1 1361
13 2 1460
13 3 1860
13 4 158
13 5 479
13 6 646
13 7 447
13 8 316
13 9 1576
13 10 2344
13 11 525
13 12 1397
13 14 557
13 15 989
13 16 640
13 17 338
13 18 1955
13 19 1065
13 20 661
13 21 240
13 22 2456
13 23 1373
13 24 450
13 25 1118
13 26 1383
13 27 1297
13 28 658
13 29 173
14 0 681
14 1 2007
14 2 2044
14 3 1508
14 4 6
14 5 2078
14 6 1480
14 7 2132
14 8 1458
14 9 2233
14 10 286
14 11 -3
14 12 1373
14 13 117
14 15 1442
14 16 1784
14 17 2100
14 18 201
14 19 1792
14 20 1052
14 21 944
14 22 2105
14 23 2021
14 24 1606
14 25 2529
14 26 2300
14 27 206
14 28 2290
14 29 1185
15 0 2229
15 1 1181
15 2 1187
15 3 2381
15 4 1267
15 5 718
15 6 2590
15 7 847
15 8 1221
15 9 877
15 10 1324
15 11 1916
15 12 1100
15 13 153
15 14 2161
15 16 43
15 17 1536
15 18 1181
15 19 2455
15 20 1453
15 21 496
15 22 2514
15 23 -8
15 24 223
15 25 968
15 26 1959
15 27 1196
15 28 1037
15 29 1139
16 0 487
16 1 1620
16 2 1858
16 3 288
16 4 944
16 5 333
16 6 432
16 7 786
16 8 391
16 9 904
16 10 215
16 11 2500
16 12 2541
16 13 1279
16 14 983
16 15 1190
16 17 2217
16 18 515
16 19 1666
16 20 1900
16 21 350
16 22 2454
16 23 1165
16 24 1005
16 25 1702
16 26 1814
16 27 1416
16 28 828
16 29 1613
17 0 424
17 1 2387
17 2 1311
17 3 1896
17 4 142
17 5 1649
17 6 1610
17 7 -29
17 8 752
17 9 2443
17 10 1258
17 11 1634
17 12 493
17 13 1121
17 14 2581
17 15 2178
17 16 995
17 18 2132
17 19 1432
17 20 2433
17 21 1782
17 22 1277
17 23 1651
17 24 533
17 25 296
17 26 2422
17 27 1573
17 28 1239
17 29 1144
18 0 1771
18 1 1538
18 2 840
18 3 352
18 4 1503
18 5 349
18 6 1596
18 7 1483
18 8 2512
18 9 751
18 10 2191
18 11 2302
18 12 607
18 13 2482
18 14 668
18 15 1868
18 16 1697
18 17 2514
18 19 576
18 20 774
18 21 95
18 22 1308
18 23 2305
18 24 1364
18 25 1240
18 26 1915
18 27 2360
18 28 574
18 29 2079
19 0 1985
19 1 1247
19 2 2233
19 3 402
19 4 323
19 5 2273
19 6 1805
19 7 255
19 8 1328
19 9 1979
19 10 1130
19 11 2596
19 12 1315
19 13 749
19 14 2010
19 15 1644
19 16 1376
19 17 1890
19 18 1389
19 20 89
19 21 2492
19 22 968
19 23 958
19 24 366
19 25 1404
19 26 1512
19 27 355
19 28 945
19 29 1735
20 0 1283
20 1 503
20 2 18
20 3 1187
20 4 197
20 5 1245
20 6 788
20 7 5
20 8 1357
20 9 -4
20 10 173
20 11 1222
20 12 -13
20 13 -20
20 14 1001
20 15 1522
20 16 165
20 17 875
20 18 1875
20 19 179
20 21 1059
20 22 1649
20 23 2207
20 24 806
20 25 2380
20 26 16
20 27 2118
20 28 21
20 29 1945
21 0 1795
21 1 1236
21 2 378
21 3 260
21 4 553
21 5 61
21 6 1065
21 7 944
21 8 451
21 9 1935
21 10 2366
21 11 408
21 12 1764
21 13 1052
21 14 2140
21 15 504
21 16 1850
21 17 155
21 18 395
21 19 2476
21 20 2129
21 22 1690
21 23 -28
21 24 1808
21 25 683
21 26 1613
21 27 1853
21 28 91
21 29 1719
22 0 889
22 1 2294
22 2 1040
22 3 1607
22 4 1325
22 5 1785
22 6 1702
22 7 1893
22 8 1199
22 9 1327
22 10 1838
22 11 2568
22 12 1597
22 13 502
22 14 1082
22 15 2601
22 16 1310
22 17 377
22 18 381
22 19 1103
22 20 2108
22 21 2328
22 23 382
22 24 1952
22 25 1050
22 26 862
22 27 1302
22 28 2357
22 29 1408
23 0 1927
23 1 1046
23 2 1989
23 3 1372
23 4 -14
23 5 1042
23 6 2006
23 7 758
23 8 2124
23 9 2606
23 10 288
23 11 499
23 12 1063
23 13 1171
23 14 842
23 15 238
23 16 1427
23 17 522
23 18 756
23 19 334
23 20 1148
23 21 449
23 22 2379
23 24 122
23 25 655
23 26 1019
23 27 1823
23 28 1966
23 29 2503
24 0 1309
24 1 234
24 2 823
24 3 425
24 4 2598
24 5 1647
24 6 1582
24 7 1331
24 8 71
24 9 2327
24 10 1047
24 11 122
24 12 1440
24 13 2176
24 14 1240
24 15 259
24 16 1092
24 17 2034
24 18 1850
24 19 2426
24 20 170
24 21 2262
24 22 1405
24 23 694
24 25 466
24 26 1889
24 27 1637
24 28 1960
24 29 643
25 0 1226
25 1 572
25 2 1695
25 3 373
25 4 2563
25 5 2173
25 6 1904
25 7 1274
25 8 1107
25 9 2488
25 10 2202
25 11 392
25 12 17
25 13 2533
25 14 2511
25 15 734
25 16 2532
25 17 1165
25 18 293
25 19 503
25 20 958
25 21 921
25 22 1947
25 23 55
25 24 1323
25 26 1948
25 27 1945
25 28 2560
25 29 1497
26 0 591
26 1 1447
26 2 2055
26 3 735
26 4 690
26 5 100
26 6 2536
26 7 500
26 8 2528
26 9 868
26 10 933
26 11 577
26 12 1282
26 13 1679
26 14 1072
26 15 301
26 16 512
26 17 680
26 18 1721
26 19 2178
26 20 728
26 21 1173
26 22 434
26 23 2156
26 24 1499
26 25 1103
26 27 1899
26 28 2588
26 29 2417
27 0 2103
27 1 967
27 2 374
27 3 2042
27 4 1756
27 5 1279
27 6 440
27 7 2220
27 8 2606
27 9 577
27 10 2235
27 11 1422
27 12 1823
27 13 1367
27 14 1807
27 15 1802
27 16 2571
27 17 2452
27 18 938
27 19 809
27 20 943
27 21 1253
27 22 293
27 23 2073
27 24 974
27 25 1953
27 26 1279
27 28 349
27 29 1493
28 0 2359
28 1 943
28 2 1728
28 3 2515
28 4 10
28 5 311
28 6 363
28 7 2057
28 8 633
28 9 244
28 10 1467
28 11 1482
28 12 2211
28 13 2601
28 14 162
28 15 24
28 16 1772
28 17 740
28 18 405
28 19 837
28 20 771
28 21 1955
28 22 1984
28 23 892
28 24 1659
28 25 2074
28 26 1616
28 27 1026
28 29 483
29 0 940
29 1 422
29 2 621
29 3 1214
29 4 2096
29 5 1714
29 6 918
29 7 1059
29 8 611
29 9 304
29 10 785
29 11 480
29 12 865
29 13 43
29 14 1552
29 15 2346
29 16 154
29 17 434
29 18 472
29 19 2483
29 20 1645
29 21 883
29 22 2195
29 23 2418
29 24 1312
29 25 1638
29 26 488
29 27 135
29 28 757
18
