50 612
0 36 258
0 39 41
0 32 769
0 26 117
0 27 1468
0 49 222
0 2 879
0 5 1124
0 38 64
0 24 1138
0 35 135
0 9 423
0 46 504
1 46 1593
1 24 245
1 2 304
1 32 656
1 13 1832
1 25 1769
1 27 1027
1 49 920
1 4 512
1 47 1775
1 48 651
1 9 784
1 39 48
1 30 1735
2 32 1702
2 37 574
2 7 1661
2 48 1710
2 34 547
2 18 525
2 6 1195
2 41 575
2 31 992
2 1 1077
2 3 480
2 49 473
2 4 349
2 24 818
3 12 1779
3 47 1577
3 16 1594
3 5 146
3 42 1469
3 8 44
3 34 596
3 17 486
3 37 159
4 13 1507
4 16 322
4 27 454
4 44 1587
4 6 444
4 0 71
4 19 1786
4 12 1072
4 20 810
4 40 13
4 36 621
4 38 761
4 29 530
4 48 38
4 5 1688
4 35 479
4 26 965
5 28 1492
5 6 1734
5 23 161
5 4 1246
5 35 1377
5 9 717
5 33 331
5 16 885
5 41 1745
5 0 713
5 44 53
5 25 1331
6 39 186
6 13 656
6 40 840
6 12 838
6 3 1066
6 46 152
7 30 1295
7 37 1105
7 45 321
7 39 567
7 17 1439
7 4 313
7 35 1602
8 28 821
8 23 1264
8 29 300
8 2 687
8 36 1109
8 43 824
8 25 1372
8 24 1752
8 10 326
8 15 1791
8 38 1052
8 41 308
8 45 598
8 49 718
9 44 248
9 32 434
9 35 621
9 5 905
9 1 1533
9 17 1550
9 12 826
9 16 636
9 33 873
9 4 1806
9 27 174
9 38 723
9 2 1187
9 31 461
9 19 1390
9 49 400
9 26 1500
9 3 73
9 8 544
9 10 1478
9 30 400
10 33 1581
10 13 504
10 42 781
10 23 390
10 14 1641
10 20 1522
10 25 1024
10 12 1119
10 21 150
10 37 534
10 47 974
10 31 596
11 33 1343
11 5 475
11 9 1642
11 45 1344
11 26 561
11 35 842
11 34 336
11 14 1117
11 8 20
11 18 1009
11 20 405
11 25 954
11 31 760
11 22 1733
11 2 422
11 43 1820
11 36 1379
12 25 1325
12 14 1281
12 18 620
12 34 1675
12 44 6
12 9 718
12 23 298
12 3 698
12 42 1516
12 10 1365
12 19 706
12 49 703
12 7 720
12 35 154
13 2 1098
13 6 52
13 20 793
13 12 881
13 44 965
13 18 1002
13 48 1763
13 29 1286
13 49 182
13 19 1639
13 8 1685
14 15 1287
14 12 1316
14 41 36
14 5 1552
14 44 1586
14 28 346
14 3 119
14 2 235
14 21 980
14 34 980
14 20 540
14 25 1284
15 29 602
15 23 718
15 18 1226
15 13 477
15 35 265
15 24 1581
15 42 1603
15 32 769
15 28 949
15 43 1664
15 36 329
15 48 1192
15 19 1036
16 17 22
16 2 450
16 13 239
16 40 509
16 11 1612
16 46 64
16 25 910
17 6 118
17 0 712
17 32 349
17 21 1704
17 25 1005
17 29 1106
17 9 187
17 11 1380
17 8 1071
17 13 247
18 14 497
18 43 1557
18 0 1487
18 39 358
18 34 611
18 22 1481
18 11 1077
18 4 65
18 29 1438
18 45 926
18 49 567
18 19 892
18 15 1011
19 18 147
19 5 1164
19 23 14
19 1 37
19 29 1046
19 3 1209
19 40 1667
19 13 1628
19 44 632
19 16 1655
19 34 1604
20 23 1043
20 19 1103
20 0 851
20 27 1088
20 18 819
20 11 1012
20 14 1254
20 26 1822
20 46 398
20 49 57
20 6 1280
20 4 1271
20 44 1188
20 25 954
20 17 1760
20 45 1141
20 33 513
20 37 1380
21 24 599
21 34 159
21 9 187
21 12 901
21 37 1357
21 42 993
21 28 681
21 36 1793
21 14 1678
21 2 1089
22 16 161
22 10 1572
22 30 298
22 7 223
22 3 120
22 20 1319
22 36 1218
22 13 837
22 0 871
23 9 583
23 16 81
23 38 446
23 41 1353
23 49 761
23 19 968
23 4 1256
23 14 551
23 24 1655
23 20 726
23 32 488
23 31 1399
23 26 943
23 47 1548
24 36 684
24 40 675
24 25 730
24 18 514
24 16 949
24 23 1707
24 28 273
24 2 410
24 48 1152
24 30 1245
24 21 1747
24 42 320
24 13 957
25 11 1435
25 27 191
25 34 283
25 48 98
25 0 1478
25 3 735
25 38 552
25 30 348
25 7 245
25 19 472
25 31 366
25 41 1186
25 45 942
25 17 546
25 8 140
25 47 1018
26 2 627
26 27 1529
26 38 1737
26 37 1036
26 28 1480
26 47 302
26 5 1796
26 25 893
26 20 918
26 13 12
26 32 992
26 31 621
26 1 672
27 47 978
27 49 1639
27 40 477
27 11 309
27 13 678
27 21 1747
27 26 1034
27 35 1783
27 42 1288
27 15 921
27 45 1207
27 37 181
28 39 670
28 30 1573
28 9 910
28 32 1777
28 27 1040
28 26 1682
28 21 716
28 7 1504
28 17 878
28 16 315
29 11 1067
29 12 1231
29 49 24
29 37 1571
29 5 706
29 39 958
29 46 1309
29 15 309
29 33 584
29 6 1759
29 24 1437
29 13 821
29 20 555
29 21 1642
29 28 1555
29 9 242
29 2 1307
29 38 1193
29 47 1570
29 44 72
29 43 1496
30 18 1739
30 17 1723
30 43 51
30 15 931
30 2 673
30 27 1519
30 6 64
31 7 1599
31 43 1625
31 34 920
31 45 312
31 48 913
31 24 1709
31 2 598
31 49 1589
32 29 1259
32 18 779
32 28 684
32 44 480
32 16 1521
32 41 1829
32 26 1741
32 5 503
32 31 1808
32 0 1309
32 15 1316
32 47 593
32 14 1398
33 44 925
33 20 1033
33 9 1535
33 16 997
33 47 843
33 29 643
33 25 620
33 32 1387
33 15 742
33 21 377
33 37 849
33 30 1312
33 48 1461
33 0 1755
34 47 393
34 12 65
34 36 600
34 6 664
34 23 699
34 35 1341
34 43 1234
34 44 689
34 1 814
34 18 325
34 2 1463
34 39 564
35 6 1801
35 11 1776
35 13 1703
35 47 1129
35 0 710
35 15 1534
35 21 1072
35 49 248
35 46 816
35 20 1347
35 33 481
36 31 1558
36 0 489
36 26 294
36 14 894
36 17 1812
36 21 854
36 4 1664
36 40 1041
37 12 1158
37 39 1602
37 0 817
37 25 920
37 47 589
37 43 317
37 41 1537
37 4 674
37 49 224
37 40 1463
37 15 603
37 35 1212
37 7 894
37 8 1187
37 32 1343
37 42 1545
37 5 489
38 21 1740
38 44 124
38 17 1160
38 46 1091
38 37 620
38 4 700
38 12 1576
38 16 1325
38 11 1585
38 25 1097
38 13 988
38 24 1785
38 39 83
38 43 525
38 28 1036
38 8 1493
38 5 1466
38 26 1278
39 16 1211
39 19 1623
39 4 254
39 30 1227
39 23 663
39 35 223
39 29 458
39 3 755
39 34 476
40 0 634
40 19 1016
40 42 195
40 35 1309
40 31 1402
40 2 1219
40 30 217
40 8 724
40 41 1719
40 45 1269
40 9 1202
40 21 1788
40 27 1712
41 42 662
41 18 189
41 0 1639
41 36 1681
41 29 718
41 8 1359
41 6 189
41 44 312
41 1 1700
42 41 722
42 0 900
42 17 1654
42 32 1275
42 7 1660
42 26 726
42 46 1141
42 1 1114
42 33 80
42 2 13
42 27 1687
42 28 569
42 40 1805
42 29 1515
43 38 887
43 13 88
43 32 217
43 33 941
43 0 503
43 6 1556
43 30 1422
43 37 1574
44 46 1310
44 28 1303
44 16 1485
44 20 416
44 40 388
44 33 55
44 0 412
44 1 1524
44 39 1774
44 10 417
44 5 1177
45 16 871
45 13 1050
45 39 214
45 44 908
45 24 1669
45 19 55
45 47 1248
46 35 1209
46 44 1762
46 41 1640
46 45 1521
46 37 904
46 23 1799
46 17 995
46 34 961
46 10 1294
46 8 698
46 16 1086
46 29 899
47 26 1440
47 13 1116
47 18 940
47 44 912
47 12 1723
47 30 140
47 19 1161
47 37 1201
47 14 1806
47 45 1327
48 49 100
48 38 695
48 36 401
48 45 659
48 4 803
48 26 293
48 42 1418
48 40 733
48 22 60
48 30 687
48 35 1180
48 46 1482
48 0 1124
48 27 1233
48 39 1011
49 30 756
49 48 1019
49 11 1303
49 10 498
49 18 1477
49 13 1327
49 34 166
49 35 980
49 24 1158
49 8 1635
49 44 1395
49 6 1557
49 15 1235
30
