20 285
0 7 75
0 1 332
0 14 810
0 17 422
0 8 310
0 12 438
0 16 760
0 18 56
0 15 54
0 13 792
0 10 457
0 4 154
0 2 307
0 9 253
1 14 773
1 4 844
1 2 357
1 16 580
1 10 555
1 11 -5
1 15 90
1 3 88
1 18 606
1 8 683
1 9 345
1 12 493
1 17 388
1 6 105
2 16 545
2 10 478
2 1 773
2 19 18
2 5 755
2 4 708
2 17 227
2 11 660
2 13 794
2 14 363
2 6 27
2 12 391
2 9 719
2 8 651
2 15 763
2 7 818
2 3 740
3 18 21
3 9 189
3 12 382
3 5 16
3 15 25
3 16 314
3 2 792
3 17 526
3 7 657
3 13 405
3 14 541
3 10 74
3 0 -14
3 6 826
3 8 279
3 1 606
4 12 831
4 7 549
4 18 597
4 13 170
4 10 510
4 2 636
4 11 5
4 16 282
4 6 842
4 14 571
4 5 197
4 0 577
4 19 777
4 17 358
5 9 543
5 10 153
5 17 25
5 13 718
5 8 62
5 0 601
5 1 -16
5 3 397
5 11 510
5 7 316
5 16 573
5 15 289
5 4 745
6 15 562
6 19 566
6 4 742
6 11 441
6 0 596
6 2 182
6 9 761
6 10 445
6 13 407
7 1 349
7 19 348
7 5 349
7 10 610
7 4 569
7 2 346
7 6 674
7 12 588
7 9 263
7 11 343
7 0 570
7 13 310
7 8 437
7 17 412
8 1 612
8 3 132
8 4 208
8 19 102
8 18 106
8 9 240
8 7 132
8 15 175
8 16 653
8 12 742
8 2 702
8 6 167
8 14 834
8 5 129
9 4 375
9 6 626
9 7 94
9 13 592
9 2 803
9 3 120
9 12 305
9 10 263
9 11 58
9 0 208
9 15 411
9 8 669
9 5 530
9 19 646
9 16 672
9 1 68
9 17 261
10 17 67
10 19 147
10 6 372
10 1 263
10 8 298
10 18 446
10 5 410
10 15 210
10 0 132
10 9 33
10 13 602
10 2 106
10 11 477
10 7 386
11 2 756
11 17 599
11 19 14
11 0 112
11 9 -15
11 15 265
11 8 77
11 12 466
11 6 44
11 13 279
11 16 720
11 4 278
11 14 713
11 5 693
11 7 413
11 18 807
11 10 438
12 3 31
12 13 787
12 10 458
12 18 98
12 1 284
12 17 -5
12 14 366
12 9 598
12 6 812
12 0 343
12 19 780
12 4 849
12 15 74
12 8 240
12 11 635
13 2 829
13 6 823
13 16 595
13 17 818
13 15 149
13 1 461
13 8 653
13 18 289
13 10 346
13 9 181
13 11 715
13 7 308
13 3 272
13 4 737
14 16 181
14 9 164
14 1 508
14 10 -4
14 0 488
14 13 23
14 11 456
14 18 79
14 17 131
14 4 614
14 7 564
14 15 571
14 6 499
14 2 391
15 1 315
15 13 417
15 9 218
15 14 179
15 7 278
15 11 315
15 19 64
15 16 390
15 8 369
15 10 18
15 0 548
15 18 663
15 17 708
15 4 433
16 5 848
16 10 757
16 18 737
16 15 828
16 6 655
16 12 232
16 0 534
16 17 75
16 2 773
16 9 625
16 4 807
16 8 694
16 11 9
17 5 632
17 4 67
17 2 69
17 1 225
17 15 316
17 0 177
17 3 426
17 6 223
17 10 426
17 14 645
17 12 219
17 13 -16
17 16 403
17 19 293
17 7 301
18 15 463
18 3 399
18 13 357
18 6 748
18 7 812
18 4 425
18 19 832
18 2 163
18 11 296
18 17 275
18 0 66
18 14 531
18 9 136
19 10 389
19 13 344
19 14 523
19 7 48
19 1 828
19 3 207
19 17 146
19 2 276
19 5 162
19 15 582
19 16 194
19 9 657
19 0 463
19 12 26
13
