150 11175
0 55 20488
0 72 13520
0 9 5814
0 108 6037
0 52 29146
0 116 25894
0 24 3644
0 144 13778
0 67 11502
0 58 14753
0 96 9311
0 41 20249
0 75 12355
0 10 21222
0 100 7013
0 48 28289
0 16 17051
0 50 30397
0 21 13962
0 95 7379
0 97 3930
0 20 17329
0 65 26501
0 106 23521
0 112 26391
0 25 13962
0 124 7919
0 131 24665
0 92 3950
0 143 29915
0 73 2121
0 17 12057
0 89 21400
0 34 745
0 102 12164
0 146 19414
0 68 17406
0 127 9129
0 111 25227
0 13 7096
0 31 7761
0 78 18677
0 18 28682
0 43 7650
0 141 14619
0 93 24767
0 81 23027
0 115 26816
0 19 28776
0 139 773
0 53 12168
0 88 10277
0 129 16984
0 4 20528
0 62 19874
0 91 27747
0 28 459
0 32 8776
0 133 1577
0 2 16877
0 126 27808
0 66 17674
0 136 14740
0 118 24964
0 117 11244
0 56 12964
0 128 16245
0 38 13780
0 3 2040
0 49 20317
0 105 209
0 29 16872
0 90 23537
1 120 12595
1 83 19035
1 0 18419
1 129 22948
1 135 17514
1 11 8670
1 126 2678
1 46 33434
1 8 4968
1 3 1251
1 67 22792
1 60 27850
1 69 6292
1 15 13638
1 79 11264
1 65 27983
1 81 27234
1 12 13940
1 70 2407
1 24 16442
1 95 15826
1 38 29387
1 91 2011
1 19 22443
1 47 4207
1 119 15983
1 124 21640
1 9 28124
1 21 2975
1 23 21029
1 122 21858
1 130 7180
1 100 17550
1 26 1820
1 10 1213
1 61 16570
1 7 2513
1 13 5039
1 71 22864
1 34 23823
1 146 6618
1 131 17030
1 97 15906
1 101 19080
1 86 5607
1 5 20353
1 18 9174
1 109 18571
1 35 5981
1 58 23650
1 87 8551
1 92 28679
1 107 33283
1 85 19589
1 105 24070
1 50 32813
1 17 659
1 141 25323
1 139 19842
1 45 21442
1 148 6161
1 93 23672
1 4 22985
1 51 2477
1 54 33152
1 55 1746
1 96 8590
1 73 27504
1 142 19732
1 82 18158
1 27 12805
1 57 30979
1 132 3831
1 76 22417
1 98 6981
1 25 16421
1 111 10044
1 134 7033
1 6 21994
1 102 18736
2 37 21438
2 73 25495
2 56 28032
2 119 7781
2 102 7143
2 107 9032
2 75 20985
2 131 19406
2 118 3360
2 42 7288
2 129 14510
2 139 15394
2 141 32095
2 7 18873
2 35 31110
2 126 19528
2 99 33098
2 148 26470
2 135 10688
2 50 5711
2 46 33431
2 136 27727
2 63 16364
2 71 10018
2 92 21193
2 28 27338
2 72 27337
2 20 17931
2 138 523
2 84 2310
2 54 24681
2 80 19267
2 94 14745
2 100 23696
2 106 30740
2 59 2083
2 29 16670
2 66 24417
2 48 33365
2 112 10603
2 58 16748
2 116 6338
2 111 9690
2 114 28499
2 88 26698
2 134 19062
2 104 576
2 76 3562
2 30 3636
2 143 26935
2 149 22993
2 6 22995
2 0 22724
2 115 9951
2 32 18786
2 78 27917
2 12 10167
2 9 9532
2 65 27701
2 140 7282
2 64 30593
2 97 24403
2 117 1395
2 47 8623
2 96 2431
2 127 28290
2 4 32727
2 45 12445
2 110 25382
2 25 23201
2 137 16462
3 29 23287
3 125 26584
3 148 9304
3 149 20072
3 9 6327
3 91 32906
3 108 14183
3 5 29491
3 66 5505
3 6 9200
3 139 33494
3 74 14188
3 99 3785
3 51 13696
3 2 3235
3 50 3969
3 89 8198
3 82 402
3 38 28606
3 45 25132
3 76 10293
3 64 16627
3 133 29526
3 80 6221
3 42 12289
3 101 24760
3 142 4826
3 10 10226
3 72 2696
3 105 4113
3 25 5305
3 59 7936
3 31 9672
3 20 28128
3 57 544
3 30 12092
3 48 10599
3 52 12571
3 15 12214
3 75 20308
3 81 5182
3 36 16220
3 134 5275
3 61 19917
3 17 31331
3 19 22276
3 136 1408
3 0 14983
3 113 21088
3 40 4744
3 147 30514
3 83 23600
3 47 4038
3 132 15058
3 16 32517
3 126 13642
3 70 23802
3 39 5669
3 111 15562
3 7 26399
3 131 19184
3 138 13888
3 103 15167
3 94 27849
3 60 17578
3 130 5636
3 63 200
