200 9950
0 105 15396
0 174 23101
0 189 16629
0 79 19805
0 128 7060
0 37 16094
0 85 4548
0 2 21981
0 162 12249
0 195 7716
0 122 17216
0 17 2141
0 82 14816
0 3 28712
0 188 828
0 64 20727
0 106 1214
0 63 11341
0 117 7015
0 115 17455
0 45 26216
0 120 9872
0 70 25334
0 53 15145
0 109 13036
0 185 24678
0 132 3093
0 57 17050
0 164 26918
0 155 16139
0 48 28977
0 9 932
0 139 11679
0 142 8023
0 36 17380
0 126 12070
0 172 25530
0 149 4999
0 168 5818
0 116 24896
0 156 3106
0 1 26093
0 140 4001
0 92 19782
0 56 28171
0 8 -107
0 138 11401
0 31 20124
0 46 4099
0 4 9985
0 194 19169
0 181 25099
1 137 15042
1 6 26439
1 102 21427
1 70 12047
1 118 4577
1 17 5597
1 149 18925
1 195 28773
1 113 28178
1 101 7232
1 153 27781
1 36 17579
1 81 20779
1 104 10109
1 152 752
1 39 12437
1 197 11337
1 168 23259
1 139 19474
1 108 113
1 85 20014
1 61 25522
1 57 5659
1 163 11144
1 33 24143
1 83 20683
1 180 736
1 124 29449
1 182 29488
1 68 9394
1 72 29000
1 188 2478
1 9 12480
1 175 24999
1 140 18960
1 5 3237
1 164 6369
1 40 15723
1 122 24584
1 90 4372
1 120 24992
1 14 5053
1 42 21672
1 41 14438
1 59 26270
1 2 5333
1 86 25169
1 65 15284
1 51 12019
1 10 1377
1 133 7267
1 76 2102
1 37 6329
1 119 9652
2 195 29643
2 123 24828
2 89 22401
2 85 -119
2 183 5102
2 144 17368
2 125 20790
2 192 17929
2 107 20805
2 168 14308
2 187 28632
2 54 28501
2 59 16152
2 6 11586
2 193 686
2 92 27506
2 45 6103
2 51 12218
2 105 9590
2 117 9107
2 188 18395
2 78 6417
2 180 2410
2 65 15698
2 153 21361
2 3 5650
2 150 15320
2 77 9546
2 182 2224
2 42 22458
2 57 17393
2 11 16920
2 61 6281
2 137 9024
2 113 13747
2 158 5921
2 91 8959
2 28 1900
2 72 7619
2 46 14573
2 50 20885
2 175 5084
2 159 3504
2 184 28529
2 171 14545
2 138 12847
2 134 16665
2 129 28216
3 64 13344
3 115 25502
3 2 7928
3 119 27005
3 74 2229
3 196 24038
3 88 9567
3 110 28272
3 6 21730
3 81 8314
3 159 8526
3 60 24055
3 50 10749
3 135 3233
3 62 8655
3 36 2630
3 128 23581
3 10 29103
3 146 27426
3 56 14488
3 16 22416
3 126 11307
3 166 -62
3 167 -93
3 35 4424
3 124 2931
3 52 15420
3 8 22438
3 198 26905
3 31 29827
3 171 7757
3 141 1047
3 42 4271
3 189 29204
3 174 1423
3 101 8579
3 117 13268
3 69 8688
3 158 25820
3 153 12018
3 13 19781
3 38 3533
3 137 2508
4 175 5731
4 61 18769
4 30 10888
4 110 17089
4 20 19644
4 113 3331
4 142 5904
4 57 10685
4 178 20030
4 140 22624
4 68 23263
4 186 11969
4 117 25298
4 124 23844
4 150 36
4 111 24659
4 42 26042
4 145 11038
4 62 21881
4 82 20775
4 177 25795
