20 380
0 1 -1
0 2 1081
0 3 329
0 4 841
0 5 958
0 6 65
0 7 -15
0 8 901
0 9 413
0 10 956
0 11 670
0 12 1083
0 13 15
0 14 32
0 15 187
0 16 112
0 17 1029
0 18 745
0 19 771
1 0 344
1 2 774
1 3 1096
1 4 945
1 5 674
1 6 951
1 7 1066
1 8 929
1 9 1134
1 10 172
1 11 366
1 12 242
1 13 765
1 14 817
1 15 1025
1 16 821
1 17 914
1 18 507
1 19 876
2 0 326
2 1 1
2 3 1090
2 4 449
2 5 248
2 6 852
2 7 65
2 8 294
2 9 10
2 10 796
2 11 1033
2 12 1108
2 13 300
2 14 1061
2 15 753
2 16 925
2 17 132
2 18 116
2 19 1123
3 0 516
3 1 647
3 2 734
3 4 812
3 5 787
3 6 915
3 7 387
3 8 916
3 9 155
3 10 174
3 11 392
3 12 872
3 13 358
3 14 548
3 15 72
3 16 695
3 17 235
3 18 507
3 19 772
4 0 337
4 1 46
4 2 641
4 3 965
4 5 384
4 6 -11
4 7 879
4 8 493
4 9 292
4 10 510
4 11 284
4 12 425
4 13 48
4 14 239
4 15 -8
4 16 256
4 17 1106
4 18 466
4 19 910
5 0 974
5 1 914
5 2 -12
5 3 386
5 4 102
5 6 92
5 7 538
5 8 456
5 9 1067
5 10 246
5 11 503
5 12 886
5 13 863
5 14 439
5 15 566
5 16 552
5 17 395
5 18 485
5 19 392
6 0 743
6 1 866
6 2 1126
6 3 987
6 4 1041
6 5 629
6 7 817
6 8 298
6 9 169
6 10 737
6 11 711
6 12 -15
6 13 318
6 14 548
6 15 516
6 16 1027
6 17 174
6 18 726
6 19 786
7 0 663
7 1 660
7 2 776
7 3 320
7 4 242
7 5 173
7 6 1025
7 8 555
7 9 754
7 10 1088
7 11 325
7 12 604
7 13 46
7 14 867
7 15 33
7 16 307
7 17 893
7 18 858
7 19 635
8 0 391
8 1 779
8 2 942
8 3 380
8 4 895
8 5 187
8 6 1000
8 7 736
8 9 224
8 10 1065
8 11 969
8 12 992
8 13 310
8 14 539
8 15 110
8 16 284
8 17 362
8 18 363
8 19 935
9 0 1016
9 1 1062
9 2 328
9 3 595
9 4 639
9 5 428
9 6 287
9 7 467
9 8 840
9 10 927
9 11 591
9 12 699
9 13 444
9 14 932
9 15 723
9 16 240
9 17 1020
9 18 799
9 19 514
10 0 234
10 1 339
10 2 1050
10 3 430
10 4 747
10 5 1074
10 6 155
10 7 704
10 8 564
10 9 667
10 11 1136
10 12 109
10 13 832
10 14 1106
10 15 865
10 16 1139
10 17 56
10 18 1011
10 19 172
11 0 150
11 1 536
11 2 682
11 3 264
11 4 715
11 5 1119
11 6 800
11 7 16
11 8 1028
11 9 637
11 10 575
11 12 1056
11 13 1023
11 14 939
11 15 351
11 16 169
11 17 612
11 18 851
11 19 1126
12 0 354
12 1 372
12 2 600
12 3 61
12 4 625
12 5 448
12 6 377
12 7 822
12 8 900
12 9 1030
12 10 42
12 11 765
12 13 1123
12 14 641
12 15 533
12 16 996
12 17 949
12 18 1117
12 19 225
13 0 1093
13 1 786
13 2 370
13 3 366
13 4 -4
13 5 841
13 6 718
13 7 955
13 8 159
13 9 33
13 10 693
13 11 167
13 12 964
13 14 843
13 15 240
13 16 629
13 17 508
13 18 470
13 19 896
14 0 683
14 1 46
14 2 566
14 3 445
14 4 746
14 5 602
14 6 19
14 7 488
14 8 830
14 9 23
14 10 185
14 11 136
14 12 797
14 13 -12
14 15 1024
14 16 786
14 17 563
14 18 254
14 19 641
15 0 187
15 1 596
15 2 286
15 3 849
15 4 257
15 5 904
15 6 49
15 7 406
15 8 632
15 9 634
15 10 906
15 11 1116
15 12 883
15 13 172
15 14 73
15 16 838
15 17 535
15 18 944
15 19 60
16 0 654
16 1 341
16 2 94
16 3 1050
16 4 431
16 5 610
16 6 857
16 7 99
16 8 11
16 9 83
16 10 769
16 11 903
16 12 946
16 13 411
16 14 463
16 15 112
16 17 515
16 18 566
16 19 273
17 0 683
17 1 1091
17 2 580
17 3 911
17 4 372
17 5 634
17 6 134
17 7 -12
17 8 808
17 9 957
17 10 -10
17 11 998
17 12 708
17 13 725
17 14 859
17 15 991
17 16 501
17 18 496
17 19 660
18 0 981
18 1 374
18 2 1109
18 3 689
18 4 884
18 5 413
18 6 896
18 7 168
18 8 888
18 9 818
18 10 606
18 11 1071
18 12 155
18 13 229
18 14 724
18 15 3
18 16 1081
18 17 382
18 19 522
19 0 662
19 1 927
19 2 833
19 3 399
19 4 617
19 5 -7
19 6 571
19 7 465
19 8 274
19 9 312
19 10 82
19 11 110
19 12 536
19 13 1040
19 14 876
19 15 1032
19 16 1022
19 17 1001
19 18 122
13
