100 9900
0 1 18051
0 2 23684
0 3 17195
0 4 20999
0 5 2811
0 6 21092
0 7 16204
0 8 21052
0 9 19392
0 10 9433
0 11 27962
0 12 1502
0 13 25402
0 14 7143
0 15 2608
0 16 8074
0 17 9365
0 18 17005
0 19 15759
0 20 13959
0 21 5880
0 22 21761
0 23 7592
0 24 7370
0 25 28595
0 26 14263
0 27 23625
0 28 20507
0 29 1198
0 30 8446
0 31 2430
0 32 10003
0 33 27828
0 34 18811
0 35 21201
0 36 29467
0 37 5264
0 38 8168
0 39 601
0 40 19723
0 41 366
0 42 3882
0 43 8846
0 44 17061
0 45 21472
0 46 21567
0 47 17604
0 48 17892
0 49 24104
0 50 27968
0 51 17675
0 52 6485
0 53 16452
0 54 21627
0 55 3491
0 56 11465
0 57 13823
0 58 22223
0 59 11251
0 60 629
0 61 20070
0 62 25338
0 63 17624
0 64 934
0 65 29445
0 66 14578
0 67 16064
0 68 4061
0 69 27682
0 70 22478
0 71 2371
0 72 18395
0 73 4038
0 74 9109
0 75 10533
0 76 5355
0 77 25792
0 78 2199
0 79 9915
0 80 8879
0 81 8256
0 82 9603
0 83 5814
0 84 9639
0 85 22720
0 86 23740
0 87 26493
0 88 3797
0 89 8630
0 90 7780
0 91 19586
0 92 18956
0 93 14628
0 94 17551
0 95 24945
0 96 1672
0 97 8268
0 98 18823
0 99 10965
1 0 21110
1 2 12305
1 3 7473
1 4 27357
1 5 16894
1 6 14854
1 7 24012
1 8 6581
1 9 23907
1 10 12852
1 11 16378
1 12 6646
1 13 13354
1 14 26184
1 15 19093
1 16 16075
1 17 3213
1 18 8700
1 19 584
1 20 13432
1 21 8394
1 22 21735
1 23 12513
1 24 14196
1 25 4151
1 26 22775
1 27 1077
1 28 4679
1 29 23163
1 30 9192
1 31 29406
1 32 26380
1 33 25988
1 34 25520
1 35 9035
1 36 26877
1 37 6057
1 38 4849
1 39 5153
1 40 19404
1 41 23744
1 42 7344
1 43 27174
1 44 11006
1 45 7908
1 46 18296
1 47 2087
1 48 12036
1 49 21925
1 50 20565
1 51 23338
1 52 17597
1 53 2147
1 54 8335
1 55 7300
1 56 23445
1 57 6571
1 58 24474
1 59 1262
1 60 15523
1 61 12980
1 62 27895
1 63 15769
1 64 26217
