20 285
0 13 145
0 17 12
0 18 546
0 6 831
0 7 838
0 12 544
0 11 315
0 19 827
0 10 774
0 14 490
0 16 299
0 2 741
0 8 332
0 4 462
0 9 640
1 3 562
1 4 31
1 11 443
1 6 234
1 17 25
1 7 630
1 5 417
1 15 534
1 12 466
1 19 824
1 10 391
1 14 262
2 9 560
2 12 373
2 16 470
2 10 60
2 18 558
2 7 353
2 4 135
2 3 594
2 11 503
2 6 230
2 8 321
2 1 371
2 0 68
2 19 131
2 13 539
2 14 740
3 1 169
3 0 235
3 9 326
3 10 260
3 5 563
3 16 642
3 4 48
3 18 421
3 17 499
3 2 470
3 7 743
3 8 685
3 11 221
4 8 418
4 15 269
4 12 201
4 0 198
4 16 609
4 18 854
4 7 537
4 6 626
4 10 44
4 17 570
4 13 665
4 11 178
4 14 8
5 14 222
5 1 311
5 19 139
5 3 547
5 12 197
5 6 849
5 10 718
5 11 146
5 4 191
5 2 544
5 13 477
5 17 145
5 0 269
5 18 284
5 7 331
5 8 343
6 8 154
6 16 195
6 2 124
6 0 385
6 9 538
6 18 66
6 10 814
6 15 209
6 3 265
6 17 22
6 11 830
6 19 323
7 0 760
7 18 811
7 13 168
7 11 215
7 19 223
7 14 768
7 8 500
7 5 608
7 1 512
7 12 420
7 4 213
7 15 231
7 6 655
7 17 730
7 10 677
7 2 361
7 9 426
8 7 481
8 17 2
8 19 132
8 14 30
8 16 262
8 13 20
8 2 334
8 18 573
8 0 639
8 12 822
8 15 288
8 3 124
8 5 237
8 6 608
8 10 94
8 1 386
9 2 453
9 18 233
9 1 444
9 16 248
9 13 76
9 15 620
9 19 814
9 3 830
9 8 217
9 17 204
9 11 643
9 14 550
9 12 556
9 4 371
9 7 235
9 10 441
10 19 569
10 7 161
10 8 316
10 16 182
10 13 832
10 17 672
10 2 741
10 11 503
10 3 316
10 1 385
10 4 386
10 14 361
10 6 688
11 7 252
11 1 81
11 9 414
11 12 363
11 13 446
11 8 252
11 15 288
11 0 166
11 10 238
11 4 706
11 17 209
11 19 758
11 14 682
12 10 843
12 5 173
12 17 671
12 15 409
12 7 176
12 11 107
12 1 66
12 0 468
12 9 516
12 18 246
12 19 191
12 4 569
12 6 588
12 2 49
12 14 118
12 13 291
13 17 124
13 7 234
13 0 717
13 10 70
13 18 310
13 9 474
13 1 424
13 16 71
13 15 307
13 8 657
13 5 830
13 2 594
13 19 525
14 17 828
14 12 378
14 6 512
14 4 475
14 16 384
14 19 314
14 3 825
14 10 484
14 7 791
14 2 451
14 5 81
14 9 670
14 18 3
14 1 789
14 8 497
14 11 693
15 11 444
15 12 789
15 2 355
15 13 409
15 0 676
15 9 246
15 3 199
15 6 651
15 16 57
15 18 850
15 1 229
15 17 137
15 5 792
16 17 362
16 11 480
16 6 420
16 7 649
16 15 281
16 13 9
16 9 529
16 10 463
16 8 809
16 2 281
16 12 149
17 12 622
17 5 796
17 13 7
17 16 186
17 7 477
17 14 92
17 3 63
17 2 491
17 18 756
17 1 320
17 9 84
17 10 86
17 19 737
17 15 83
17 6 845
17 8 626
18 4 264
18 2 253
18 12 782
18 5 777
18 0 184
18 15 571
18 11 613
18 3 671
18 7 572
18 19 368
18 10 256
18 17 399
18 16 129
19 4 186
19 5 454
19 10 675
19 9 380
19 13 208
19 12 804
19 16 312
19 8 738
19 17 452
19 3 12
19 1 323
19 0 328
19 2 782
19 15 669
19 14 262
13
