15 157
0 6 196
0 7 467
0 12 -13
0 3 445
0 2 406
0 13 41
0 11 245
0 10 100
0 8 227
1 8 5
1 13 341
1 0 459
1 14 388
1 3 419
1 11 400
1 6 122
1 7 249
1 9 184
1 12 204
1 2 13
2 10 179
2 6 -6
2 0 141
2 3 461
2 5 29
2 4 160
2 7 157
2 14 26
2 12 204
2 9 393
2 1 7
2 13 110
3 0 162
3 7 294
3 12 129
3 9 460
3 1 335
3 13 458
3 11 229
3 6 387
3 8 425
3 5 293
3 10 15
4 8 390
4 5 79
4 7 279
4 14 23
4 11 381
4 6 80
4 0 119
4 9 99
4 10 270
4 2 384
5 0 375
5 2 152
5 6 133
5 13 21
5 12 310
5 9 321
5 11 268
5 1 254
5 3 390
5 8 121
5 14 50
6 12 71
6 10 87
6 14 132
6 4 298
6 0 318
6 2 129
6 3 215
6 9 266
6 5 256
6 11 21
6 13 302
7 12 161
7 2 138
7 9 317
7 14 106
7 4 -7
7 6 147
7 3 134
7 10 360
7 5 167
7 13 171
8 14 183
8 0 90
8 7 313
8 4 284
8 11 147
8 2 111
8 13 398
8 5 407
8 6 291
9 7 192
9 14 442
9 6 170
9 11 114
9 12 62
9 10 242
9 2 37
9 5 28
9 1 397
9 3 320
10 7 68
10 4 317
10 8 193
10 14 14
10 3 354
10 11 88
10 9 371
10 2 357
10 1 368
11 12 99
11 7 108
11 1 396
11 8 125
11 13 54
11 10 192
11 6 469
11 3 270
11 5 418
11 9 377
11 2 232
12 4 71
12 11 240
12 1 263
12 10 108
12 3 223
12 8 304
12 0 117
12 7 226
12 5 29
12 13 456
12 2 454
13 10 436
13 6 203
13 3 59
13 4 41
13 1 198
13 14 227
13 12 446
13 7 159
13 11 308
14 7 49
14 1 19
14 0 376
14 12 154
14 10 3
14 2 115
14 8 63
14 4 2
14 9 258
14 3 65
14 6 423
14 13 150
14 5 258
1
