100 2475
0 97 4666
0 46 4180
0 88 4118
0 36 7204
0 60 4438
0 69 4417
0 56 1358
0 96 1313
0 22 276
0 44 4203
0 12 278
0 6 1316
0 55 1472
0 43 1081
0 62 5709
0 98 7142
0 17 699
0 81 1966
0 87 312
0 93 6943
0 94 7145
1 35 6642
1 4 2424
1 98 806
1 91 852
1 94 2188
1 19 3984
1 0 504
1 63 686
1 56 1120
1 46 3387
1 74 4135
1 96 7120
1 29 5420
1 72 1446
1 22 1111
1 13 4873
1 45 360
1 75 193
1 82 4278
1 68 1524
1 11 4599
1 81 4484
1 85 7376
1 20 2679
1 88 4678
1 42 3664
1 53 4368
1 69 6954
1 62 53
1 77 3015
1 47 6254
1 9 5117
1 86 2642
1 21 4197
2 42 1883
2 19 6396
2 23 111
2 45 835
2 54 2962
2 62 1184
2 94 1775
2 14 5446
2 95 1148
2 16 5666
2 1 1871
2 26 3368
2 92 4051
2 71 6159
2 48 2685
2 53 7354
2 65 2403
2 64 1527
2 31 6536
2 38 5930
2 69 2145
2 52 5929
2 74 838
2 10 3255
2 15 5261
2 24 2257
2 82 6040
2 20 4689
2 77 337
2 58 3500
2 96 1636
3 12 1207
3 47 4088
3 39 3386
3 34 717
3 68 1184
3 7 3048
3 32 2493
3 95 7106
3 18 6928
3 43 205
3 88 2924
3 77 1070
3 81 944
3 24 2825
3 78 3678
3 58 2211
3 52 6292
3 35 6926
3 89 517
4 51 5438
4 35 4631
4 62 5179
4 53 894
4 44 3438
4 46 5050
4 1 4876
4 89 5915
4 30 6026
4 71 7200
4 67 6258
4 43 5452
4 63 679
4 29 3927
4 28 5846
4 20 3073
4 36 3222
4 31 6082
4 45 5188
4 57 2351
4 95 3566
4 54 1988
4 87 3460
5 22 6735
5 21 1398
5 75 1293
5 10 4761
5 84 4400
5 24 4982
5 14 6482
5 96 6096
5 58 286
5 7 5220
5 80 3916
5 26 2816
5 4 2949
5 19 2829
5 99 96
5 55 5383
5 45 2933
5 66 2955
5 82 4396
5 31 636
5 18 3784
5 40 6544
5 87 49
5 78 6321
6 8 508
6 10 888
6 56 357
6 89 3363
6 77 36
6 5 6630
6 1 6474
6 75 5260
6 94 895
6 34 430
6 32 3477
6 67 2597
6 45 4132
6 92 6235
6 0 6091
6 60 3211
6 64 6563
6 27 6328
6 69 6612
6 97 6458
6 63 5248
6 40 5182
7 47 898
7 3 1203
7 41 2681
7 46 5702
7 82 4575
7 57 1674
7 59 987
7 58 226
7 84 4520
7 20 4360
7 0 2038
7 56 2710
7 32 5342
7 22 5593
7 97 2321
7 27 7051
7 14 4752
7 29 5892
7 15 5686
7 8 1456
7 87 6231
7 80 2609
7 71 537
7 72 2341
8 58 1419
8 4 2065
8 46 3708
8 70 6348
8 25 547
8 50 1734
8 81 479
8 76 1414
8 69 6328
8 63 5034
8 38 1820
8 77 2457
8 72 4055
8 39 3074
8 85 7003
8 7 4386
8 82 620
8 44 452
8 36 3800
8 92 6078
9 96 2783
9 0 3023
9 85 6832
9 75 3428
9 45 1316
9 81 48
9 62 1109
9 88 1407
9 67 789
9 74 4211
9 28 1365
9 22 3185
9 23 4957
9 64 2636
9 52 3167
9 57 2457
9 34 4043
9 55 6989
10 40 2352
10 65 6531
10 70 4471
10 69 2543
10 80 258
10 97 6322
10 42 1691
10 2 1513
10 36 2371
10 82 1015
10 53 5325
10 87 5460
10 61 2159
10 60 5451
10 15 3264
10 89 1461
10 17 6456
10 11 3656
10 18 1418
10 38 5710
11 6 4183
11 78 1141
11 48 4500
11 72 4109
11 64 4699
11 85 415
11 53 6350
11 42 2789
11 18 5964
11 16 26
11 1 2722
11 93 4171
11 47 1029
11 46 3473
11 61 5583
11 82 1584
11 97 427
11 70 7136
11 81 7060
11 95 6007
12 33 5725
12 95 6194
12 56 1572
12 29 6124
12 65 876
12 60 2993
12 61 1369
12 36 4507
12 41 2162
12 88 1651
12 96 5199
12 45 2314
12 42 4135
12 2 2552
12 38 6715
12 9 1000
12 70 4974
12 17 3753
12 67 6991
12 6 2187
12 62 115
12 97 3828
12 20 6972
12 10 4829
12 27 2045
12 4 4436
13 91 5625
13 85 2510
13 70 2439
13 30 7244
13 54 6902
13 49 7227
13 1 4417
13 45 6819
13 43 3369
13 69 607
13 29 2494
13 6 4650
13 12 6747
13 25 2027
13 21 2549
13 84 3147
13 46 2830
13 35 678
13 5 5231
13 90 6641
13 66 5713
13 63 5077
13 89 6759
13 39 2730
13 27 4720
13 96 5715
13 67 646
14 71 6033
14 65 2088
14 97 4342
14 60 5899
14 95 5180
14 94 3713
14 54 4016
14 16 4510
14 15 3865
14 31 5490
14 51 5133
14 52 5700
14 35 2930
14 73 2091
14 39 9
14 58 1485
14 43 2499
14 11 5031
14 59 2753
14 12 4730
14 26 7401
14 44 4955
14 96 4835
14 29 4291
14 48 2253
14 47 4831
14 91 1505
14 36 4299
14 90 6854
14 37 4704
15 99 4684
15 70 3448
15 23 116
15 38 4947
15 97 6447
15 64 957
15 26 2539
15 41 48
15 50 6385
15 2 3849
15 31 4746
15 27 385
15 1 1108
15 62 7147
15 78 3441
15 92 4957
15 47 1579
15 13 3837
15 0 2225
15 98 3622
15 37 410
15 85 2574
15 48 1403
15 72 3061
15 81 843
15 69 5997
15 55 3057
15 77 1006
15 90 1057
16 15 5179
16 74 1632
16 51 7275
16 39 7088
16 46 5361
16 13 5188
16 5 2655
16 9 4532
16 30 1995
16 65 3295
16 84 2786
16 26 1450
16 52 4342
16 8 2057
16 2 4829
16 48 1102
16 6 5094
16 14 354
16 50 703
16 82 4117
16 91 968
16 36 967
16 66 2296
16 21 335
16 71 4600
16 54 6745
16 22 5741
16 53 721
16 95 7121
17 76 993
17 53 155
17 81 2772
17 87 5245
17 65 247
17 44 2124
17 57 836
17 62 2970
17 13 6412
17 56 3223
17 20 1174
17 5 5530
17 79 2572
17 32 5446
17 49 6453
17 58 1080
17 80 1992
17 74 85
17 22 309
17 59 88
17 55 2713
17 70 3469
17 67 5443
17 89 2543
18 43 4608
18 2 5947
18 65 2828
18 14 2893
18 66 4375
18 95 1664
18 89 6067
18 70 258
18 80 7338
18 36 3440
18 17 3361
18 76 3635
18 38 1888
18 42 7038
18 33 2622
18 8 3780
18 25 5346
18 35 6334
18 29 1868
18 51 7081
18 90 7059
18 20 3655
18 21 2753
18 83 4238
19 65 4676
19 75 6954
19 8 2331
19 4 6336
19 71 251
19 88 4679
19 18 7083
19 90 1359
19 5 2943
19 15 2883
19 13 6298
19 97 4908
19 24 4371
19 37 4318
19 56 3490
19 26 3046
19 34 4790
19 73 4957
19 87 90
19 80 3655
19 85 5588
19 43 2953
19 57 2026
19 55 5491
19 12 4420
20 51 1824
20 23 3073
20 68 5236
20 42 5381
20 84 1906
20 63 4911
20 85 5375
20 77 3937
20 40 2826
20 54 7212
20 62 4873
20 90 3186
20 46 3003
20 61 6990
20 75 6073
20 36 4611
21 70 6265
21 10 2493
21 80 6072
21 57 7108
21 16 6751
21 31 5395
21 28 2867
21 97 7063
21 99 13
21 34 1149
21 55 2365
21 53 3479
21 85 3935
21 79 5657
21 29 4462
21 43 7243
21 4 425
21 7 4620
21 78 772
21 90 2716
21 18 2124
21 58 2692
22 70 1403
22 84 3902
22 69 1231
22 51 6014
22 50 3468
22 87 7398
22 73 3580
22 20 1658
22 43 6949
22 98 624
22 17 3148
22 52 5710
22 64 3599
22 57 3688
22 80 3556
22 79 4131
22 72 3813
22 63 2332
22 31 4962
22 33 6090
22 18 6043
22 23 2037
22 27 1082
22 16 5697
23 10 1813
23 11 5745
23 85 3115
23 29 4358
23 56 1530
23 74 1790
23 0 6448
23 80 4637
23 41 4730
23 39 6974
23 95 6908
23 77 5708
23 9 2583
23 66 4765
23 37 536
23 90 535
23 96 7378
24 28 4334
24 42 5186
24 80 3776
24 34 7176
24 66 2395
24 90 1090
24 11 4773
24 48 2591
24 3 5439
24 79 2834
24 54 2017
24 45 7054
24 83 4913
24 69 1226
24 76 4572
24 88 6494
24 77 5866
24 81 4280
24 41 709
24 65 2249
24 57 5628
24 51 1841
24 56 1332
25 55 1201
25 89 5341
25 10 6720
25 40 3371
25 80 1891
25 65 5776
25 23 5363
25 59 3437
25 82 6666
25 13 4289
25 78 1392
25 63 1268
25 30 4229
25 76 3612
25 91 2870
25 68 5717
25 32 4032
25 97 3907
25 44 3399
25 73 851
25 53 1210
25 74 2660
25 94 238
25 6 6909
25 85 2811
25 50 4365
25 12 1803
25 66 2892
25 46 6982
26 84 4974
26 21 4408
26 75 1459
26 30 6698
26 10 117
26 27 1281
26 89 3047
26 3 355
26 70 4184
26 17 1682
26 44 2785
26 68 996
26 95 3894
26 54 4727
26 71 3934
26 63 6161
26 59 75
26 0 4789
26 80 3386
26 1 2631
26 32 4702
27 67 4215
27 72 4011
27 83 6812
27 98 7377
27 22 1686
27 64 6393
27 12 4255
27 46 4813
27 30 1924
27 29 2087
27 10 1596
27 41 513
27 44 3501
27 35 870
27 28 135
27 3 1872
27 96 1919
27 57 2211
27 20 5522
27 54 2487
27 26 3626
27 79 5706
27 39 7265
27 49 1644
27 50 1523
27 92 6505
27 58 3833
27 48 4663
27 15 2085
27 19 4629
27 85 5273
28 82 4657
28 98 1596
28 1 643
28 83 350
28 6 5928
28 60 90
28 85 3264
28 63 3273
28 19 1164
28 32 5400
28 59 712
28 46 5107
28 14 6347
28 88 929
28 15 5945
28 43 4292
28 4 6087
28 77 1615
28 86 4940
28 74 5308
28 12 3417
28 92 1156
28 73 2098
28 20 5020
28 17 4441
28 93 6055
28 87 891
28 3 781
28 50 5707
29 9 5819
29 91 1346
29 79 7146
29 94 2276
29 27 6226
29 31 6017
29 78 3067
29 15 1300
29 72 5541
29 30 4672
29 98 1867
29 88 6066
29 92 209
29 10 670
29 59 423
29 44 2878
29 25 5569
29 13 1054
29 8 3821
29 83 6557
29 62 6357
29 42 3298
29 43 6723
29 73 5783
29 55 2444
30 9 4273
30 43 571
30 40 2393
30 25 7162
30 13 2336
30 89 1640
30 87 7370
30 36 3007
30 29 7240
30 44 3124
30 42 5099
30 96 5313
30 78 5559
30 81 6871
30 77 1006
30 51 6056
30 41 2283
30 65 2729
30 49 4594
30 59 4349
30 4 3687
30 53 946
30 76 2285
30 45 7122
30 63 3546
30 69 708
30 97 4568
30 73 7309
30 94 3612
31 63 2963
31 75 1303
31 78 7014
31 35 2866
31 47 2590
31 11 5717
31 81 6993
31 13 403
31 1 3644
31 41 4121
31 79 4822
31 95 2704
31 9 6146
31 68 2012
31 97 5031
31 58 2464
31 72 4694
31 0 1513
32 27 5146
32 62 1051
32 42 2436
32 7 2205
32 92 1182
32 51 5825
32 94 5345
32 43 4835
32 97 718
32 69 6081
32 71 5139
32 74 13
32 65 3291
32 30 4247
32 49 3661
32 13 5230
32 80 3577
32 82 1903
32 4 1566
33 19 5718
33 72 6784
33 67 5302
33 32 2268
33 15 6043
33 1 1949
33 14 719
33 42 7151
33 81 1732
33 21 1125
33 3 2483
33 7 3840
33 47 3074
33 8 6222
33 53 3977
33 56 4189
33 91 6158
33 35 2167
33 62 7305
33 50 1634
33 12 908
33 25 3506
33 89 5379
33 76 5501
33 43 7139
33 24 6669
33 37 2202
33 22 6512
33 75 18
34 84 2045
34 45 1692
34 89 4145
34 19 4817
34 40 1418
34 81 694
34 39 1791
34 24 5847
34 53 4065
34 36 4989
34 50 6771
34 31 2304
34 70 7066
34 29 3141
34 95 189
34 13 1734
34 22 7250
34 47 2638
34 98 1184
34 15 6911
34 26 1138
34 65 1486
34 43 7333
34 64 3615
35 67 4345
35 56 6320
35 55 3749
35 77 2246
35 84 4336
35 50 3573
35 26 4601
35 82 4051
35 47 6229
35 62 5845
35 20 670
35 58 7273
35 78 6999
35 87 4647
35 29 593
35 28 1787
35 92 2930
35 88 6264
35 70 4376
35 32 4090
35 96 106
35 44 4589
36 99 2138
36 22 4650
36 50 6578
36 68 6907
36 19 3493
36 43 4814
36 18 1156
36 91 3295
36 15 3970
36 37 5566
36 74 1420
36 30 5742
36 27 2318
36 82 533
36 57 1002
36 79 998
36 54 6335
36 41 5549
36 16 5512
36 2 5078
37 32 1161
37 74 2845
37 52 5364
37 91 3202
37 39 590
37 10 2898
37 45 4191
37 58 2470
37 5 1106
37 64 7378
37 2 281
37 21 2914
37 94 3147
37 53 6965
37 47 2127
37 77 4228
37 6 2952
37 35 3045
37 4 2426
37 79 6732
37 82 2867
37 16 4830
37 92 1756
37 1 1983
37 25 792
37 59 2353
37 98 896
37 56 4994
37 30 3391
38 51 1638
38 40 3079
38 41 6356
38 98 2007
38 94 2691
38 84 4724
38 90 4654
38 39 5621
38 12 1653
38 76 6447
38 68 5558
38 79 1930
38 62 2083
38 85 1573
38 65 5198
38 42 5401
38 69 2482
38 87 4609
38 81 5580
38 70 5407
38 26 3730
38 59 6884
38 75 1197
38 56 907
39 63 3436
39 85 265
39 46 3120
39 9 839
39 64 6809
39 56 3044
39 76 5932
39 42 5522
39 93 4730
39 22 1333
39 44 4546
39 16 6368
39 81 2695
39 27 1709
39 45 2168
39 57 5146
39 21 2455
39 62 7423
39 51 3168
39 3 5497
39 54 2602
39 98 4873
39 15 3139
39 10 7248
39 78 5498
39 99 2491
39 12 7302
40 44 763
40 15 6482
40 34 5742
40 86 3241
40 38 6135
40 18 689
40 41 3436
40 11 6559
40 66 6517
40 12 6514
40 32 260
40 81 3185
40 25 1845
40 75 890
40 85 5304
40 99 2926
40 73 3066
40 16 2841
40 47 5734
40 52 3220
40 14 1310
40 21 144
40 27 4566
40 33 2450
40 37 4237
41 90 6883
41 12 1500
41 96 2079
41 75 4368
41 73 7309
41 43 4937
41 71 1133
41 66 6256
41 67 1140
41 92 374
41 22 2587
41 7 6984
41 8 3591
41 53 3629
41 10 3263
41 87 6152
41 58 2656
41 78 2225
41 64 4250
41 59 670
41 39 5141
41 20 390
41 93 6051
42 74 6787
42 2 5613
42 19 6067
42 46 2883
42 78 6950
42 1 4177
42 90 965
42 97 3621
42 58 718
42 77 7107
42 38 2752
42 73 6829
42 39 6190
42 82 3283
