150 5587
0 101 11418
0 65 6800
0 136 2721
0 76 4696
0 53 13674
0 50 16162
0 13 7586
0 1 265
0 108 3258
0 124 10063
0 125 4374
0 22 5079
0 127 4023
0 90 113
0 91 13134
0 113 9023
0 92 4658
0 77 10634
0 26 355
0 81 9217
0 12 3662
0 85 2143
0 144 802
0 39 13404
0 134 13746
0 94 4174
1 107 16320
1 31 5917
1 129 3222
1 125 3253
1 35 4739
1 29 15467
1 92 10578
1 112 15661
1 94 5177
1 145 8931
1 119 11122
1 60 15810
1 64 15210
1 96 16220
1 12 437
1 25 7733
1 77 15233
1 54 13361
1 4 5645
1 146 13430
1 135 12443
1 32 10312
1 141 15825
1 89 12116
1 49 3577
1 21 15985
1 149 13126
1 123 4552
1 24 13923
1 103 744
1 115 3876
1 101 10094
1 121 6315
1 13 10765
1 110 15141
1 45 7501
1 83 9615
1 137 2987
1 20 3856
1 2 2413
1 76 2525
1 106 9951
1 140 13229
1 23 2401
2 108 3838
2 16 10927
2 60 16001
2 99 9420
2 46 2913
2 100 2522
2 125 6831
2 37 1702
2 10 7335
2 80 11743
2 129 3566
2 55 10942
2 57 12193
2 53 7244
2 3 10962
2 141 3888
2 64 10606
2 112 2242
2 33 7971
2 34 9906
2 19 10495
2 83 7549
2 5 8740
2 39 1934
2 142 13223
2 86 6709
2 47 7669
2 115 12916
2 7 3090
2 133 1400
2 23 6714
2 75 12402
2 38 9116
2 148 6197
2 67 13986
2 144 11825
2 90 15364
2 51 13267
2 63 10320
2 149 10607
2 50 13846
2 118 10901
2 72 16134
2 43 10107
2 11 6699
2 9 974
3 102 12887
3 40 6279
3 68 9122
3 49 5821
3 84 2037
3 95 11998
3 30 11010
3 12 13836
3 141 2495
3 45 2669
3 25 7607
3 138 1589
3 52 10434
3 71 12013
3 101 12977
3 128 16714
3 65 6645
3 7 3850
3 74 6986
3 132 16480
3 137 1834
3 149 1304
3 4 15771
3 144 14798
3 55 5985
3 123 14250
3 139 9607
3 10 13387
3 112 6727
3 42 3233
3 50 2233
3 135 13883
3 16 4633
3 21 7534
4 117 12546
4 119 5177
4 61 10456
4 74 12644
4 93 7241
4 77 4827
4 145 5053
4 10 1977
4 25 7400
4 96 15284
4 108 15119
4 146 12175
4 137 6720
4 78 3287
4 17 6317
