100 4950
0 82 7633
0 38 5327
0 58 4229
0 94 3966
0 57 2766
0 69 4939
0 66 2235
0 11 3790
0 23 5289
0 27 13472
0 51 1711
0 33 6577
0 19 14110
0 61 10003
0 18 12739
0 54 9200
0 63 12970
0 75 7916
0 71 4537
0 47 11660
0 25 7437
0 43 12599
0 5 8809
0 93 450
0 76 5097
0 8 14214
0 34 12176
0 91 11308
0 81 1840
0 50 8370
0 78 111
0 35 2587
0 46 8411
0 96 3497
0 30 4772
0 55 14020
0 4 9608
0 64 7604
0 77 12378
0 67 10830
0 98 58
0 21 1453
0 56 14055
0 29 13433
0 59 9331
0 97 6684
0 44 3031
0 10 14460
0 60 4329
0 39 13840
0 53 13695
1 77 1829
1 75 7389
1 44 6910
1 14 1375
1 64 11162
1 87 7316
1 95 10674
1 55 5854
1 74 14617
1 58 12609
1 46 6891
1 78 8345
1 38 3888
1 45 3865
1 43 907
1 8 3988
1 71 1636
1 84 3996
1 88 1028
1 85 6133
1 40 5914
1 98 9547
1 89 5124
1 42 1489
1 34 7021
1 50 3944
1 28 5370
1 26 12841
1 76 7101
1 11 5741
1 9 5170
1 90 12292
1 81 1667
1 37 3971
1 18 2355
1 32 12024
1 62 6915
1 59 3169
1 61 8736
1 35 3183
1 82 4160
1 48 14130
1 52 13248
1 0 1842
1 33 4509
1 25 7500
1 63 3748
1 72 1633
1 96 11175
1 19 14509
1 5 8151
1 86 10704
1 39 4132
2 32 3421
2 68 3921
2 15 11823
2 85 5085
2 22 14238
2 33 7421
2 27 3926
2 54 145
2 45 13445
2 11 3643
2 98 10365
2 31 10782
2 83 10830
2 14 4445
2 44 10791
2 1 3723
2 76 10091
2 9 7595
2 69 3747
2 62 1243
2 60 6435
2 43 6019
2 46 7119
2 18 6074
2 8 3153
2 39 6237
2 90 4111
2 57 7188
2 71 9909
2 74 1122
2 77 13615
2 41 1463
2 58 5044
2 64 7969
2 40 416
2 47 1974
2 67 860
2 53 1422
2 3 13486
2 52 2592
2 91 5264
2 26 4513
2 72 54
3 82 648
3 98 4342
3 46 9821
3 92 1278
3 40 6189
3 58 5055
3 91 6371
3 23 3265
3 24 2649
3 76 5742
3 63 2805
3 66 1424
3 83 8356
3 26 6848
3 36 12238
3 34 12594
3 61 13577
3 18 9042
3 95 10195
3 4 11971
3 50 125
3 54 69
3 85 9450
3 6 12786
3 56 8388
3 71 12160
3 31 457
3 86 108
3 53 8093
3 29 5694
3 97 14729
3 13 12355
3 2 12545
3 17 9822
3 30 10810
3 77 7570
3 39 6178
3 74 11283
3 67 1624
3 80 6130
3 1 1931
3 27 7506
3 11 10874
3 22 9745
3 7 14840
3 25 10404
3 99 13318
3 45 1523
4 61 1825
4 14 6163
4 8 809
4 18 11546
4 96 385
4 53 1306
4 3 1690
4 59 13951
4 36 7010
4 87 9391
4 79 749
4 91 6599
4 51 10617
4 90 10543
4 29 6066
4 27 11611
4 9 6975
4 48 1709
4 81 255
4 65 1777
4 63 12037
4 73 10483
4 50 1376
4 35 3384
4 2 9535
4 74 6253
4 84 1648
4 56 14006
4 62 7407
4 23 6566
4 72 623
4 83 6334
4 55 14384
4 99 13200
4 85 4142
4 7 6753
4 12 10165
4 39 8200
4 41 6419
4 71 12103
4 67 8729
4 42 10178
4 57 9667
4 54 8728
4 98 11032
4 78 11083
4 77 1074
5 12 14578
5 36 11653
5 32 13728
5 25 14042
5 53 9442
5 88 11316
5 73 14500
5 33 6765
5 85 181
5 18 3967
5 74 4325
5 11 12502
5 31 5360
5 58 14156
5 94 5642
5 66 4198
5 37 8244
5 20 9346
5 8 9606
5 67 7609
5 6 8591
5 14 14572
5 52 8127
5 28 2027
5 30 6619
5 21 4067
5 60 12024
5 22 9061
5 35 13793
5 0 11482
5 71 7213
5 63 13160
5 48 13366
5 72 3003
5 15 10314
5 79 6019
5 95 11737
5 10 10472
5 49 12054
5 26 4254
5 87 900
5 29 11264
5 89 1390
5 80 7541
