10 90
0 1 124
0 2 260
0 3 32
0 4 18
0 5 95
0 6 225
0 7 57
0 8 140
0 9 90
1 0 260
1 2 125
1 3 193
1 4 47
1 5 128
1 6 191
1 7 152
1 8 159
1 9 161
2 0 7
2 1 264
2 3 164
2 4 183
2 5 237
2 6 27
2 7 268
2 8 241
2 9 15
3 0 151
3 1 159
3 2 257
3 4 56
3 5 238
3 6 79
3 7 195
3 8 145
3 9 201
4 0 232
4 1 158
4 2 254
4 3 104
4 5 144
4 6 109
4 7 216
4 8 180
4 9 147
5 0 40
5 1 228
5 2 30
5 3 169
5 4 198
5 6 80
5 7 125
5 8 82
5 9 39
6 0 92
6 1 243
6 2 76
6 3 255
6 4 96
6 5 231
6 7 262
6 8 165
6 9 217
7 0 62
7 1 236
7 2 243
7 3 168
7 4 131
7 5 21
7 6 122
7 8 261
7 9 259
8 0 144
8 1 186
8 2 45
8 3 158
8 4 148
8 5 183
8 6 175
8 7 127
8 9 165
9 0 84
9 1 153
9 2 124
9 3 120
9 4 123
9 5 178
9 6 246
9 7 243
9 8 90
8
